column_match_pair_a,Metadata_CellLine_pair_a,Metadata_Dosage_pair_a,row_match,pairwise_correlation,column_match_pair_b,Metadata_CellLine_pair_b,Metadata_Dosage_pair_b
25,CloneE,7.0,15,-0.20579901172949513,15,CloneE,0.7
26,WT,70.0,15,-0.31738435633863543,15,CloneE,0.7
27,WT,70.0,15,-0.3107877260487373,15,CloneE,0.7
28,WT,70.0,15,-0.38254671863091394,15,CloneE,0.7
29,CloneA,70.0,15,-0.279172238835648,15,CloneE,0.7
30,CloneA,70.0,15,-0.014719268293808914,15,CloneE,0.7
31,CloneA,70.0,15,-0.35128230589138726,15,CloneE,0.7
32,CloneE,70.0,15,0.005167976800353768,15,CloneE,0.7
33,CloneE,70.0,15,-0.10283726123559507,15,CloneE,0.7
34,CloneE,70.0,15,-0.1344726754767563,15,CloneE,0.7
35,CloneA,0.7,15,-0.19059572725240545,15,CloneE,0.7
17,WT,7.0,16,-0.2334820127520325,16,CloneE,0.7
18,WT,7.0,16,-0.21672411821685417,16,CloneE,0.7
19,WT,7.0,16,-0.1900922494448698,16,CloneE,0.7
20,CloneA,7.0,16,-0.0873287511743984,16,CloneE,0.7
21,CloneA,7.0,16,-0.23616850902501882,16,CloneE,0.7
22,CloneA,7.0,16,-0.003620263503560987,16,CloneE,0.7
23,CloneE,7.0,16,0.1790716401195416,16,CloneE,0.7
24,CloneE,7.0,16,0.13971657963043185,16,CloneE,0.7
25,CloneE,7.0,16,0.15202499348755716,16,CloneE,0.7
26,WT,70.0,16,-0.32651070166090057,16,CloneE,0.7
27,WT,70.0,16,-0.3439293120329662,16,CloneE,0.7
28,WT,70.0,16,-0.3359268008379217,16,CloneE,0.7
29,CloneA,70.0,16,-0.258572695499766,16,CloneE,0.7
30,CloneA,70.0,16,-0.07198612644646098,16,CloneE,0.7
31,CloneA,70.0,16,-0.18685551216340576,16,CloneE,0.7
32,CloneE,70.0,16,-0.2030943991027656,16,CloneE,0.7
33,CloneE,70.0,16,-0.24256474768894173,16,CloneE,0.7
34,CloneE,70.0,16,-0.035717243117333576,16,CloneE,0.7
35,CloneA,0.7,16,0.3260343830287598,16,CloneE,0.7
18,WT,7.0,17,0.7502079252270689,17,WT,7.0
19,WT,7.0,17,0.7722362225632098,17,WT,7.0
20,CloneA,7.0,17,0.12530022012324618,17,WT,7.0
21,CloneA,7.0,17,0.1648944623397902,17,WT,7.0
22,CloneA,7.0,17,-0.06636985967279557,17,WT,7.0
23,CloneE,7.0,17,0.022443143237999435,17,WT,7.0
24,CloneE,7.0,17,-0.054522265677232486,17,WT,7.0
25,CloneE,7.0,17,-0.15304952962392665,17,WT,7.0
26,WT,70.0,17,0.6090350687526722,17,WT,7.0
27,WT,70.0,17,0.5469787745185006,17,WT,7.0
28,WT,70.0,17,0.2872839369845515,17,WT,7.0
29,CloneA,70.0,17,0.05992815831528252,17,WT,7.0
30,CloneA,70.0,17,-0.06340770236015646,17,WT,7.0
31,CloneA,70.0,17,-0.027996824812591418,17,WT,7.0
32,CloneE,70.0,17,-0.13494077310177968,17,WT,7.0
33,CloneE,70.0,17,-0.08192378466193102,17,WT,7.0
34,CloneE,70.0,17,-0.13312524716104335,17,WT,7.0
35,CloneA,0.7,17,-0.3324130113762363,17,WT,7.0
19,WT,7.0,18,0.8487842745307758,18,WT,7.0
20,CloneA,7.0,18,0.08256322006952876,18,WT,7.0
21,CloneA,7.0,18,0.052459553917001425,18,WT,7.0
22,CloneA,7.0,18,-0.07613482001344823,18,WT,7.0
23,CloneE,7.0,18,-0.11329261777020182,18,WT,7.0
24,CloneE,7.0,18,-0.04055949921396998,18,WT,7.0
25,CloneE,7.0,18,-0.14478771579561042,18,WT,7.0
26,WT,70.0,18,0.6921200514695239,18,WT,7.0
27,WT,70.0,18,0.5932591839460004,18,WT,7.0
28,WT,70.0,18,0.5420383641551019,18,WT,7.0
29,CloneA,70.0,18,0.23156352222051302,18,WT,7.0
30,CloneA,70.0,18,-0.12610534958769073,18,WT,7.0
31,CloneA,70.0,18,0.02862784464436325,18,WT,7.0
32,CloneE,70.0,18,0.00906838412694441,18,WT,7.0
33,CloneE,70.0,18,0.08403329887598288,18,WT,7.0
34,CloneE,70.0,18,0.05921158923021989,18,WT,7.0
35,CloneA,0.7,18,-0.28966682056616405,18,WT,7.0
20,CloneA,7.0,19,0.14688979703224114,19,WT,7.0
21,CloneA,7.0,19,0.00995006038451822,19,WT,7.0
22,CloneA,7.0,19,-0.03928101146333144,19,WT,7.0
23,CloneE,7.0,19,-0.013127571920404367,19,WT,7.0
24,CloneE,7.0,19,0.1276450348906059,19,WT,7.0
25,CloneE,7.0,19,-0.03108989032155599,19,WT,7.0
26,WT,70.0,19,0.6655356347473071,19,WT,7.0
27,WT,70.0,19,0.6194896280999204,19,WT,7.0
28,WT,70.0,19,0.5327278168646435,19,WT,7.0
29,CloneA,70.0,19,0.12243374217350532,19,WT,7.0
30,CloneA,70.0,19,-0.13774080773187938,19,WT,7.0
31,CloneA,70.0,19,0.05215278018452994,19,WT,7.0
32,CloneE,70.0,19,0.09841620582211498,19,WT,7.0
33,CloneE,70.0,19,0.19137706270209714,19,WT,7.0
34,CloneE,70.0,19,0.1836745171590099,19,WT,7.0
35,CloneA,0.7,19,-0.40721666555452346,19,WT,7.0
21,CloneA,7.0,20,0.5060209910635157,20,CloneA,7.0
22,CloneA,7.0,20,0.822442508400935,20,CloneA,7.0
23,CloneE,7.0,20,0.4216703856143684,20,CloneA,7.0
24,CloneE,7.0,20,0.4833375494973031,20,CloneA,7.0
25,CloneE,7.0,20,0.44795100109725317,20,CloneA,7.0
26,WT,70.0,20,-0.1156548752857169,20,CloneA,7.0
27,WT,70.0,20,-0.08865504056611767,20,CloneA,7.0
28,WT,70.0,20,-0.06196919068488311,20,CloneA,7.0
29,CloneA,70.0,20,0.0865924109232857,20,CloneA,7.0
30,CloneA,70.0,20,-0.1676764390419255,20,CloneA,7.0
31,CloneA,70.0,20,0.042255264919355176,20,CloneA,7.0
32,CloneE,70.0,20,-0.3625105377115386,20,CloneA,7.0
33,CloneE,70.0,20,-0.28423349539985027,20,CloneA,7.0
34,CloneE,70.0,20,-0.29626630737696275,20,CloneA,7.0
35,CloneA,0.7,20,0.2918279313463237,20,CloneA,7.0
22,CloneA,7.0,21,0.5501821402898633,21,CloneA,7.0
23,CloneE,7.0,21,0.3642357789537074,21,CloneA,7.0
24,CloneE,7.0,21,0.22475435229157392,21,CloneA,7.0
25,CloneE,7.0,21,0.22016432471519354,21,CloneA,7.0
26,WT,70.0,21,-0.02529402512620768,21,CloneA,7.0
27,WT,70.0,21,-0.03832523420659435,21,CloneA,7.0
28,WT,70.0,21,-0.06118810964111046,21,CloneA,7.0
29,CloneA,70.0,21,0.2868009265631602,21,CloneA,7.0
30,CloneA,70.0,21,0.15333434447519934,21,CloneA,7.0
31,CloneA,70.0,21,0.2013273101312139,21,CloneA,7.0
32,CloneE,70.0,21,-0.10573369666650438,21,CloneA,7.0
33,CloneE,70.0,21,-0.13723775140166458,21,CloneA,7.0
34,CloneE,70.0,21,-0.21033702972746393,21,CloneA,7.0
35,CloneA,0.7,21,0.15284814560168938,21,CloneA,7.0
23,CloneE,7.0,22,0.5891288829629582,22,CloneA,7.0
24,CloneE,7.0,22,0.5980365681406661,22,CloneA,7.0
25,CloneE,7.0,22,0.5470406946453491,22,CloneA,7.0
26,WT,70.0,22,-0.2896037791985758,22,CloneA,7.0
27,WT,70.0,22,-0.2966225823717873,22,CloneA,7.0
28,WT,70.0,22,-0.15442842802463821,22,CloneA,7.0
29,CloneA,70.0,22,0.14988827812711858,22,CloneA,7.0
30,CloneA,70.0,22,0.028060170945222247,22,CloneA,7.0
31,CloneA,70.0,22,0.23046563595604616,22,CloneA,7.0
32,CloneE,70.0,22,-0.30462479272577053,22,CloneA,7.0
33,CloneE,70.0,22,-0.28978147265658516,22,CloneA,7.0
34,CloneE,70.0,22,-0.32004078346930315,22,CloneA,7.0
35,CloneA,0.7,22,0.42436563002787947,22,CloneA,7.0
24,CloneE,7.0,23,0.7762461910051507,23,CloneE,7.0
25,CloneE,7.0,23,0.669393702075746,23,CloneE,7.0
26,WT,70.0,23,-0.19779723434813878,23,CloneE,7.0
27,WT,70.0,23,-0.2519321554101735,23,CloneE,7.0
28,WT,70.0,23,-0.19888460046944714,23,CloneE,7.0
29,CloneA,70.0,23,-0.01597590680685431,23,CloneE,7.0
30,CloneA,70.0,23,0.23779878369685858,23,CloneE,7.0
31,CloneA,70.0,23,0.21274866496775013,23,CloneE,7.0
32,CloneE,70.0,23,0.00048060171014830625,23,CloneE,7.0
33,CloneE,70.0,23,-0.07283302159557406,23,CloneE,7.0
34,CloneE,70.0,23,-0.10246140695167336,23,CloneE,7.0
35,CloneA,0.7,23,0.23150332864052978,23,CloneE,7.0
25,CloneE,7.0,24,0.8452198894398618,24,CloneE,7.0
26,WT,70.0,24,-0.2271190772139719,24,CloneE,7.0
27,WT,70.0,24,-0.27037791930286365,24,CloneE,7.0
28,WT,70.0,24,-0.11068532498900556,24,CloneE,7.0
29,CloneA,70.0,24,0.04272347969760224,24,CloneE,7.0
30,CloneA,70.0,24,0.13955502856295934,24,CloneE,7.0
31,CloneA,70.0,24,0.2673689078528391,24,CloneE,7.0
32,CloneE,70.0,24,0.10182094092632218,24,CloneE,7.0
33,CloneE,70.0,24,0.06595097495217916,24,CloneE,7.0
34,CloneE,70.0,24,0.11880564773084631,24,CloneE,7.0
35,CloneA,0.7,24,0.16459450422754085,24,CloneE,7.0
26,WT,70.0,25,-0.34140619868821553,25,CloneE,7.0
27,WT,70.0,25,-0.41797743084142536,25,CloneE,7.0
28,WT,70.0,25,-0.17745416018066582,25,CloneE,7.0
29,CloneA,70.0,25,0.10862910104145873,25,CloneE,7.0
30,CloneA,70.0,25,0.1792271064594055,25,CloneE,7.0
31,CloneA,70.0,25,0.29886018462590563,25,CloneE,7.0
32,CloneE,70.0,25,0.004101687969128759,25,CloneE,7.0
33,CloneE,70.0,25,0.018410238668033433,25,CloneE,7.0
34,CloneE,70.0,25,0.002704650651386282,25,CloneE,7.0
35,CloneA,0.7,25,0.2521594592008123,25,CloneE,7.0
27,WT,70.0,26,0.8654804451865991,26,WT,70.0
28,WT,70.0,26,0.7982797013188597,26,WT,70.0
29,CloneA,70.0,26,0.2025001773754551,26,WT,70.0
30,CloneA,70.0,26,-0.14972464118076834,26,WT,70.0
31,CloneA,70.0,26,0.008457813691695563,26,WT,70.0
32,CloneE,70.0,26,0.2637141799214635,26,WT,70.0
33,CloneE,70.0,26,0.36166725820420265,26,WT,70.0
34,CloneE,70.0,26,0.3329190460845204,26,WT,70.0
35,CloneA,0.7,26,-0.3148316048098457,26,WT,70.0
28,WT,70.0,27,0.7610124257764247,27,WT,70.0
29,CloneA,70.0,27,0.08917534522588846,27,WT,70.0
30,CloneA,70.0,27,-0.1084717260104474,27,WT,70.0
31,CloneA,70.0,27,-0.02350748316813422,27,WT,70.0
32,CloneE,70.0,27,0.24350251561607897,27,WT,70.0
33,CloneE,70.0,27,0.34023636607559604,27,WT,70.0
34,CloneE,70.0,27,0.24502692174921958,27,WT,70.0
35,CloneA,0.7,27,-0.4029879429307149,27,WT,70.0
29,CloneA,70.0,28,0.35297186334066366,28,WT,70.0
30,CloneA,70.0,28,-0.1391465243659598,28,WT,70.0
31,CloneA,70.0,28,0.06285758254363903,28,WT,70.0
32,CloneE,70.0,28,0.4330656346560417,28,WT,70.0
33,CloneE,70.0,28,0.6095627157483948,28,WT,70.0
34,CloneE,70.0,28,0.48209120090946694,28,WT,70.0
35,CloneA,0.7,28,-0.24842982351069917,28,WT,70.0
30,CloneA,70.0,29,0.10997121293498316,29,CloneA,70.0
31,CloneA,70.0,29,0.6395352416663849,29,CloneA,70.0
32,CloneE,70.0,29,0.34701616526411,29,CloneA,70.0
33,CloneE,70.0,29,0.3838103954697591,29,CloneA,70.0
34,CloneE,70.0,29,0.2822334102906702,29,CloneA,70.0
35,CloneA,0.7,29,0.2629068861160616,29,CloneA,70.0
31,CloneA,70.0,30,0.4003260130774079,30,CloneA,70.0
32,CloneE,70.0,30,0.23739791156362386,30,CloneA,70.0
33,CloneE,70.0,30,0.03552773004854286,30,CloneA,70.0
34,CloneE,70.0,30,-0.009180340616331138,30,CloneA,70.0
35,CloneA,0.7,30,0.11653164021601017,30,CloneA,70.0
32,CloneE,70.0,31,0.4111176771126712,31,CloneA,70.0
33,CloneE,70.0,31,0.3205449838329368,31,CloneA,70.0
34,CloneE,70.0,31,0.2935273877954722,31,CloneA,70.0
35,CloneA,0.7,31,0.36854486178039303,31,CloneA,70.0
33,CloneE,70.0,32,0.8896038040646245,32,CloneE,70.0
34,CloneE,70.0,32,0.823412978770086,32,CloneE,70.0
35,CloneA,0.7,32,-0.2292949094199943,32,CloneE,70.0
34,CloneE,70.0,33,0.8475299842492582,33,CloneE,70.0
35,CloneA,0.7,33,-0.23297231397726684,33,CloneE,70.0
35,CloneA,0.7,34,-0.15279727887486355,34,CloneE,70.0
