Metadata_Plate	Metadata_Well	cell_count	Metadata_plate_map_name	Metadata_date	Metadata_clone_number	Metadata_celltype_shorthand_from_plate_graph	Metadata_treatment	Metadata_treatment_shorthand_from_plate_graph	Metadata_treatment_time	Metadata_cell_density	Metadata_time_to_adhere
219906	E06	286	219906	20210219	WT clone 02	5	7 nM bortezomib	2	4 hr	2.5x10^3 cells/well	48 hr
219906	E07	3915	219906	20210219	WT parental	1	7 nM bortezomib	2	4 hr	2.5x10^3 cells/well	48 hr
219906	E08	2059	219906	20210219	Clone A	2	7 nM bortezomib	2	4 hr	2.5x10^3 cells/well	48 hr
219906	E09	1620	219906	20210219	Clone E 	3	7 nM bortezomib	2	4 hr	2.5x10^3 cells/well	48 hr
219906	E10	3295	219906	20210219	WT clone 01	4	7 nM bortezomib	2	4 hr	2.5x10^3 cells/well	48 hr
219906	E11	416	219906	20210219	WT clone 02	5	7 nM bortezomib	2	4 hr	2.5x10^3 cells/well	48 hr
219906	F02	1444	219906	20210219	BZ002	10	7 nM bortezomib	2	4 hr	2.5x10^3 cells/well	48 hr
219906	F03	870	219906	20210219	BZ001	9	7 nM bortezomib	2	4 hr	2.5x10^3 cells/well	48 hr
219906	F04	568	219906	20210219	WT clone 05	8	7 nM bortezomib	2	4 hr	2.5x10^3 cells/well	48 hr
219906	F05	1276	219906	20210219	WT clone 04	7	7 nM bortezomib	2	4 hr	2.5x10^3 cells/well	48 hr
219906	F06	1165	219906	20210219	WT clone 03	6	7 nM bortezomib	2	4 hr	2.5x10^3 cells/well	48 hr
219906	F07	1109	219906	20210219	BZ002	10	7 nM bortezomib	2	4 hr	2.5x10^3 cells/well	48 hr
219906	F08	719	219906	20210219	BZ001	9	7 nM bortezomib	2	4 hr	2.5x10^3 cells/well	48 hr
219906	F09	764	219906	20210219	WT clone 05	8	7 nM bortezomib	2	4 hr	2.5x10^3 cells/well	48 hr
219906	F10	964	219906	20210219	WT clone 04	7	7 nM bortezomib	2	4 hr	2.5x10^3 cells/well	48 hr
219906	F11	1380	219906	20210219	WT clone 03	6	7 nM bortezomib	2	4 hr	2.5x10^3 cells/well	48 hr
219906	G02	1301	219906	20210219	BZ003	11	7 nM bortezomib	2	4 hr	2.5x10^3 cells/well	48 hr
219906	G03	2177	219906	20210219	BZ004	12	7 nM bortezomib	2	4 hr	2.5x10^3 cells/well	48 hr
219906	G04	2052	219906	20210219	BZ005	13	7 nM bortezomib	2	4 hr	2.5x10^3 cells/well	48 hr
219906	G05	3053	219906	20210219	WT parental	1	0.1% DMSO	1	4 hr	2.5x10^3 cells/well	48 hr
219906	G06	2797	219906	20210219	WT parental	1	0.1% DMSO	1	4 hr	2.5x10^3 cells/well	48 hr
219906	G07	1242	219906	20210219	BZ003	11	7 nM bortezomib	2	4 hr	2.5x10^3 cells/well	48 hr
219906	G08	2773	219906	20210219	BZ004	12	7 nM bortezomib	2	4 hr	2.5x10^3 cells/well	48 hr
219906	G09	1913	219906	20210219	BZ005	13	7 nM bortezomib	2	4 hr	2.5x10^3 cells/well	48 hr
219906	G10	2114	219906	20210219	WT parental	1	0.1% DMSO	1	4 hr	2.5x10^3 cells/well	48 hr
219906	G11	2539	219906	20210219	WT parental	1	0.1% DMSO	1	4 hr	2.5x10^3 cells/well	48 hr
