Metadata_Plate	Metadata_Well	cell_count	Metadata_plate_map_name	Metadata_date	Metadata_clone_number	Metadata_celltype_shorthand_from_plate_graph	Metadata_treatment	Metadata_treatment_shorthand_from_plate_graph	Metadata_treatment_time	Metadata_cell_density	Metadata_time_to_adhere
220040	E10	1398	220040	20210305	WT clone 01	4	0.1% DMSO	1	4 hr	2.5x10^3 cells/well	48 hr
220040	E11	1477	220040	20210305	WT clone 02	5	0.1% DMSO	1	4 hr	2.5x10^3 cells/well	48 hr
220040	F02	855	220040	20210305	BZ002	10	0.1% DMSO	1	4 hr	2.5x10^3 cells/well	48 hr
220040	F03	1012	220040	20210305	BZ001	9	0.1% DMSO	1	4 hr	2.5x10^3 cells/well	48 hr
220040	F04	553	220040	20210305	WT clone 05	8	0.1% DMSO	1	4 hr	2.5x10^3 cells/well	48 hr
220040	F05	493	220040	20210305	WT clone 04	7	0.1% DMSO	1	4 hr	2.5x10^3 cells/well	48 hr
220040	F06	728	220040	20210305	WT clone 03	6	0.1% DMSO	1	4 hr	2.5x10^3 cells/well	48 hr
220040	F07	926	220040	20210305	BZ002	10	0.1% DMSO	1	4 hr	2.5x10^3 cells/well	48 hr
220040	F08	853	220040	20210305	BZ001	9	0.1% DMSO	1	4 hr	2.5x10^3 cells/well	48 hr
220040	F09	744	220040	20210305	WT clone 05	8	0.1% DMSO	1	4 hr	2.5x10^3 cells/well	48 hr
220040	F10	458	220040	20210305	WT clone 04	7	0.1% DMSO	1	4 hr	2.5x10^3 cells/well	48 hr
220040	F11	579	220040	20210305	WT clone 03	6	0.1% DMSO	1	4 hr	2.5x10^3 cells/well	48 hr
220040	G02	647	220040	20210305	BZ003	11	0.1% DMSO	1	4 hr	2.5x10^3 cells/well	48 hr
220040	G03	562	220040	20210305	BZ004	12	0.1% DMSO	1	4 hr	2.5x10^3 cells/well	48 hr
220040	G04	670	220040	20210305	BZ005	13	0.1% DMSO	1	4 hr	2.5x10^3 cells/well	48 hr
220040	G05	1380	220040	20210305	WT parental	1	0.1% DMSO	1	4 hr	2.5x10^3 cells/well	48 hr
220040	G06	1398	220040	20210305	WT parental	1	0.1% DMSO	1	4 hr	2.5x10^3 cells/well	48 hr
220040	G07	516	220040	20210305	BZ003	11	0.1% DMSO	1	4 hr	2.5x10^3 cells/well	48 hr
220040	G08	646	220040	20210305	BZ004	12	0.1% DMSO	1	4 hr	2.5x10^3 cells/well	48 hr
220040	G09	784	220040	20210305	BZ005	13	0.1% DMSO	1	4 hr	2.5x10^3 cells/well	48 hr
220040	G10	1836	220040	20210305	WT parental	1	0.1% DMSO	1	4 hr	2.5x10^3 cells/well	48 hr
220040	G11	1518	220040	20210305	WT parental	1	0.1% DMSO	1	4 hr	2.5x10^3 cells/well	48 hr
