Metadata_Plate	Metadata_Well	cell_count	Metadata_plate_map_name	Metadata_date	Metadata_clone_number	Metadata_celltype_shorthand_from_plate_graph	Metadata_treatment	Metadata_treatment_shorthand_from_plate_graph	Metadata_treatment_time	Metadata_cell_density	Metadata_time_to_adhere
219901	E06	504	219901	20210219	WT clone 02	5	0.1% DMSO	1	4 hr	2.5x10^3 cells/well	48 hr
219901	E07	4231	219901	20210219	WT parental	1	0.1% DMSO	1	4 hr	2.5x10^3 cells/well	48 hr
219901	E08	1844	219901	20210219	Clone A	2	0.1% DMSO	1	4 hr	2.5x10^3 cells/well	48 hr
219901	E09	2218	219901	20210219	Clone E 	3	0.1% DMSO	1	4 hr	2.5x10^3 cells/well	48 hr
219901	E10	3494	219901	20210219	WT clone 01	4	0.1% DMSO	1	4 hr	2.5x10^3 cells/well	48 hr
219901	E11	332	219901	20210219	WT clone 02	5	0.1% DMSO	1	4 hr	2.5x10^3 cells/well	48 hr
219901	F02	1156	219901	20210219	BZ002	10	0.1% DMSO	1	4 hr	2.5x10^3 cells/well	48 hr
219901	F03	638	219901	20210219	BZ001	9	0.1% DMSO	1	4 hr	2.5x10^3 cells/well	48 hr
219901	F04	622	219901	20210219	WT clone 05	8	0.1% DMSO	1	4 hr	2.5x10^3 cells/well	48 hr
219901	F05	714	219901	20210219	WT clone 04	7	0.1% DMSO	1	4 hr	2.5x10^3 cells/well	48 hr
219901	F06	1335	219901	20210219	WT clone 03	6	0.1% DMSO	1	4 hr	2.5x10^3 cells/well	48 hr
219901	F07	1110	219901	20210219	BZ002	10	0.1% DMSO	1	4 hr	2.5x10^3 cells/well	48 hr
219901	F08	687	219901	20210219	BZ001	9	0.1% DMSO	1	4 hr	2.5x10^3 cells/well	48 hr
219901	F09	601	219901	20210219	WT clone 05	8	0.1% DMSO	1	4 hr	2.5x10^3 cells/well	48 hr
219901	F10	797	219901	20210219	WT clone 04	7	0.1% DMSO	1	4 hr	2.5x10^3 cells/well	48 hr
219901	F11	1849	219901	20210219	WT clone 03	6	0.1% DMSO	1	4 hr	2.5x10^3 cells/well	48 hr
219901	G02	1022	219901	20210219	BZ003	11	0.1% DMSO	1	4 hr	2.5x10^3 cells/well	48 hr
219901	G03	2079	219901	20210219	BZ004	12	0.1% DMSO	1	4 hr	2.5x10^3 cells/well	48 hr
219901	G04	2117	219901	20210219	BZ005	13	0.1% DMSO	1	4 hr	2.5x10^3 cells/well	48 hr
219901	G05	4389	219901	20210219	WT parental	1	0.1% DMSO	1	4 hr	2.5x10^3 cells/well	48 hr
219901	G06	3082	219901	20210219	WT parental	1	0.1% DMSO	1	4 hr	2.5x10^3 cells/well	48 hr
219901	G07	1384	219901	20210219	BZ003	11	0.1% DMSO	1	4 hr	2.5x10^3 cells/well	48 hr
219901	G08	1909	219901	20210219	BZ004	12	0.1% DMSO	1	4 hr	2.5x10^3 cells/well	48 hr
219901	G09	2091	219901	20210219	BZ005	13	0.1% DMSO	1	4 hr	2.5x10^3 cells/well	48 hr
219901	G10	3897	219901	20210219	WT parental	1	0.1% DMSO	1	4 hr	2.5x10^3 cells/well	48 hr
219901	G11	2215	219901	20210219	WT parental	1	0.1% DMSO	1	4 hr	2.5x10^3 cells/well	48 hr
