Metadata_Plate	Metadata_Well	cell_count	Metadata_plate_map_name	Metadata_date	Metadata_clone_number	Metadata_celltype_shorthand_from_plate_graph	Metadata_treatment	Metadata_treatment_shorthand_from_plate_graph	Metadata_treatment_time	Metadata_cell_density	Metadata_time_to_adhere
220951	E10	1663	220951	20210719	WT clone 10	4	0.1% DMSO	1	4 hr	2.5x10^3 cells/well	48 hr
220951	E11	2540	220951	20210719	WT clone 12	5	0.1% DMSO	1	4 hr	2.5x10^3 cells/well	48 hr
220951	F02	1382	220951	20210719	BZ007	10	0.1% DMSO	1	4 hr	2.5x10^3 cells/well	48 hr
220951	F03	6930	220951	20210719	BZ006	9	0.1% DMSO	1	4 hr	2.5x10^3 cells/well	48 hr
220951	F04	2169	220951	20210719	WT clone 15	8	0.1% DMSO	1	4 hr	2.5x10^3 cells/well	48 hr
220951	F05	1086	220951	20210719	WT clone 14	7	0.1% DMSO	1	4 hr	2.5x10^3 cells/well	48 hr
220951	F06	1868	220951	20210719	WT clone 13	6	0.1% DMSO	1	4 hr	2.5x10^3 cells/well	48 hr
220951	F07	1453	220951	20210719	BZ007	10	0.1% DMSO	1	4 hr	2.5x10^3 cells/well	48 hr
220951	F08	5743	220951	20210719	BZ006	9	0.1% DMSO	1	4 hr	2.5x10^3 cells/well	48 hr
220951	F09	2090	220951	20210719	WT clone 15	8	0.1% DMSO	1	4 hr	2.5x10^3 cells/well	48 hr
220951	F10	1365	220951	20210719	WT clone 14	7	0.1% DMSO	1	4 hr	2.5x10^3 cells/well	48 hr
220951	F11	2413	220951	20210719	WT clone 13	6	0.1% DMSO	1	4 hr	2.5x10^3 cells/well	48 hr
220951	G02	967	220951	20210719	BZ008	11	0.1% DMSO	1	4 hr	2.5x10^3 cells/well	48 hr
220951	G03	550	220951	20210719	BZ009	12	0.1% DMSO	1	4 hr	2.5x10^3 cells/well	48 hr
220951	G04	1637	220951	20210719	BZ010	13	0.1% DMSO	1	4 hr	2.5x10^3 cells/well	48 hr
220951	G05	2040	220951	20210719	WT parental	1	0.1% DMSO	1	4 hr	2.5x10^3 cells/well	48 hr
220951	G06	2201	220951	20210719	WT parental	1	0.1% DMSO	1	4 hr	2.5x10^3 cells/well	48 hr
220951	G07	1256	220951	20210719	BZ008	11	0.1% DMSO	1	4 hr	2.5x10^3 cells/well	48 hr
220951	G08	758	220951	20210719	BZ009	12	0.1% DMSO	1	4 hr	2.5x10^3 cells/well	48 hr
220951	G09	2115	220951	20210719	BZ010	13	0.1% DMSO	1	4 hr	2.5x10^3 cells/well	48 hr
220951	G10	2198	220951	20210719	WT parental	1	0.1% DMSO	1	4 hr	2.5x10^3 cells/well	48 hr
220951	G11	1821	220951	20210719	WT parental	1	0.1% DMSO	1	4 hr	2.5x10^3 cells/well	48 hr
