Metadata_Plate	Metadata_Well	Metadata_Site	cell_count	Metadata_plate_map_name	Metadata_clone_number	Metadata_plate_ID	Metadata_plate_filename	Metadata_treatment
217766	E11	17	1232	217766	BZ008	217766	20191122-20191119-HiDensity	bortezomib
217766	F02	1	1970	217766	WT_parental	217766	20191122-20191119-HiDensity	DMSO
217766	F02	2	1182	217766	WT_parental	217766	20191122-20191119-HiDensity	DMSO
217766	F02	3	1153	217766	WT_parental	217766	20191122-20191119-HiDensity	DMSO
217766	F02	4	1287	217766	WT_parental	217766	20191122-20191119-HiDensity	DMSO
217766	F02	5	1031	217766	WT_parental	217766	20191122-20191119-HiDensity	DMSO
217766	F02	6	1050	217766	WT_parental	217766	20191122-20191119-HiDensity	DMSO
217766	F02	7	1126	217766	WT_parental	217766	20191122-20191119-HiDensity	DMSO
217766	F02	8	1108	217766	WT_parental	217766	20191122-20191119-HiDensity	DMSO
217766	F02	9	1136	217766	WT_parental	217766	20191122-20191119-HiDensity	DMSO
217766	F02	10	1158	217766	WT_parental	217766	20191122-20191119-HiDensity	DMSO
217766	F02	11	1327	217766	WT_parental	217766	20191122-20191119-HiDensity	DMSO
217766	F02	12	1331	217766	WT_parental	217766	20191122-20191119-HiDensity	DMSO
217766	F02	13	1059	217766	WT_parental	217766	20191122-20191119-HiDensity	DMSO
217766	F02	14	1169	217766	WT_parental	217766	20191122-20191119-HiDensity	DMSO
217766	F02	15	1321	217766	WT_parental	217766	20191122-20191119-HiDensity	DMSO
217766	F02	16	1260	217766	WT_parental	217766	20191122-20191119-HiDensity	DMSO
217766	F02	17	1292	217766	WT_parental	217766	20191122-20191119-HiDensity	DMSO
217766	F03	1	1983	217766	BZ017	217766	20191122-20191119-HiDensity	bortezomib
217766	F03	2	1312	217766	BZ017	217766	20191122-20191119-HiDensity	bortezomib
217766	F03	3	1344	217766	BZ017	217766	20191122-20191119-HiDensity	bortezomib
217766	F03	4	1805	217766	BZ017	217766	20191122-20191119-HiDensity	bortezomib
217766	F03	5	1755	217766	BZ017	217766	20191122-20191119-HiDensity	bortezomib
217766	F03	6	1840	217766	BZ017	217766	20191122-20191119-HiDensity	bortezomib
217766	F03	7	1910	217766	BZ017	217766	20191122-20191119-HiDensity	bortezomib
217766	F03	8	1848	217766	BZ017	217766	20191122-20191119-HiDensity	bortezomib
217766	F03	9	1785	217766	BZ017	217766	20191122-20191119-HiDensity	bortezomib
217766	F03	10	1720	217766	BZ017	217766	20191122-20191119-HiDensity	bortezomib
217766	F03	11	1877	217766	BZ017	217766	20191122-20191119-HiDensity	bortezomib
217766	F03	12	1641	217766	BZ017	217766	20191122-20191119-HiDensity	bortezomib
217766	F03	13	1645	217766	BZ017	217766	20191122-20191119-HiDensity	bortezomib
217766	F03	14	1636	217766	BZ017	217766	20191122-20191119-HiDensity	bortezomib
217766	F03	15	1764	217766	BZ017	217766	20191122-20191119-HiDensity	bortezomib
217766	F03	16	1385	217766	BZ017	217766	20191122-20191119-HiDensity	bortezomib
217766	F03	17	1199	217766	BZ017	217766	20191122-20191119-HiDensity	bortezomib
217766	F04	1	1953	217766	BZ008	217766	20191122-20191119-HiDensity	bortezomib
217766	F04	2	1635	217766	BZ008	217766	20191122-20191119-HiDensity	bortezomib
217766	F04	3	1568	217766	BZ008	217766	20191122-20191119-HiDensity	bortezomib
217766	F04	4	1995	217766	BZ008	217766	20191122-20191119-HiDensity	bortezomib
217766	F04	5	1826	217766	BZ008	217766	20191122-20191119-HiDensity	bortezomib
217766	F04	6	2026	217766	BZ008	217766	20191122-20191119-HiDensity	bortezomib
217766	F04	7	2035	217766	BZ008	217766	20191122-20191119-HiDensity	bortezomib
217766	F04	8	1948	217766	BZ008	217766	20191122-20191119-HiDensity	bortezomib
217766	F04	9	2029	217766	BZ008	217766	20191122-20191119-HiDensity	bortezomib
217766	F04	10	1999	217766	BZ008	217766	20191122-20191119-HiDensity	bortezomib
217766	F04	11	1939	217766	BZ008	217766	20191122-20191119-HiDensity	bortezomib
217766	F04	12	1635	217766	BZ008	217766	20191122-20191119-HiDensity	bortezomib
217766	F04	13	1591	217766	BZ008	217766	20191122-20191119-HiDensity	bortezomib
217766	F04	14	1731	217766	BZ008	217766	20191122-20191119-HiDensity	bortezomib
217766	F04	15	1590	217766	BZ008	217766	20191122-20191119-HiDensity	bortezomib
217766	F04	16	1320	217766	BZ008	217766	20191122-20191119-HiDensity	bortezomib
217766	F04	17	1569	217766	BZ008	217766	20191122-20191119-HiDensity	bortezomib
217766	F05	1	1688	217766	BZ001	217766	20191122-20191119-HiDensity	bortezomib
217766	F05	2	1214	217766	BZ001	217766	20191122-20191119-HiDensity	bortezomib
217766	F05	3	1397	217766	BZ001	217766	20191122-20191119-HiDensity	bortezomib
217766	F05	4	1510	217766	BZ001	217766	20191122-20191119-HiDensity	bortezomib
217766	F05	5	1653	217766	BZ001	217766	20191122-20191119-HiDensity	bortezomib
217766	F05	6	1491	217766	BZ001	217766	20191122-20191119-HiDensity	bortezomib
217766	F05	7	1794	217766	BZ001	217766	20191122-20191119-HiDensity	bortezomib
217766	F05	8	1597	217766	BZ001	217766	20191122-20191119-HiDensity	bortezomib
217766	F05	9	1367	217766	BZ001	217766	20191122-20191119-HiDensity	bortezomib
217766	F05	10	1449	217766	BZ001	217766	20191122-20191119-HiDensity	bortezomib
217766	F05	11	1586	217766	BZ001	217766	20191122-20191119-HiDensity	bortezomib
217766	F05	12	1314	217766	BZ001	217766	20191122-20191119-HiDensity	bortezomib
217766	F05	13	971	217766	BZ001	217766	20191122-20191119-HiDensity	bortezomib
217766	F05	14	1027	217766	BZ001	217766	20191122-20191119-HiDensity	bortezomib
217766	F05	15	1149	217766	BZ001	217766	20191122-20191119-HiDensity	bortezomib
217766	F05	16	933	217766	BZ001	217766	20191122-20191119-HiDensity	bortezomib
217766	F05	17	984	217766	BZ001	217766	20191122-20191119-HiDensity	bortezomib
217766	F06	1	1083	217766	WT011	217766	20191122-20191119-HiDensity	bortezomib
217766	F06	2	1037	217766	WT011	217766	20191122-20191119-HiDensity	bortezomib
217766	F06	3	1534	217766	WT011	217766	20191122-20191119-HiDensity	bortezomib
217766	F06	4	1267	217766	WT011	217766	20191122-20191119-HiDensity	bortezomib
217766	F06	5	1472	217766	WT011	217766	20191122-20191119-HiDensity	bortezomib
217766	F06	6	1530	217766	WT011	217766	20191122-20191119-HiDensity	bortezomib
217766	F06	7	1259	217766	WT011	217766	20191122-20191119-HiDensity	bortezomib
217766	F06	8	1123	217766	WT011	217766	20191122-20191119-HiDensity	bortezomib
217766	F06	9	1079	217766	WT011	217766	20191122-20191119-HiDensity	bortezomib
217766	F06	10	1064	217766	WT011	217766	20191122-20191119-HiDensity	bortezomib
217766	F06	11	1204	217766	WT011	217766	20191122-20191119-HiDensity	bortezomib
217766	F06	12	1057	217766	WT011	217766	20191122-20191119-HiDensity	bortezomib
217766	F06	13	782	217766	WT011	217766	20191122-20191119-HiDensity	bortezomib
217766	F06	14	656	217766	WT011	217766	20191122-20191119-HiDensity	bortezomib
217766	F06	15	839	217766	WT011	217766	20191122-20191119-HiDensity	bortezomib
217766	F06	16	850	217766	WT011	217766	20191122-20191119-HiDensity	bortezomib
217766	F06	17	576	217766	WT011	217766	20191122-20191119-HiDensity	bortezomib
217766	F07	1	981	217766	BZ018	217766	20191122-20191119-HiDensity	bortezomib
217766	F07	2	909	217766	BZ018	217766	20191122-20191119-HiDensity	bortezomib
217766	F07	3	1168	217766	BZ018	217766	20191122-20191119-HiDensity	bortezomib
217766	F07	4	1062	217766	BZ018	217766	20191122-20191119-HiDensity	bortezomib
217766	F07	5	1010	217766	BZ018	217766	20191122-20191119-HiDensity	bortezomib
217766	F07	6	1079	217766	BZ018	217766	20191122-20191119-HiDensity	bortezomib
217766	F07	7	1006	217766	BZ018	217766	20191122-20191119-HiDensity	bortezomib
217766	F07	8	1067	217766	BZ018	217766	20191122-20191119-HiDensity	bortezomib
217766	F07	9	1222	217766	BZ018	217766	20191122-20191119-HiDensity	bortezomib
217766	F07	10	1119	217766	BZ018	217766	20191122-20191119-HiDensity	bortezomib
217766	F07	11	1264	217766	BZ018	217766	20191122-20191119-HiDensity	bortezomib
217766	F07	12	1083	217766	BZ018	217766	20191122-20191119-HiDensity	bortezomib
217766	F07	13	1047	217766	BZ018	217766	20191122-20191119-HiDensity	bortezomib
217766	F07	14	1021	217766	BZ018	217766	20191122-20191119-HiDensity	bortezomib
217766	F07	15	960	217766	BZ018	217766	20191122-20191119-HiDensity	bortezomib
217766	F07	16	846	217766	BZ018	217766	20191122-20191119-HiDensity	bortezomib
217766	F07	17	827	217766	BZ018	217766	20191122-20191119-HiDensity	bortezomib
217766	F08	1	1261	217766	WT_parental	217766	20191122-20191119-HiDensity	bortezomib
217766	F08	2	1362	217766	WT_parental	217766	20191122-20191119-HiDensity	bortezomib
217766	F08	3	1214	217766	WT_parental	217766	20191122-20191119-HiDensity	bortezomib
217766	F08	4	1306	217766	WT_parental	217766	20191122-20191119-HiDensity	bortezomib
217766	F08	5	1244	217766	WT_parental	217766	20191122-20191119-HiDensity	bortezomib
217766	F08	6	1274	217766	WT_parental	217766	20191122-20191119-HiDensity	bortezomib
217766	F08	7	1230	217766	WT_parental	217766	20191122-20191119-HiDensity	bortezomib
217766	F08	8	1312	217766	WT_parental	217766	20191122-20191119-HiDensity	bortezomib
217766	F08	9	1202	217766	WT_parental	217766	20191122-20191119-HiDensity	bortezomib
217766	F08	10	1417	217766	WT_parental	217766	20191122-20191119-HiDensity	bortezomib
217766	F08	11	1415	217766	WT_parental	217766	20191122-20191119-HiDensity	bortezomib
217766	F08	12	1301	217766	WT_parental	217766	20191122-20191119-HiDensity	bortezomib
217766	F08	13	1203	217766	WT_parental	217766	20191122-20191119-HiDensity	bortezomib
217766	F08	14	1202	217766	WT_parental	217766	20191122-20191119-HiDensity	bortezomib
217766	F08	15	1237	217766	WT_parental	217766	20191122-20191119-HiDensity	bortezomib
217766	F08	16	1345	217766	WT_parental	217766	20191122-20191119-HiDensity	bortezomib
217766	F08	17	1248	217766	WT_parental	217766	20191122-20191119-HiDensity	bortezomib
217766	F09	1	2001	217766	WT009	217766	20191122-20191119-HiDensity	bortezomib
217766	F09	2	1478	217766	WT009	217766	20191122-20191119-HiDensity	bortezomib
217766	F09	3	920	217766	WT009	217766	20191122-20191119-HiDensity	bortezomib
217766	F09	4	1784	217766	WT009	217766	20191122-20191119-HiDensity	bortezomib
217766	F09	5	1685	217766	WT009	217766	20191122-20191119-HiDensity	bortezomib
217766	F09	6	1501	217766	WT009	217766	20191122-20191119-HiDensity	bortezomib
217766	F09	7	1707	217766	WT009	217766	20191122-20191119-HiDensity	bortezomib
217766	F09	8	1642	217766	WT009	217766	20191122-20191119-HiDensity	bortezomib
217766	F09	9	1581	217766	WT009	217766	20191122-20191119-HiDensity	bortezomib
217766	F09	10	1419	217766	WT009	217766	20191122-20191119-HiDensity	bortezomib
217766	F09	11	1511	217766	WT009	217766	20191122-20191119-HiDensity	bortezomib
217766	F09	12	1342	217766	WT009	217766	20191122-20191119-HiDensity	bortezomib
217766	F09	13	1139	217766	WT009	217766	20191122-20191119-HiDensity	bortezomib
217766	F09	14	1011	217766	WT009	217766	20191122-20191119-HiDensity	bortezomib
217766	F09	15	1305	217766	WT009	217766	20191122-20191119-HiDensity	bortezomib
217766	F09	16	939	217766	WT009	217766	20191122-20191119-HiDensity	bortezomib
217766	F09	17	874	217766	WT009	217766	20191122-20191119-HiDensity	bortezomib
217766	F10	1	2055	217766	WT008	217766	20191122-20191119-HiDensity	bortezomib
217766	F10	2	1725	217766	WT008	217766	20191122-20191119-HiDensity	bortezomib
217766	F10	3	1532	217766	WT008	217766	20191122-20191119-HiDensity	bortezomib
217766	F10	4	1909	217766	WT008	217766	20191122-20191119-HiDensity	bortezomib
217766	F10	5	1950	217766	WT008	217766	20191122-20191119-HiDensity	bortezomib
217766	F10	6	1941	217766	WT008	217766	20191122-20191119-HiDensity	bortezomib
217766	F10	7	1771	217766	WT008	217766	20191122-20191119-HiDensity	bortezomib
217766	F10	8	1874	217766	WT008	217766	20191122-20191119-HiDensity	bortezomib
217766	F10	9	1672	217766	WT008	217766	20191122-20191119-HiDensity	bortezomib
217766	F10	10	1646	217766	WT008	217766	20191122-20191119-HiDensity	bortezomib
217766	F10	11	1535	217766	WT008	217766	20191122-20191119-HiDensity	bortezomib
217766	F10	12	1441	217766	WT008	217766	20191122-20191119-HiDensity	bortezomib
217766	F10	13	1254	217766	WT008	217766	20191122-20191119-HiDensity	bortezomib
217766	F10	14	908	217766	WT008	217766	20191122-20191119-HiDensity	bortezomib
217766	F10	15	1293	217766	WT008	217766	20191122-20191119-HiDensity	bortezomib
217766	F10	16	969	217766	WT008	217766	20191122-20191119-HiDensity	bortezomib
217766	F10	17	766	217766	WT008	217766	20191122-20191119-HiDensity	bortezomib
217766	F11	1	1865	217766	WT002	217766	20191122-20191119-HiDensity	bortezomib
217766	F11	2	1646	217766	WT002	217766	20191122-20191119-HiDensity	bortezomib
217766	F11	3	1835	217766	WT002	217766	20191122-20191119-HiDensity	bortezomib
217766	F11	4	1714	217766	WT002	217766	20191122-20191119-HiDensity	bortezomib
217766	F11	5	1784	217766	WT002	217766	20191122-20191119-HiDensity	bortezomib
217766	F11	6	1719	217766	WT002	217766	20191122-20191119-HiDensity	bortezomib
217766	F11	7	1772	217766	WT002	217766	20191122-20191119-HiDensity	bortezomib
217766	F11	8	1653	217766	WT002	217766	20191122-20191119-HiDensity	bortezomib
217766	F11	9	1494	217766	WT002	217766	20191122-20191119-HiDensity	bortezomib
217766	F11	10	1567	217766	WT002	217766	20191122-20191119-HiDensity	bortezomib
217766	F11	11	1310	217766	WT002	217766	20191122-20191119-HiDensity	bortezomib
217766	F11	12	1605	217766	WT002	217766	20191122-20191119-HiDensity	bortezomib
217766	F11	13	1227	217766	WT002	217766	20191122-20191119-HiDensity	bortezomib
217766	F11	14	1056	217766	WT002	217766	20191122-20191119-HiDensity	bortezomib
217766	F11	15	1321	217766	WT002	217766	20191122-20191119-HiDensity	bortezomib
217766	F11	16	1307	217766	WT002	217766	20191122-20191119-HiDensity	bortezomib
217766	F11	17	920	217766	WT002	217766	20191122-20191119-HiDensity	bortezomib
217766	G02	1	1480	217766	WT_parental	217766	20191122-20191119-HiDensity	DMSO
217766	G02	2	1080	217766	WT_parental	217766	20191122-20191119-HiDensity	DMSO
217766	G02	3	1067	217766	WT_parental	217766	20191122-20191119-HiDensity	DMSO
217766	G02	4	1055	217766	WT_parental	217766	20191122-20191119-HiDensity	DMSO
217766	G02	5	1067	217766	WT_parental	217766	20191122-20191119-HiDensity	DMSO
217766	G02	6	1103	217766	WT_parental	217766	20191122-20191119-HiDensity	DMSO
217766	G02	7	1121	217766	WT_parental	217766	20191122-20191119-HiDensity	DMSO
217766	G02	8	892	217766	WT_parental	217766	20191122-20191119-HiDensity	DMSO
217766	G02	9	1134	217766	WT_parental	217766	20191122-20191119-HiDensity	DMSO
217766	G02	10	1045	217766	WT_parental	217766	20191122-20191119-HiDensity	DMSO
217766	G02	11	1072	217766	WT_parental	217766	20191122-20191119-HiDensity	DMSO
217766	G02	12	1067	217766	WT_parental	217766	20191122-20191119-HiDensity	DMSO
217766	G02	13	1054	217766	WT_parental	217766	20191122-20191119-HiDensity	DMSO
217766	G02	14	1027	217766	WT_parental	217766	20191122-20191119-HiDensity	DMSO
217766	G02	15	1199	217766	WT_parental	217766	20191122-20191119-HiDensity	DMSO
217766	G02	16	1183	217766	WT_parental	217766	20191122-20191119-HiDensity	DMSO
217766	G02	17	1629	217766	WT_parental	217766	20191122-20191119-HiDensity	DMSO
217766	G03	1	1474	217766	BZ017	217766	20191122-20191119-HiDensity	bortezomib
217766	G03	2	1343	217766	BZ017	217766	20191122-20191119-HiDensity	bortezomib
217766	G03	3	1172	217766	BZ017	217766	20191122-20191119-HiDensity	bortezomib
217766	G03	4	1384	217766	BZ017	217766	20191122-20191119-HiDensity	bortezomib
217766	G03	5	1622	217766	BZ017	217766	20191122-20191119-HiDensity	bortezomib
217766	G03	6	1584	217766	BZ017	217766	20191122-20191119-HiDensity	bortezomib
217766	G03	7	1695	217766	BZ017	217766	20191122-20191119-HiDensity	bortezomib
217766	G03	8	1826	217766	BZ017	217766	20191122-20191119-HiDensity	bortezomib
217766	G03	9	1864	217766	BZ017	217766	20191122-20191119-HiDensity	bortezomib
217766	G03	10	1775	217766	BZ017	217766	20191122-20191119-HiDensity	bortezomib
217766	G03	11	1795	217766	BZ017	217766	20191122-20191119-HiDensity	bortezomib
217766	G03	12	1627	217766	BZ017	217766	20191122-20191119-HiDensity	bortezomib
217766	G03	13	1620	217766	BZ017	217766	20191122-20191119-HiDensity	bortezomib
217766	G03	14	1379	217766	BZ017	217766	20191122-20191119-HiDensity	bortezomib
217766	G03	15	1711	217766	BZ017	217766	20191122-20191119-HiDensity	bortezomib
217766	G03	16	1250	217766	BZ017	217766	20191122-20191119-HiDensity	bortezomib
217766	G03	17	1624	217766	BZ017	217766	20191122-20191119-HiDensity	bortezomib
217766	G04	1	1909	217766	WT002	217766	20191122-20191119-HiDensity	bortezomib
217766	G04	2	1869	217766	WT002	217766	20191122-20191119-HiDensity	bortezomib
217766	G04	3	1321	217766	WT002	217766	20191122-20191119-HiDensity	bortezomib
217766	G04	4	1885	217766	WT002	217766	20191122-20191119-HiDensity	bortezomib
217766	G04	5	1871	217766	WT002	217766	20191122-20191119-HiDensity	bortezomib
217766	G04	6	1936	217766	WT002	217766	20191122-20191119-HiDensity	bortezomib
217766	G04	7	1813	217766	WT002	217766	20191122-20191119-HiDensity	bortezomib
217766	G04	8	1794	217766	WT002	217766	20191122-20191119-HiDensity	bortezomib
217766	G04	9	1773	217766	WT002	217766	20191122-20191119-HiDensity	bortezomib
217766	G04	10	1835	217766	WT002	217766	20191122-20191119-HiDensity	bortezomib
217766	G04	11	1793	217766	WT002	217766	20191122-20191119-HiDensity	bortezomib
217766	G04	12	1622	217766	WT002	217766	20191122-20191119-HiDensity	bortezomib
217766	G04	13	1272	217766	WT002	217766	20191122-20191119-HiDensity	bortezomib
217766	G04	14	1215	217766	WT002	217766	20191122-20191119-HiDensity	bortezomib
217766	G04	15	1558	217766	WT002	217766	20191122-20191119-HiDensity	bortezomib
217766	G04	16	1025	217766	WT002	217766	20191122-20191119-HiDensity	bortezomib
217766	G04	17	873	217766	WT002	217766	20191122-20191119-HiDensity	bortezomib
217766	G05	1	1754	217766	WT008	217766	20191122-20191119-HiDensity	bortezomib
217766	G05	2	1173	217766	WT008	217766	20191122-20191119-HiDensity	bortezomib
217766	G05	3	1176	217766	WT008	217766	20191122-20191119-HiDensity	bortezomib
217766	G05	4	1690	217766	WT008	217766	20191122-20191119-HiDensity	bortezomib
217766	G05	5	1876	217766	WT008	217766	20191122-20191119-HiDensity	bortezomib
217766	G05	6	1751	217766	WT008	217766	20191122-20191119-HiDensity	bortezomib
217766	G05	7	1634	217766	WT008	217766	20191122-20191119-HiDensity	bortezomib
217766	G05	8	1705	217766	WT008	217766	20191122-20191119-HiDensity	bortezomib
217766	G05	9	1881	217766	WT008	217766	20191122-20191119-HiDensity	bortezomib
217766	G05	10	1945	217766	WT008	217766	20191122-20191119-HiDensity	bortezomib
217766	G05	11	1855	217766	WT008	217766	20191122-20191119-HiDensity	bortezomib
217766	G05	12	1561	217766	WT008	217766	20191122-20191119-HiDensity	bortezomib
217766	G05	13	1535	217766	WT008	217766	20191122-20191119-HiDensity	bortezomib
217766	G05	14	1581	217766	WT008	217766	20191122-20191119-HiDensity	bortezomib
217766	G05	15	1445	217766	WT008	217766	20191122-20191119-HiDensity	bortezomib
217766	G05	16	1259	217766	WT008	217766	20191122-20191119-HiDensity	bortezomib
217766	G05	17	1072	217766	WT008	217766	20191122-20191119-HiDensity	bortezomib
217766	G06	1	1043	217766	WT009	217766	20191122-20191119-HiDensity	bortezomib
217766	G06	2	969	217766	WT009	217766	20191122-20191119-HiDensity	bortezomib
217766	G06	3	1311	217766	WT009	217766	20191122-20191119-HiDensity	bortezomib
217766	G06	4	1373	217766	WT009	217766	20191122-20191119-HiDensity	bortezomib
217766	G06	5	1487	217766	WT009	217766	20191122-20191119-HiDensity	bortezomib
217766	G06	6	1698	217766	WT009	217766	20191122-20191119-HiDensity	bortezomib
217766	G06	7	1374	217766	WT009	217766	20191122-20191119-HiDensity	bortezomib
217766	G06	8	1635	217766	WT009	217766	20191122-20191119-HiDensity	bortezomib
217766	G06	9	1677	217766	WT009	217766	20191122-20191119-HiDensity	bortezomib
217766	G06	10	1687	217766	WT009	217766	20191122-20191119-HiDensity	bortezomib
217766	G06	11	1839	217766	WT009	217766	20191122-20191119-HiDensity	bortezomib
217766	G06	12	1558	217766	WT009	217766	20191122-20191119-HiDensity	bortezomib
217766	G06	13	1544	217766	WT009	217766	20191122-20191119-HiDensity	bortezomib
217766	G06	14	1541	217766	WT009	217766	20191122-20191119-HiDensity	bortezomib
217766	G06	15	882	217766	WT009	217766	20191122-20191119-HiDensity	bortezomib
217766	G06	16	1014	217766	WT009	217766	20191122-20191119-HiDensity	bortezomib
217766	G06	17	1299	217766	WT009	217766	20191122-20191119-HiDensity	bortezomib
217766	G07	1	847	217766	BZ018	217766	20191122-20191119-HiDensity	bortezomib
217766	G07	2	866	217766	BZ018	217766	20191122-20191119-HiDensity	bortezomib
217766	G07	3	849	217766	BZ018	217766	20191122-20191119-HiDensity	bortezomib
217766	G07	4	1002	217766	BZ018	217766	20191122-20191119-HiDensity	bortezomib
217766	G07	5	944	217766	BZ018	217766	20191122-20191119-HiDensity	bortezomib
217766	G07	6	976	217766	BZ018	217766	20191122-20191119-HiDensity	bortezomib
217766	G07	7	867	217766	BZ018	217766	20191122-20191119-HiDensity	bortezomib
217766	G07	8	1023	217766	BZ018	217766	20191122-20191119-HiDensity	bortezomib
217766	G07	9	909	217766	BZ018	217766	20191122-20191119-HiDensity	bortezomib
217766	G07	10	1137	217766	BZ018	217766	20191122-20191119-HiDensity	bortezomib
217766	G07	11	1064	217766	BZ018	217766	20191122-20191119-HiDensity	bortezomib
217766	G07	12	1006	217766	BZ018	217766	20191122-20191119-HiDensity	bortezomib
217766	G07	13	1062	217766	BZ018	217766	20191122-20191119-HiDensity	bortezomib
217766	G07	14	1036	217766	BZ018	217766	20191122-20191119-HiDensity	bortezomib
217766	G07	15	779	217766	BZ018	217766	20191122-20191119-HiDensity	bortezomib
217766	G07	16	1069	217766	BZ018	217766	20191122-20191119-HiDensity	bortezomib
217766	G07	17	887	217766	BZ018	217766	20191122-20191119-HiDensity	bortezomib
217766	G08	1	1243	217766	WT_parental	217766	20191122-20191119-HiDensity	bortezomib
217766	G08	2	954	217766	WT_parental	217766	20191122-20191119-HiDensity	bortezomib
217766	G08	3	934	217766	WT_parental	217766	20191122-20191119-HiDensity	bortezomib
217766	G08	4	1064	217766	WT_parental	217766	20191122-20191119-HiDensity	bortezomib
217766	G08	5	1202	217766	WT_parental	217766	20191122-20191119-HiDensity	bortezomib
217766	G08	6	964	217766	WT_parental	217766	20191122-20191119-HiDensity	bortezomib
217766	G08	7	1176	217766	WT_parental	217766	20191122-20191119-HiDensity	bortezomib
217766	G08	8	922	217766	WT_parental	217766	20191122-20191119-HiDensity	bortezomib
217766	G08	9	1079	217766	WT_parental	217766	20191122-20191119-HiDensity	bortezomib
217766	G08	10	1077	217766	WT_parental	217766	20191122-20191119-HiDensity	bortezomib
217766	G08	11	1108	217766	WT_parental	217766	20191122-20191119-HiDensity	bortezomib
217766	G08	12	1280	217766	WT_parental	217766	20191122-20191119-HiDensity	bortezomib
217766	G08	13	1151	217766	WT_parental	217766	20191122-20191119-HiDensity	bortezomib
217766	G08	14	1090	217766	WT_parental	217766	20191122-20191119-HiDensity	bortezomib
217766	G08	15	1236	217766	WT_parental	217766	20191122-20191119-HiDensity	bortezomib
217766	G08	16	1329	217766	WT_parental	217766	20191122-20191119-HiDensity	bortezomib
217766	G08	17	1393	217766	WT_parental	217766	20191122-20191119-HiDensity	bortezomib
217766	G09	1	1182	217766	WT011	217766	20191122-20191119-HiDensity	bortezomib
217766	G09	2	849	217766	WT011	217766	20191122-20191119-HiDensity	bortezomib
217766	G09	3	528	217766	WT011	217766	20191122-20191119-HiDensity	bortezomib
217766	G09	4	1436	217766	WT011	217766	20191122-20191119-HiDensity	bortezomib
217766	G09	5	1013	217766	WT011	217766	20191122-20191119-HiDensity	bortezomib
217766	G09	6	915	217766	WT011	217766	20191122-20191119-HiDensity	bortezomib
217766	G09	7	1446	217766	WT011	217766	20191122-20191119-HiDensity	bortezomib
217766	G09	8	1347	217766	WT011	217766	20191122-20191119-HiDensity	bortezomib
217766	G09	9	1459	217766	WT011	217766	20191122-20191119-HiDensity	bortezomib
217766	G09	10	1282	217766	WT011	217766	20191122-20191119-HiDensity	bortezomib
217766	G09	11	930	217766	WT011	217766	20191122-20191119-HiDensity	bortezomib
217766	G09	12	1179	217766	WT011	217766	20191122-20191119-HiDensity	bortezomib
217766	G09	13	1262	217766	WT011	217766	20191122-20191119-HiDensity	bortezomib
217766	G09	14	1245	217766	WT011	217766	20191122-20191119-HiDensity	bortezomib
217766	G09	15	1127	217766	WT011	217766	20191122-20191119-HiDensity	bortezomib
217766	G09	16	881	217766	WT011	217766	20191122-20191119-HiDensity	bortezomib
217766	G09	17	840	217766	WT011	217766	20191122-20191119-HiDensity	bortezomib
217766	G10	1	1054	217766	BZ001	217766	20191122-20191119-HiDensity	bortezomib
217766	G10	2	696	217766	BZ001	217766	20191122-20191119-HiDensity	bortezomib
217766	G10	3	624	217766	BZ001	217766	20191122-20191119-HiDensity	bortezomib
217766	G10	4	1246	217766	BZ001	217766	20191122-20191119-HiDensity	bortezomib
217766	G10	5	1074	217766	BZ001	217766	20191122-20191119-HiDensity	bortezomib
217766	G10	6	1027	217766	BZ001	217766	20191122-20191119-HiDensity	bortezomib
217766	G10	7	1606	217766	BZ001	217766	20191122-20191119-HiDensity	bortezomib
217766	G10	8	1494	217766	BZ001	217766	20191122-20191119-HiDensity	bortezomib
217766	G10	9	1439	217766	BZ001	217766	20191122-20191119-HiDensity	bortezomib
217766	G10	10	1457	217766	BZ001	217766	20191122-20191119-HiDensity	bortezomib
217766	G10	11	1351	217766	BZ001	217766	20191122-20191119-HiDensity	bortezomib
217766	G10	12	1410	217766	BZ001	217766	20191122-20191119-HiDensity	bortezomib
217766	G10	13	1626	217766	BZ001	217766	20191122-20191119-HiDensity	bortezomib
217766	G10	14	1581	217766	BZ001	217766	20191122-20191119-HiDensity	bortezomib
217766	G10	15	1455	217766	BZ001	217766	20191122-20191119-HiDensity	bortezomib
217766	G10	16	1290	217766	BZ001	217766	20191122-20191119-HiDensity	bortezomib
217766	G10	17	1168	217766	BZ001	217766	20191122-20191119-HiDensity	bortezomib
217766	G11	1	1167	217766	BZ008	217766	20191122-20191119-HiDensity	bortezomib
217766	G11	2	936	217766	BZ008	217766	20191122-20191119-HiDensity	bortezomib
217766	G11	3	1379	217766	BZ008	217766	20191122-20191119-HiDensity	bortezomib
217766	G11	4	1250	217766	BZ008	217766	20191122-20191119-HiDensity	bortezomib
217766	G11	5	1308	217766	BZ008	217766	20191122-20191119-HiDensity	bortezomib
217766	G11	6	1489	217766	BZ008	217766	20191122-20191119-HiDensity	bortezomib
217766	G11	7	1368	217766	BZ008	217766	20191122-20191119-HiDensity	bortezomib
217766	G11	8	1498	217766	BZ008	217766	20191122-20191119-HiDensity	bortezomib
217766	G11	9	1747	217766	BZ008	217766	20191122-20191119-HiDensity	bortezomib
217766	G11	10	1765	217766	BZ008	217766	20191122-20191119-HiDensity	bortezomib
