Metadata_Plate	Metadata_Well	Metadata_Site	cell_count	Metadata_plate_map_name	Metadata_clone_number	Metadata_plate_ID	Metadata_plate_filename	Metadata_treatment
217762	D05	10	716	217762	WT009	217762	20191120-20191115-LoDensity	DMSO
217762	D05	11	843	217762	WT009	217762	20191120-20191115-LoDensity	DMSO
217762	D05	12	670	217762	WT009	217762	20191120-20191115-LoDensity	DMSO
217762	D05	13	551	217762	WT009	217762	20191120-20191115-LoDensity	DMSO
217762	D05	14	602	217762	WT009	217762	20191120-20191115-LoDensity	DMSO
217762	D05	15	848	217762	WT009	217762	20191120-20191115-LoDensity	DMSO
217762	D05	16	362	217762	WT009	217762	20191120-20191115-LoDensity	DMSO
217762	D05	17	992	217762	WT009	217762	20191120-20191115-LoDensity	DMSO
217762	D06	1	1375	217762	BZ018	217762	20191120-20191115-LoDensity	DMSO
217762	D06	2	1246	217762	BZ018	217762	20191120-20191115-LoDensity	DMSO
217762	D06	3	1485	217762	BZ018	217762	20191120-20191115-LoDensity	DMSO
217762	D06	4	1205	217762	BZ018	217762	20191120-20191115-LoDensity	DMSO
217762	D06	5	1479	217762	BZ018	217762	20191120-20191115-LoDensity	DMSO
217762	D06	6	1215	217762	BZ018	217762	20191120-20191115-LoDensity	DMSO
217762	D06	7	955	217762	BZ018	217762	20191120-20191115-LoDensity	DMSO
217762	D06	8	1331	217762	BZ018	217762	20191120-20191115-LoDensity	DMSO
217762	D06	9	1473	217762	BZ018	217762	20191120-20191115-LoDensity	DMSO
217762	D06	10	1369	217762	BZ018	217762	20191120-20191115-LoDensity	DMSO
217762	D06	11	1047	217762	BZ018	217762	20191120-20191115-LoDensity	DMSO
217762	D06	12	1449	217762	BZ018	217762	20191120-20191115-LoDensity	DMSO
217762	D06	13	1213	217762	BZ018	217762	20191120-20191115-LoDensity	DMSO
217762	D06	14	1202	217762	BZ018	217762	20191120-20191115-LoDensity	DMSO
217762	D06	15	1103	217762	BZ018	217762	20191120-20191115-LoDensity	DMSO
217762	D06	16	962	217762	BZ018	217762	20191120-20191115-LoDensity	DMSO
217762	D06	17	1069	217762	BZ018	217762	20191120-20191115-LoDensity	DMSO
217762	D07	1	1104	217762	WT011	217762	20191120-20191115-LoDensity	DMSO
217762	D07	2	823	217762	WT011	217762	20191120-20191115-LoDensity	DMSO
217762	D07	3	1043	217762	WT011	217762	20191120-20191115-LoDensity	DMSO
217762	D07	4	641	217762	WT011	217762	20191120-20191115-LoDensity	DMSO
217762	D07	5	824	217762	WT011	217762	20191120-20191115-LoDensity	DMSO
217762	D07	6	928	217762	WT011	217762	20191120-20191115-LoDensity	DMSO
217762	D07	7	814	217762	WT011	217762	20191120-20191115-LoDensity	DMSO
217762	D07	8	935	217762	WT011	217762	20191120-20191115-LoDensity	DMSO
217762	D07	9	953	217762	WT011	217762	20191120-20191115-LoDensity	DMSO
217762	D07	10	925	217762	WT011	217762	20191120-20191115-LoDensity	DMSO
217762	D07	11	815	217762	WT011	217762	20191120-20191115-LoDensity	DMSO
217762	D07	12	692	217762	WT011	217762	20191120-20191115-LoDensity	DMSO
217762	D07	13	767	217762	WT011	217762	20191120-20191115-LoDensity	DMSO
217762	D07	14	842	217762	WT011	217762	20191120-20191115-LoDensity	DMSO
217762	D07	15	756	217762	WT011	217762	20191120-20191115-LoDensity	DMSO
217762	D07	16	811	217762	WT011	217762	20191120-20191115-LoDensity	DMSO
217762	D07	17	691	217762	WT011	217762	20191120-20191115-LoDensity	DMSO
217762	D08	1	1172	217762	BZ001	217762	20191120-20191115-LoDensity	DMSO
217762	D08	2	906	217762	BZ001	217762	20191120-20191115-LoDensity	DMSO
217762	D08	3	1159	217762	BZ001	217762	20191120-20191115-LoDensity	DMSO
217762	D08	4	747	217762	BZ001	217762	20191120-20191115-LoDensity	DMSO
217762	D08	5	587	217762	BZ001	217762	20191120-20191115-LoDensity	DMSO
217762	D08	6	702	217762	BZ001	217762	20191120-20191115-LoDensity	DMSO
217762	D08	7	699	217762	BZ001	217762	20191120-20191115-LoDensity	DMSO
217762	D08	8	766	217762	BZ001	217762	20191120-20191115-LoDensity	DMSO
217762	D08	9	760	217762	BZ001	217762	20191120-20191115-LoDensity	DMSO
217762	D08	10	739	217762	BZ001	217762	20191120-20191115-LoDensity	DMSO
217762	D08	11	959	217762	BZ001	217762	20191120-20191115-LoDensity	DMSO
217762	D08	12	664	217762	BZ001	217762	20191120-20191115-LoDensity	DMSO
217762	D08	13	609	217762	BZ001	217762	20191120-20191115-LoDensity	DMSO
217762	D08	14	675	217762	BZ001	217762	20191120-20191115-LoDensity	DMSO
217762	D08	15	691	217762	BZ001	217762	20191120-20191115-LoDensity	DMSO
217762	D08	16	745	217762	BZ001	217762	20191120-20191115-LoDensity	DMSO
217762	D08	17	697	217762	BZ001	217762	20191120-20191115-LoDensity	DMSO
217762	D09	1	969	217762	BZ008	217762	20191120-20191115-LoDensity	DMSO
217762	D09	2	737	217762	BZ008	217762	20191120-20191115-LoDensity	DMSO
217762	D09	3	882	217762	BZ008	217762	20191120-20191115-LoDensity	DMSO
217762	D09	4	855	217762	BZ008	217762	20191120-20191115-LoDensity	DMSO
217762	D09	5	944	217762	BZ008	217762	20191120-20191115-LoDensity	DMSO
217762	D09	6	800	217762	BZ008	217762	20191120-20191115-LoDensity	DMSO
217762	D09	7	665	217762	BZ008	217762	20191120-20191115-LoDensity	DMSO
217762	D09	8	686	217762	BZ008	217762	20191120-20191115-LoDensity	DMSO
217762	D09	9	688	217762	BZ008	217762	20191120-20191115-LoDensity	DMSO
217762	D09	10	544	217762	BZ008	217762	20191120-20191115-LoDensity	DMSO
217762	D09	11	796	217762	BZ008	217762	20191120-20191115-LoDensity	DMSO
217762	D09	12	544	217762	BZ008	217762	20191120-20191115-LoDensity	DMSO
217762	D09	13	561	217762	BZ008	217762	20191120-20191115-LoDensity	DMSO
217762	D09	14	563	217762	BZ008	217762	20191120-20191115-LoDensity	DMSO
217762	D09	15	605	217762	BZ008	217762	20191120-20191115-LoDensity	DMSO
217762	D09	16	409	217762	BZ008	217762	20191120-20191115-LoDensity	DMSO
217762	D09	17	688	217762	BZ008	217762	20191120-20191115-LoDensity	DMSO
217762	D10	1	1063	217762	WT_parental	217762	20191120-20191115-LoDensity	DMSO
217762	D10	2	1286	217762	WT_parental	217762	20191120-20191115-LoDensity	DMSO
217762	D10	3	1343	217762	WT_parental	217762	20191120-20191115-LoDensity	DMSO
217762	D10	4	935	217762	WT_parental	217762	20191120-20191115-LoDensity	DMSO
217762	D10	5	1006	217762	WT_parental	217762	20191120-20191115-LoDensity	DMSO
217762	D10	6	990	217762	WT_parental	217762	20191120-20191115-LoDensity	DMSO
217762	D10	7	776	217762	WT_parental	217762	20191120-20191115-LoDensity	DMSO
217762	D10	8	1008	217762	WT_parental	217762	20191120-20191115-LoDensity	DMSO
217762	D10	9	967	217762	WT_parental	217762	20191120-20191115-LoDensity	DMSO
217762	D10	10	1086	217762	WT_parental	217762	20191120-20191115-LoDensity	DMSO
217762	D10	11	1322	217762	WT_parental	217762	20191120-20191115-LoDensity	DMSO
217762	D10	12	962	217762	WT_parental	217762	20191120-20191115-LoDensity	DMSO
217762	D10	13	1352	217762	WT_parental	217762	20191120-20191115-LoDensity	DMSO
217762	D10	14	1419	217762	WT_parental	217762	20191120-20191115-LoDensity	DMSO
217762	D10	15	1126	217762	WT_parental	217762	20191120-20191115-LoDensity	DMSO
217762	D10	16	1207	217762	WT_parental	217762	20191120-20191115-LoDensity	DMSO
217762	D10	17	1130	217762	WT_parental	217762	20191120-20191115-LoDensity	DMSO
217762	D11	1	968	217762	WT_parental	217762	20191120-20191115-LoDensity	DMSO
217762	D11	2	1094	217762	WT_parental	217762	20191120-20191115-LoDensity	DMSO
217762	D11	3	1445	217762	WT_parental	217762	20191120-20191115-LoDensity	DMSO
217762	D11	4	904	217762	WT_parental	217762	20191120-20191115-LoDensity	DMSO
217762	D11	5	897	217762	WT_parental	217762	20191120-20191115-LoDensity	DMSO
217762	D11	6	1031	217762	WT_parental	217762	20191120-20191115-LoDensity	DMSO
217762	D11	7	875	217762	WT_parental	217762	20191120-20191115-LoDensity	DMSO
217762	D11	8	902	217762	WT_parental	217762	20191120-20191115-LoDensity	DMSO
217762	D11	9	817	217762	WT_parental	217762	20191120-20191115-LoDensity	DMSO
217762	D11	10	757	217762	WT_parental	217762	20191120-20191115-LoDensity	DMSO
217762	D11	11	990	217762	WT_parental	217762	20191120-20191115-LoDensity	DMSO
217762	D11	12	837	217762	WT_parental	217762	20191120-20191115-LoDensity	DMSO
217762	D11	13	723	217762	WT_parental	217762	20191120-20191115-LoDensity	DMSO
217762	D11	14	1028	217762	WT_parental	217762	20191120-20191115-LoDensity	DMSO
217762	D11	15	816	217762	WT_parental	217762	20191120-20191115-LoDensity	DMSO
217762	D11	16	1220	217762	WT_parental	217762	20191120-20191115-LoDensity	DMSO
217762	D11	17	1263	217762	WT_parental	217762	20191120-20191115-LoDensity	DMSO
217762	E02	1	1688	217762	WT_parental	217762	20191120-20191115-LoDensity	DMSO
217762	E02	2	1057	217762	WT_parental	217762	20191120-20191115-LoDensity	DMSO
217762	E02	3	904	217762	WT_parental	217762	20191120-20191115-LoDensity	DMSO
217762	E02	4	795	217762	WT_parental	217762	20191120-20191115-LoDensity	DMSO
217762	E02	5	976	217762	WT_parental	217762	20191120-20191115-LoDensity	DMSO
217762	E02	6	739	217762	WT_parental	217762	20191120-20191115-LoDensity	DMSO
217762	E02	7	958	217762	WT_parental	217762	20191120-20191115-LoDensity	DMSO
217762	E02	8	951	217762	WT_parental	217762	20191120-20191115-LoDensity	DMSO
217762	E02	9	844	217762	WT_parental	217762	20191120-20191115-LoDensity	DMSO
217762	E02	10	802	217762	WT_parental	217762	20191120-20191115-LoDensity	DMSO
217762	E02	11	833	217762	WT_parental	217762	20191120-20191115-LoDensity	DMSO
217762	E02	12	890	217762	WT_parental	217762	20191120-20191115-LoDensity	DMSO
217762	E02	13	1028	217762	WT_parental	217762	20191120-20191115-LoDensity	DMSO
217762	E02	14	659	217762	WT_parental	217762	20191120-20191115-LoDensity	DMSO
217762	E02	15	905	217762	WT_parental	217762	20191120-20191115-LoDensity	DMSO
217762	E02	16	714	217762	WT_parental	217762	20191120-20191115-LoDensity	DMSO
217762	E02	17	662	217762	WT_parental	217762	20191120-20191115-LoDensity	DMSO
217762	E03	1	1797	217762	BZ017	217762	20191120-20191115-LoDensity	bortezomib
217762	E03	2	1361	217762	BZ017	217762	20191120-20191115-LoDensity	bortezomib
217762	E03	3	1474	217762	BZ017	217762	20191120-20191115-LoDensity	bortezomib
217762	E03	4	1344	217762	BZ017	217762	20191120-20191115-LoDensity	bortezomib
217762	E03	5	1241	217762	BZ017	217762	20191120-20191115-LoDensity	bortezomib
217762	E03	6	1237	217762	BZ017	217762	20191120-20191115-LoDensity	bortezomib
217762	E03	7	1172	217762	BZ017	217762	20191120-20191115-LoDensity	bortezomib
217762	E03	8	1147	217762	BZ017	217762	20191120-20191115-LoDensity	bortezomib
217762	E03	9	815	217762	BZ017	217762	20191120-20191115-LoDensity	bortezomib
217762	E03	10	951	217762	BZ017	217762	20191120-20191115-LoDensity	bortezomib
217762	E03	11	791	217762	BZ017	217762	20191120-20191115-LoDensity	bortezomib
217762	E03	12	1062	217762	BZ017	217762	20191120-20191115-LoDensity	bortezomib
217762	E03	13	1089	217762	BZ017	217762	20191120-20191115-LoDensity	bortezomib
217762	E03	14	1100	217762	BZ017	217762	20191120-20191115-LoDensity	bortezomib
217762	E03	15	1214	217762	BZ017	217762	20191120-20191115-LoDensity	bortezomib
217762	E03	16	961	217762	BZ017	217762	20191120-20191115-LoDensity	bortezomib
217762	E03	17	748	217762	BZ017	217762	20191120-20191115-LoDensity	bortezomib
217762	E04	1	1554	217762	WT002	217762	20191120-20191115-LoDensity	bortezomib
217762	E04	2	1235	217762	WT002	217762	20191120-20191115-LoDensity	bortezomib
217762	E04	3	1556	217762	WT002	217762	20191120-20191115-LoDensity	bortezomib
217762	E04	4	934	217762	WT002	217762	20191120-20191115-LoDensity	bortezomib
217762	E04	5	1201	217762	WT002	217762	20191120-20191115-LoDensity	bortezomib
217762	E04	6	1175	217762	WT002	217762	20191120-20191115-LoDensity	bortezomib
217762	E04	7	1437	217762	WT002	217762	20191120-20191115-LoDensity	bortezomib
217762	E04	8	979	217762	WT002	217762	20191120-20191115-LoDensity	bortezomib
217762	E04	9	988	217762	WT002	217762	20191120-20191115-LoDensity	bortezomib
217762	E04	10	1168	217762	WT002	217762	20191120-20191115-LoDensity	bortezomib
217762	E04	11	1181	217762	WT002	217762	20191120-20191115-LoDensity	bortezomib
217762	E04	12	761	217762	WT002	217762	20191120-20191115-LoDensity	bortezomib
217762	E04	13	631	217762	WT002	217762	20191120-20191115-LoDensity	bortezomib
217762	E04	14	884	217762	WT002	217762	20191120-20191115-LoDensity	bortezomib
217762	E04	15	1181	217762	WT002	217762	20191120-20191115-LoDensity	bortezomib
217762	E04	16	581	217762	WT002	217762	20191120-20191115-LoDensity	bortezomib
217762	E04	17	1099	217762	WT002	217762	20191120-20191115-LoDensity	bortezomib
217762	E05	1	1856	217762	WT008	217762	20191120-20191115-LoDensity	bortezomib
217762	E05	2	1506	217762	WT008	217762	20191120-20191115-LoDensity	bortezomib
217762	E05	3	1827	217762	WT008	217762	20191120-20191115-LoDensity	bortezomib
217762	E05	4	1254	217762	WT008	217762	20191120-20191115-LoDensity	bortezomib
217762	E05	5	1292	217762	WT008	217762	20191120-20191115-LoDensity	bortezomib
217762	E05	6	1301	217762	WT008	217762	20191120-20191115-LoDensity	bortezomib
217762	E05	7	1492	217762	WT008	217762	20191120-20191115-LoDensity	bortezomib
217762	E05	8	1000	217762	WT008	217762	20191120-20191115-LoDensity	bortezomib
217762	E05	9	980	217762	WT008	217762	20191120-20191115-LoDensity	bortezomib
217762	E05	10	1388	217762	WT008	217762	20191120-20191115-LoDensity	bortezomib
217762	E05	11	1518	217762	WT008	217762	20191120-20191115-LoDensity	bortezomib
217762	E05	12	1178	217762	WT008	217762	20191120-20191115-LoDensity	bortezomib
217762	E05	13	843	217762	WT008	217762	20191120-20191115-LoDensity	bortezomib
217762	E05	14	1096	217762	WT008	217762	20191120-20191115-LoDensity	bortezomib
217762	E05	15	1282	217762	WT008	217762	20191120-20191115-LoDensity	bortezomib
217762	E05	16	995	217762	WT008	217762	20191120-20191115-LoDensity	bortezomib
217762	E05	17	1375	217762	WT008	217762	20191120-20191115-LoDensity	bortezomib
217762	E06	1	1218	217762	WT009	217762	20191120-20191115-LoDensity	bortezomib
217762	E06	2	943	217762	WT009	217762	20191120-20191115-LoDensity	bortezomib
217762	E06	3	1199	217762	WT009	217762	20191120-20191115-LoDensity	bortezomib
217762	E06	4	820	217762	WT009	217762	20191120-20191115-LoDensity	bortezomib
217762	E06	5	737	217762	WT009	217762	20191120-20191115-LoDensity	bortezomib
217762	E06	6	713	217762	WT009	217762	20191120-20191115-LoDensity	bortezomib
217762	E06	7	788	217762	WT009	217762	20191120-20191115-LoDensity	bortezomib
217762	E06	8	820	217762	WT009	217762	20191120-20191115-LoDensity	bortezomib
217762	E06	9	644	217762	WT009	217762	20191120-20191115-LoDensity	bortezomib
217762	E06	10	713	217762	WT009	217762	20191120-20191115-LoDensity	bortezomib
217762	E06	11	893	217762	WT009	217762	20191120-20191115-LoDensity	bortezomib
217762	E06	12	743	217762	WT009	217762	20191120-20191115-LoDensity	bortezomib
217762	E06	13	472	217762	WT009	217762	20191120-20191115-LoDensity	bortezomib
217762	E06	14	680	217762	WT009	217762	20191120-20191115-LoDensity	bortezomib
217762	E06	15	859	217762	WT009	217762	20191120-20191115-LoDensity	bortezomib
217762	E06	16	464	217762	WT009	217762	20191120-20191115-LoDensity	bortezomib
217762	E06	17	799	217762	WT009	217762	20191120-20191115-LoDensity	bortezomib
217762	E07	1	1362	217762	BZ018	217762	20191120-20191115-LoDensity	bortezomib
217762	E07	2	1199	217762	BZ018	217762	20191120-20191115-LoDensity	bortezomib
217762	E07	3	1448	217762	BZ018	217762	20191120-20191115-LoDensity	bortezomib
217762	E07	4	1003	217762	BZ018	217762	20191120-20191115-LoDensity	bortezomib
217762	E07	5	1350	217762	BZ018	217762	20191120-20191115-LoDensity	bortezomib
217762	E07	6	1393	217762	BZ018	217762	20191120-20191115-LoDensity	bortezomib
217762	E07	7	1175	217762	BZ018	217762	20191120-20191115-LoDensity	bortezomib
217762	E07	8	1099	217762	BZ018	217762	20191120-20191115-LoDensity	bortezomib
217762	E07	9	1338	217762	BZ018	217762	20191120-20191115-LoDensity	bortezomib
217762	E07	10	1224	217762	BZ018	217762	20191120-20191115-LoDensity	bortezomib
217762	E07	11	1067	217762	BZ018	217762	20191120-20191115-LoDensity	bortezomib
217762	E07	12	1113	217762	BZ018	217762	20191120-20191115-LoDensity	bortezomib
217762	E07	13	1329	217762	BZ018	217762	20191120-20191115-LoDensity	bortezomib
217762	E07	14	1144	217762	BZ018	217762	20191120-20191115-LoDensity	bortezomib
217762	E07	15	887	217762	BZ018	217762	20191120-20191115-LoDensity	bortezomib
217762	E07	16	1186	217762	BZ018	217762	20191120-20191115-LoDensity	bortezomib
217762	E07	17	970	217762	BZ018	217762	20191120-20191115-LoDensity	bortezomib
217762	E08	1	1080	217762	WT011	217762	20191120-20191115-LoDensity	bortezomib
217762	E08	2	919	217762	WT011	217762	20191120-20191115-LoDensity	bortezomib
217762	E08	3	1218	217762	WT011	217762	20191120-20191115-LoDensity	bortezomib
217762	E08	4	822	217762	WT011	217762	20191120-20191115-LoDensity	bortezomib
217762	E08	5	781	217762	WT011	217762	20191120-20191115-LoDensity	bortezomib
217762	E08	6	867	217762	WT011	217762	20191120-20191115-LoDensity	bortezomib
217762	E08	7	968	217762	WT011	217762	20191120-20191115-LoDensity	bortezomib
217762	E08	8	643	217762	WT011	217762	20191120-20191115-LoDensity	bortezomib
217762	E08	9	651	217762	WT011	217762	20191120-20191115-LoDensity	bortezomib
217762	E08	10	793	217762	WT011	217762	20191120-20191115-LoDensity	bortezomib
217762	E08	11	828	217762	WT011	217762	20191120-20191115-LoDensity	bortezomib
217762	E08	12	769	217762	WT011	217762	20191120-20191115-LoDensity	bortezomib
217762	E08	13	633	217762	WT011	217762	20191120-20191115-LoDensity	bortezomib
217762	E08	14	666	217762	WT011	217762	20191120-20191115-LoDensity	bortezomib
217762	E08	15	687	217762	WT011	217762	20191120-20191115-LoDensity	bortezomib
217762	E08	16	658	217762	WT011	217762	20191120-20191115-LoDensity	bortezomib
217762	E08	17	832	217762	WT011	217762	20191120-20191115-LoDensity	bortezomib
217762	E09	1	1314	217762	BZ001	217762	20191120-20191115-LoDensity	bortezomib
217762	E09	2	812	217762	BZ001	217762	20191120-20191115-LoDensity	bortezomib
217762	E09	3	1032	217762	BZ001	217762	20191120-20191115-LoDensity	bortezomib
217762	E09	4	846	217762	BZ001	217762	20191120-20191115-LoDensity	bortezomib
217762	E09	5	742	217762	BZ001	217762	20191120-20191115-LoDensity	bortezomib
217762	E09	6	620	217762	BZ001	217762	20191120-20191115-LoDensity	bortezomib
217762	E09	7	990	217762	BZ001	217762	20191120-20191115-LoDensity	bortezomib
217762	E09	8	829	217762	BZ001	217762	20191120-20191115-LoDensity	bortezomib
217762	E09	9	472	217762	BZ001	217762	20191120-20191115-LoDensity	bortezomib
217762	E09	10	559	217762	BZ001	217762	20191120-20191115-LoDensity	bortezomib
217762	E09	11	953	217762	BZ001	217762	20191120-20191115-LoDensity	bortezomib
217762	E09	12	659	217762	BZ001	217762	20191120-20191115-LoDensity	bortezomib
217762	E09	13	646	217762	BZ001	217762	20191120-20191115-LoDensity	bortezomib
217762	E09	14	601	217762	BZ001	217762	20191120-20191115-LoDensity	bortezomib
217762	E09	15	423	217762	BZ001	217762	20191120-20191115-LoDensity	bortezomib
217762	E09	16	609	217762	BZ001	217762	20191120-20191115-LoDensity	bortezomib
217762	E09	17	661	217762	BZ001	217762	20191120-20191115-LoDensity	bortezomib
217762	E10	1	1206	217762	BZ008	217762	20191120-20191115-LoDensity	bortezomib
217762	E10	2	909	217762	BZ008	217762	20191120-20191115-LoDensity	bortezomib
217762	E10	3	981	217762	BZ008	217762	20191120-20191115-LoDensity	bortezomib
217762	E10	4	919	217762	BZ008	217762	20191120-20191115-LoDensity	bortezomib
217762	E10	5	866	217762	BZ008	217762	20191120-20191115-LoDensity	bortezomib
217762	E10	6	686	217762	BZ008	217762	20191120-20191115-LoDensity	bortezomib
217762	E10	7	877	217762	BZ008	217762	20191120-20191115-LoDensity	bortezomib
217762	E10	8	749	217762	BZ008	217762	20191120-20191115-LoDensity	bortezomib
217762	E10	9	801	217762	BZ008	217762	20191120-20191115-LoDensity	bortezomib
217762	E10	10	629	217762	BZ008	217762	20191120-20191115-LoDensity	bortezomib
217762	E10	11	841	217762	BZ008	217762	20191120-20191115-LoDensity	bortezomib
217762	E10	12	789	217762	BZ008	217762	20191120-20191115-LoDensity	bortezomib
217762	E10	13	455	217762	BZ008	217762	20191120-20191115-LoDensity	bortezomib
217762	E10	14	588	217762	BZ008	217762	20191120-20191115-LoDensity	bortezomib
217762	E10	15	670	217762	BZ008	217762	20191120-20191115-LoDensity	bortezomib
217762	E10	16	585	217762	BZ008	217762	20191120-20191115-LoDensity	bortezomib
217762	E10	17	822	217762	BZ008	217762	20191120-20191115-LoDensity	bortezomib
217762	E11	1	932	217762	WT_parental	217762	20191120-20191115-LoDensity	bortezomib
217762	E11	2	922	217762	WT_parental	217762	20191120-20191115-LoDensity	bortezomib
217762	E11	3	1407	217762	WT_parental	217762	20191120-20191115-LoDensity	bortezomib
217762	E11	4	895	217762	WT_parental	217762	20191120-20191115-LoDensity	bortezomib
217762	E11	5	819	217762	WT_parental	217762	20191120-20191115-LoDensity	bortezomib
217762	E11	6	792	217762	WT_parental	217762	20191120-20191115-LoDensity	bortezomib
217762	E11	7	617	217762	WT_parental	217762	20191120-20191115-LoDensity	bortezomib
217762	E11	8	837	217762	WT_parental	217762	20191120-20191115-LoDensity	bortezomib
217762	E11	9	825	217762	WT_parental	217762	20191120-20191115-LoDensity	bortezomib
217762	E11	10	895	217762	WT_parental	217762	20191120-20191115-LoDensity	bortezomib
217762	E11	11	1070	217762	WT_parental	217762	20191120-20191115-LoDensity	bortezomib
217762	E11	12	797	217762	WT_parental	217762	20191120-20191115-LoDensity	bortezomib
217762	E11	13	1010	217762	WT_parental	217762	20191120-20191115-LoDensity	bortezomib
217762	E11	14	1065	217762	WT_parental	217762	20191120-20191115-LoDensity	bortezomib
217762	E11	15	959	217762	WT_parental	217762	20191120-20191115-LoDensity	bortezomib
217762	E11	16	911	217762	WT_parental	217762	20191120-20191115-LoDensity	bortezomib
217762	E11	17	1089	217762	WT_parental	217762	20191120-20191115-LoDensity	bortezomib
217762	F02	1	1675	217762	WT_parental	217762	20191120-20191115-LoDensity	DMSO
217762	F02	2	1084	217762	WT_parental	217762	20191120-20191115-LoDensity	DMSO
217762	F02	3	826	217762	WT_parental	217762	20191120-20191115-LoDensity	DMSO
217762	F02	4	892	217762	WT_parental	217762	20191120-20191115-LoDensity	DMSO
217762	F02	5	881	217762	WT_parental	217762	20191120-20191115-LoDensity	DMSO
217762	F02	6	1013	217762	WT_parental	217762	20191120-20191115-LoDensity	DMSO
217762	F02	7	1081	217762	WT_parental	217762	20191120-20191115-LoDensity	DMSO
217762	F02	8	868	217762	WT_parental	217762	20191120-20191115-LoDensity	DMSO
217762	F02	9	810	217762	WT_parental	217762	20191120-20191115-LoDensity	DMSO
217762	F02	10	921	217762	WT_parental	217762	20191120-20191115-LoDensity	DMSO
217762	F02	11	868	217762	WT_parental	217762	20191120-20191115-LoDensity	DMSO
217762	F02	12	910	217762	WT_parental	217762	20191120-20191115-LoDensity	DMSO
217762	F02	13	994	217762	WT_parental	217762	20191120-20191115-LoDensity	DMSO
217762	F02	14	850	217762	WT_parental	217762	20191120-20191115-LoDensity	DMSO
217762	F02	15	1052	217762	WT_parental	217762	20191120-20191115-LoDensity	DMSO
217762	F02	16	875	217762	WT_parental	217762	20191120-20191115-LoDensity	DMSO
217762	F02	17	859	217762	WT_parental	217762	20191120-20191115-LoDensity	DMSO
217762	F03	1	1376	217762	BZ017	217762	20191120-20191115-LoDensity	bortezomib
217762	F03	2	1114	217762	BZ017	217762	20191120-20191115-LoDensity	bortezomib
217762	F03	3	1471	217762	BZ017	217762	20191120-20191115-LoDensity	bortezomib
217762	F03	4	1109	217762	BZ017	217762	20191120-20191115-LoDensity	bortezomib
217762	F03	5	1170	217762	BZ017	217762	20191120-20191115-LoDensity	bortezomib
217762	F03	6	1311	217762	BZ017	217762	20191120-20191115-LoDensity	bortezomib
217762	F03	7	1109	217762	BZ017	217762	20191120-20191115-LoDensity	bortezomib
217762	F03	8	1178	217762	BZ017	217762	20191120-20191115-LoDensity	bortezomib
217762	F03	9	989	217762	BZ017	217762	20191120-20191115-LoDensity	bortezomib
217762	F03	10	1057	217762	BZ017	217762	20191120-20191115-LoDensity	bortezomib
217762	F03	11	838	217762	BZ017	217762	20191120-20191115-LoDensity	bortezomib
217762	F03	12	992	217762	BZ017	217762	20191120-20191115-LoDensity	bortezomib
217762	F03	13	1029	217762	BZ017	217762	20191120-20191115-LoDensity	bortezomib
217762	F03	14	1121	217762	BZ017	217762	20191120-20191115-LoDensity	bortezomib
217762	F03	15	1322	217762	BZ017	217762	20191120-20191115-LoDensity	bortezomib
217762	F03	16	917	217762	BZ017	217762	20191120-20191115-LoDensity	bortezomib
217762	F03	17	883	217762	BZ017	217762	20191120-20191115-LoDensity	bortezomib
217762	F04	1	890	217762	BZ008	217762	20191120-20191115-LoDensity	bortezomib
217762	F04	2	959	217762	BZ008	217762	20191120-20191115-LoDensity	bortezomib
217762	F04	3	1244	217762	BZ008	217762	20191120-20191115-LoDensity	bortezomib
217762	F04	4	814	217762	BZ008	217762	20191120-20191115-LoDensity	bortezomib
217762	F04	5	1001	217762	BZ008	217762	20191120-20191115-LoDensity	bortezomib
217762	F04	6	854	217762	BZ008	217762	20191120-20191115-LoDensity	bortezomib
217762	F04	7	801	217762	BZ008	217762	20191120-20191115-LoDensity	bortezomib
217762	F04	8	840	217762	BZ008	217762	20191120-20191115-LoDensity	bortezomib
217762	F04	9	796	217762	BZ008	217762	20191120-20191115-LoDensity	bortezomib
217762	F04	10	721	217762	BZ008	217762	20191120-20191115-LoDensity	bortezomib
217762	F04	11	864	217762	BZ008	217762	20191120-20191115-LoDensity	bortezomib
217762	F04	12	851	217762	BZ008	217762	20191120-20191115-LoDensity	bortezomib
217762	F04	13	534	217762	BZ008	217762	20191120-20191115-LoDensity	bortezomib
217762	F04	14	693	217762	BZ008	217762	20191120-20191115-LoDensity	bortezomib
217762	F04	15	761	217762	BZ008	217762	20191120-20191115-LoDensity	bortezomib
217762	F04	16	593	217762	BZ008	217762	20191120-20191115-LoDensity	bortezomib
217762	F04	17	512	217762	BZ008	217762	20191120-20191115-LoDensity	bortezomib
217762	F05	1	1274	217762	BZ001	217762	20191120-20191115-LoDensity	bortezomib
217762	F05	2	1101	217762	BZ001	217762	20191120-20191115-LoDensity	bortezomib
217762	F05	3	1064	217762	BZ001	217762	20191120-20191115-LoDensity	bortezomib
217762	F05	4	819	217762	BZ001	217762	20191120-20191115-LoDensity	bortezomib
217762	F05	5	866	217762	BZ001	217762	20191120-20191115-LoDensity	bortezomib
217762	F05	6	809	217762	BZ001	217762	20191120-20191115-LoDensity	bortezomib
217762	F05	7	972	217762	BZ001	217762	20191120-20191115-LoDensity	bortezomib
217762	F05	8	735	217762	BZ001	217762	20191120-20191115-LoDensity	bortezomib
217762	F05	9	790	217762	BZ001	217762	20191120-20191115-LoDensity	bortezomib
