,Metadata_Plate,Metadata_Well,Metadata_batch,Metadata_cell_count,Metadata_cell_density,Metadata_celltype_shorthand_from_plate_graph,Metadata_clone_number,Metadata_date,Metadata_plate_map_name,Metadata_time_to_adhere,Metadata_treatment,Metadata_treatment_shorthand_from_plate_graph,Metadata_treatment_time,Metadata_dataset,Metadata_clone_type,Metadata_clone_type_indicator,Metadata_model_split,Metadata_unique_sample_name,TotalScore,TotalDispersion,UpScore,UpDispersion,DownScore,DownDispersion,Metadata_permuted_p_value,dataset,min_permuted_value,max_permuted_value
162,221094,B03,2021_08_03_Batch27,1869,2.5x10^3 cells/well,2,CloneA,20210802,221094,48 hr,0.1% DMSO,1,4 hr,2021_08_02_Batch24,resistant,1,otherclone,profile_181_2021_08_02_Batch24,-0.081586175,547.0794,-0.050595238,338.0328,-0.030990937,209.0466,0.797,otherclones,-0.156305885,0.156652933
163,221094,B04,2021_08_03_Batch27,2535,2.5x10^3 cells/well,3,CloneE,20210802,221094,48 hr,0.1% DMSO,1,4 hr,2021_08_02_Batch24,resistant,1,otherclone,profile_182_2021_08_02_Batch24,-0.117437307,362.4957,-0.151692708,123.7971,0.034255401,238.6986,0.868,otherclones,-0.156305885,0.156652933
164,221094,B05,2021_08_03_Batch27,1342,2.5x10^3 cells/well,4,WT clone 10,20210802,221094,48 hr,0.1% DMSO,1,4 hr,2021_08_02_Batch24,sensitive,0,otherclone,profile_183_2021_08_02_Batch24,0.121726735,401.7846,0.09421503,201.6336,0.027511705,200.151,0.105,otherclones,-0.156305885,0.156652933
165,221094,B06,2021_08_03_Batch27,898,2.5x10^3 cells/well,5,WT clone 12,20210802,221094,48 hr,0.1% DMSO,1,4 hr,2021_08_02_Batch24,sensitive,0,otherclone,profile_184_2021_08_02_Batch24,-0.324453037,313.5699,-0.216145833,143.0709,-0.108307203,170.499,1,otherclones,-0.156305885,0.156652933
166,221094,B07,2021_08_03_Batch27,3443,2.5x10^3 cells/well,1,WT_parental,20210802,221094,48 hr,0.1% DMSO,1,4 hr,2021_08_02_Batch24,sensitive,0,otherclone,profile_185_2021_08_02_Batch24,-0.006500254,512.9796,-0.05561756,253.5246,0.049117306,259.455,0.507,otherclones,-0.156305885,0.156652933
167,221094,B08,2021_08_03_Batch27,1723,2.5x10^3 cells/well,2,CloneA,20210802,221094,48 hr,0.1% DMSO,1,4 hr,2021_08_02_Batch24,resistant,1,otherclone,profile_186_2021_08_02_Batch24,0.25077391,417.3519,0.09328497,168.2751,0.157488939,249.0768,0.004,otherclones,-0.156305885,0.156652933
168,221094,B09,2021_08_03_Batch27,2662,2.5x10^3 cells/well,3,CloneE,20210802,221094,48 hr,0.1% DMSO,1,4 hr,2021_08_02_Batch24,resistant,1,otherclone,profile_187_2021_08_02_Batch24,0.222592387,461.8299,0.066220238,264.6441,0.156372149,197.1858,0.008,otherclones,-0.156305885,0.156652933
169,221094,B10,2021_08_03_Batch27,1452,2.5x10^3 cells/well,4,WT clone 10,20210802,221094,48 hr,0.1% DMSO,1,4 hr,2021_08_02_Batch24,sensitive,0,otherclone,profile_188_2021_08_02_Batch24,0.288292601,421.7997,0.12844122,190.5141,0.159851381,231.2856,0.001,otherclones,-0.156305885,0.156652933
170,221094,B11,2021_08_03_Batch27,762,2.5x10^3 cells/well,5,WT clone 12,20210802,221094,48 hr,0.1% DMSO,1,4 hr,2021_08_02_Batch24,sensitive,0,otherclone,profile_189_2021_08_02_Batch24,-0.211730801,542.6316,-0.157459077,303.933,-0.054271724,238.6986,0.989,otherclones,-0.156305885,0.156652933
171,221094,C04,2021_08_03_Batch27,1570,2.5x10^3 cells/well,8,WT clone 15,20210802,221094,48 hr,0.1% DMSO,1,4 hr,2021_08_02_Batch24,sensitive,0,otherclone,profile_192_2021_08_02_Batch24,0.160008346,379.5456,0.123046875,277.2462,0.036961471,102.2994,0.056,otherclones,-0.156305885,0.156652933
172,221094,C05,2021_08_03_Batch27,1362,2.5x10^3 cells/well,7,WT clone 14,20210802,221094,48 hr,0.1% DMSO,1,4 hr,2021_08_02_Batch24,sensitive,0,otherclone,profile_193_2021_08_02_Batch24,-0.20050449,309.8634,-0.136997768,169.0164,-0.063506722,140.847,0.986,otherclones,-0.156305885,0.156652933
173,221094,C06,2021_08_03_Batch27,2243,2.5x10^3 cells/well,6,WT clone 13,20210802,221094,48 hr,0.1% DMSO,1,4 hr,2021_08_02_Batch24,sensitive,0,otherclone,profile_194_2021_08_02_Batch24,-0.215734555,463.3125,-0.132254464,232.0269,-0.083480091,231.2856,0.993,otherclones,-0.156305885,0.156652933
174,221094,C09,2021_08_03_Batch27,1717,2.5x10^3 cells/well,8,WT clone 15,20210802,221094,48 hr,0.1% DMSO,1,4 hr,2021_08_02_Batch24,sensitive,0,otherclone,profile_197_2021_08_02_Batch24,0.394141645,380.2869,0.221447173,190.5141,0.172694472,189.7728,0.001,otherclones,-0.156305885,0.156652933
175,221094,C10,2021_08_03_Batch27,1037,2.5x10^3 cells/well,7,WT clone 14,20210802,221094,48 hr,0.1% DMSO,1,4 hr,2021_08_02_Batch24,sensitive,0,otherclone,profile_198_2021_08_02_Batch24,-0.041552903,395.1129,-0.040457589,194.9619,-0.001095314,200.151,0.686,otherclones,-0.156305885,0.156652933
176,221094,C11,2021_08_03_Batch27,2313,2.5x10^3 cells/well,6,WT clone 13,20210802,221094,48 hr,0.1% DMSO,1,4 hr,2021_08_02_Batch24,sensitive,0,otherclone,profile_199_2021_08_02_Batch24,-0.076492404,493.7058,-0.100911458,268.3506,0.024419054,225.3552,0.784,otherclones,-0.156305885,0.156652933
177,221094,D05,2021_08_03_Batch27,3989,2.5x10^3 cells/well,1,WT_parental,20210802,221094,48 hr,0.1% DMSO,1,4 hr,2021_08_02_Batch24,sensitive,0,otherclone,profile_203_2021_08_02_Batch24,-0.237656367,447.7452,-0.185918899,257.9724,-0.051737468,189.7728,0.995,otherclones,-0.156305885,0.156652933
178,221094,D06,2021_08_03_Batch27,3622,2.5x10^3 cells/well,1,WT_parental,20210802,221094,48 hr,0.1% DMSO,1,4 hr,2021_08_02_Batch24,sensitive,0,otherclone,profile_204_2021_08_02_Batch24,0.033877992,576.7314,-0.036458333,305.4156,0.070336326,271.3158,0.362,otherclones,-0.156305885,0.156652933
179,221094,D10,2021_08_03_Batch27,3494,2.5x10^3 cells/well,1,WT_parental,20210802,221094,48 hr,0.1% DMSO,1,4 hr,2021_08_02_Batch24,sensitive,0,otherclone,profile_208_2021_08_02_Batch24,-0.013371816,535.2186,-0.090494792,284.6592,0.077122976,250.5594,0.544,otherclones,-0.156305885,0.156652933
180,221094,D11,2021_08_03_Batch27,3728,2.5x10^3 cells/well,1,WT_parental,20210802,221094,48 hr,0.1% DMSO,1,4 hr,2021_08_02_Batch24,sensitive,0,otherclone,profile_209_2021_08_02_Batch24,-0.013606174,547.0794,-0.082310268,315.7938,0.068704093,231.2856,0.541,otherclones,-0.156305885,0.156652933
181,221094,E02,2021_08_03_Batch27,3840,2.5x10^3 cells/well,1,WT_parental,20210802,221094,48 hr,0.1% DMSO,1,4 hr,2021_08_02_Batch24,sensitive,0,otherclone,profile_210_2021_08_02_Batch24,-0.285163637,389.9238,-0.184802827,235.7334,-0.100360809,154.1904,0.999,otherclones,-0.156305885,0.156652933
182,221094,E03,2021_08_03_Batch27,1723,2.5x10^3 cells/well,2,CloneA,20210802,221094,48 hr,0.1% DMSO,1,4 hr,2021_08_02_Batch24,resistant,1,otherclone,profile_211_2021_08_02_Batch24,-0.021045045,547.8207,-0.025576637,334.3263,0.004531592,213.4944,0.601,otherclones,-0.156305885,0.156652933
183,221094,E04,2021_08_03_Batch27,2555,2.5x10^3 cells/well,3,CloneE,20210802,221094,48 hr,0.1% DMSO,1,4 hr,2021_08_02_Batch24,resistant,1,otherclone,profile_212_2021_08_02_Batch24,-0.110084627,394.3716,-0.130208333,174.9468,0.020123706,219.4248,0.857,otherclones,-0.156305885,0.156652933
184,221094,E05,2021_08_03_Batch27,1191,2.5x10^3 cells/well,4,WT clone 10,20210802,221094,48 hr,0.1% DMSO,1,4 hr,2021_08_02_Batch24,sensitive,0,otherclone,profile_213_2021_08_02_Batch24,0.391508271,374.3565,0.230840774,212.7531,0.160667497,161.6034,0.001,otherclones,-0.156305885,0.156652933
185,221094,E06,2021_08_03_Batch27,1417,2.5x10^3 cells/well,5,WT clone 12,20210802,221094,48 hr,0.1% DMSO,1,4 hr,2021_08_02_Batch24,sensitive,0,otherclone,profile_214_2021_08_02_Batch24,-0.39505733,458.1234,-0.200241815,268.3506,-0.194815515,189.7728,1,otherclones,-0.156305885,0.156652933
186,221094,E07,2021_08_03_Batch27,3323,2.5x10^3 cells/well,1,WT_parental,20210802,221094,48 hr,0.1% DMSO,1,4 hr,2021_08_02_Batch24,sensitive,0,otherclone,profile_215_2021_08_02_Batch24,-0.024744873,501.1188,-0.094308036,303.933,0.069563163,197.1858,0.584,otherclones,-0.156305885,0.156652933
187,221094,E08,2021_08_03_Batch27,1465,2.5x10^3 cells/well,2,CloneA,20210802,221094,48 hr,0.1% DMSO,1,4 hr,2021_08_02_Batch24,resistant,1,otherclone,profile_216_2021_08_02_Batch24,0.308452425,386.2173,0.161272321,146.0361,0.147180104,240.1812,0.001,otherclones,-0.156305885,0.156652933
188,221094,E09,2021_08_03_Batch27,2327,2.5x10^3 cells/well,3,CloneE,20210802,221094,48 hr,0.1% DMSO,1,4 hr,2021_08_02_Batch24,resistant,1,otherclone,profile_217_2021_08_02_Batch24,0.251657336,437.367,0.066592262,243.1464,0.185065075,194.2206,0.001,otherclones,-0.156305885,0.156652933
189,221094,E10,2021_08_03_Batch27,1080,2.5x10^3 cells/well,4,WT clone 10,20210802,221094,48 hr,0.1% DMSO,1,4 hr,2021_08_02_Batch24,sensitive,0,otherclone,profile_218_2021_08_02_Batch24,0.408079418,293.5548,0.233537946,121.5732,0.174541472,171.9816,0.001,otherclones,-0.156305885,0.156652933
190,221094,E11,2021_08_03_Batch27,867,2.5x10^3 cells/well,5,WT clone 12,20210802,221094,48 hr,0.1% DMSO,1,4 hr,2021_08_02_Batch24,sensitive,0,otherclone,profile_219_2021_08_02_Batch24,-0.1700343,535.2186,-0.11765253,280.2114,-0.052381771,255.0072,0.961,otherclones,-0.156305885,0.156652933
191,221094,F04,2021_08_03_Batch27,1756,2.5x10^3 cells/well,8,WT clone 15,20210802,221094,48 hr,0.1% DMSO,1,4 hr,2021_08_02_Batch24,sensitive,0,otherclone,profile_222_2021_08_02_Batch24,0.116547516,555.975,0.088262649,321.7242,0.028284867,234.2508,0.114,otherclones,-0.156305885,0.156652933
192,221094,F05,2021_08_03_Batch27,1308,2.5x10^3 cells/well,7,WT clone 14,20210802,221094,48 hr,0.1% DMSO,1,4 hr,2021_08_02_Batch24,sensitive,0,otherclone,profile_223_2021_08_02_Batch24,-0.175274265,282.4353,-0.118210565,117.8667,-0.0570637,164.5686,0.973,otherclones,-0.156305885,0.156652933
193,221094,F06,2021_08_03_Batch27,2035,2.5x10^3 cells/well,6,WT clone 13,20210802,221094,48 hr,0.1% DMSO,1,4 hr,2021_08_02_Batch24,sensitive,0,otherclone,profile_224_2021_08_02_Batch24,-0.270265158,423.2823,-0.186011905,203.8575,-0.084253254,219.4248,0.998,otherclones,-0.156305885,0.156652933
194,221094,F09,2021_08_03_Batch27,1550,2.5x10^3 cells/well,8,WT clone 15,20210802,221094,48 hr,0.1% DMSO,1,4 hr,2021_08_02_Batch24,sensitive,0,otherclone,profile_227_2021_08_02_Batch24,0.307091836,467.7603,0.195219494,172.7229,0.111872342,295.0374,0.001,otherclones,-0.156305885,0.156652933
195,221094,F10,2021_08_03_Batch27,981,2.5x10^3 cells/well,7,WT clone 14,20210802,221094,48 hr,0.1% DMSO,1,4 hr,2021_08_02_Batch24,sensitive,0,otherclone,profile_228_2021_08_02_Batch24,-0.121413117,383.2521,-0.114304315,200.8923,-0.007108801,182.3598,0.905,otherclones,-0.156305885,0.156652933
196,221094,F11,2021_08_03_Batch27,2789,2.5x10^3 cells/well,6,WT clone 13,20210802,221094,48 hr,0.1% DMSO,1,4 hr,2021_08_02_Batch24,sensitive,0,otherclone,profile_229_2021_08_02_Batch24,-0.055547101,533.736,-0.098307292,284.6592,0.042760191,249.0768,0.71,otherclones,-0.156305885,0.156652933
197,221094,G05,2021_08_03_Batch27,3730,2.5x10^3 cells/well,1,WT_parental,20210802,221094,48 hr,0.1% DMSO,1,4 hr,2021_08_02_Batch24,sensitive,0,otherclone,profile_233_2021_08_02_Batch24,-0.144171982,437.367,-0.168805804,160.1208,0.024633822,277.2462,0.93,otherclones,-0.156305885,0.156652933
198,221094,G06,2021_08_03_Batch27,3028,2.5x10^3 cells/well,1,WT_parental,20210802,221094,48 hr,0.1% DMSO,1,4 hr,2021_08_02_Batch24,sensitive,0,otherclone,profile_234_2021_08_02_Batch24,-0.144785555,543.3729,-0.149832589,251.3007,0.005047034,292.0722,0.928,otherclones,-0.156305885,0.156652933
199,221094,G10,2021_08_03_Batch27,3445,2.5x10^3 cells/well,1,WT_parental,20210802,221094,48 hr,0.1% DMSO,1,4 hr,2021_08_02_Batch24,sensitive,0,otherclone,profile_238_2021_08_02_Batch24,-0.111990125,529.2882,-0.139415923,271.3158,0.027425798,257.9724,0.874,otherclones,-0.156305885,0.156652933
200,221094,G11,2021_08_03_Batch27,2745,2.5x10^3 cells/well,1,WT_parental,20210802,221094,48 hr,0.1% DMSO,1,4 hr,2021_08_02_Batch24,sensitive,0,otherclone,profile_239_2021_08_02_Batch24,0.030965425,547.0794,-0.049293155,343.9632,0.08025858,203.1162,0.381,otherclones,-0.156305885,0.156652933
