column_match_pair_a,Metadata_CellLine_pair_a,Metadata_Dosage_pair_a,row_match,pairwise_correlation,column_match_pair_b,Metadata_CellLine_pair_b,Metadata_Dosage_pair_b
24,CloneE,7.0,15,-0.22184626281501296,15,CloneE,0.7
25,CloneE,7.0,15,-0.17059096938613014,15,CloneE,0.7
26,WT,70.0,15,-0.43138187554644025,15,CloneE,0.7
27,WT,70.0,15,-0.31325424176957806,15,CloneE,0.7
28,WT,70.0,15,-0.2833895716801209,15,CloneE,0.7
29,CloneA,70.0,15,-0.2853743273235286,15,CloneE,0.7
30,CloneA,70.0,15,-0.014520031654291788,15,CloneE,0.7
31,CloneA,70.0,15,-0.37888466239188384,15,CloneE,0.7
32,CloneE,70.0,15,-0.15810932057772506,15,CloneE,0.7
33,CloneE,70.0,15,-0.15775817682919352,15,CloneE,0.7
34,CloneE,70.0,15,-0.0652477168620486,15,CloneE,0.7
35,CloneA,0.7,15,-0.02447929961680938,15,CloneE,0.7
17,WT,7.0,16,-0.4193833526799199,16,CloneE,0.7
18,WT,7.0,16,-0.3071658824781504,16,CloneE,0.7
19,WT,7.0,16,-0.34317528854487284,16,CloneE,0.7
20,CloneA,7.0,16,-0.10886469621980852,16,CloneE,0.7
21,CloneA,7.0,16,-0.20144769338317958,16,CloneE,0.7
22,CloneA,7.0,16,-0.011282787389757097,16,CloneE,0.7
23,CloneE,7.0,16,0.06436716463558048,16,CloneE,0.7
24,CloneE,7.0,16,0.08899126701309198,16,CloneE,0.7
25,CloneE,7.0,16,0.19540009176806644,16,CloneE,0.7
26,WT,70.0,16,-0.4641775159519621,16,CloneE,0.7
27,WT,70.0,16,-0.4379936719854518,16,CloneE,0.7
28,WT,70.0,16,-0.38236704800317284,16,CloneE,0.7
29,CloneA,70.0,16,-0.13739922439588967,16,CloneE,0.7
30,CloneA,70.0,16,0.005592007095775388,16,CloneE,0.7
31,CloneA,70.0,16,-0.007659534424957323,16,CloneE,0.7
32,CloneE,70.0,16,-0.19959529065263718,16,CloneE,0.7
33,CloneE,70.0,16,-0.17588993223244417,16,CloneE,0.7
34,CloneE,70.0,16,-0.10575041796608291,16,CloneE,0.7
35,CloneA,0.7,16,0.4360664703827664,16,CloneE,0.7
18,WT,7.0,17,0.7480978668681535,17,WT,7.0
19,WT,7.0,17,0.7953502807223389,17,WT,7.0
20,CloneA,7.0,17,0.29571792834453925,17,WT,7.0
21,CloneA,7.0,17,-0.02720850904268424,17,WT,7.0
22,CloneA,7.0,17,-0.10176673794432792,17,WT,7.0
23,CloneE,7.0,17,0.0021922000913432364,17,WT,7.0
24,CloneE,7.0,17,0.10991957989022386,17,WT,7.0
25,CloneE,7.0,17,-0.07399473737735664,17,WT,7.0
26,WT,70.0,17,0.5894542836909616,17,WT,7.0
27,WT,70.0,17,0.600405434501302,17,WT,7.0
28,WT,70.0,17,0.383109635482932,17,WT,7.0
29,CloneA,70.0,17,0.114847200852016,17,WT,7.0
30,CloneA,70.0,17,-0.10025554264433328,17,WT,7.0
31,CloneA,70.0,17,-0.060726727749340924,17,WT,7.0
32,CloneE,70.0,17,0.12512605134875976,17,WT,7.0
33,CloneE,70.0,17,0.14524601734789103,17,WT,7.0
34,CloneE,70.0,17,0.07480635509980169,17,WT,7.0
35,CloneA,0.7,17,-0.5457189410994895,17,WT,7.0
19,WT,7.0,18,0.7686251334037544,18,WT,7.0
20,CloneA,7.0,18,0.32151785295904706,18,WT,7.0
21,CloneA,7.0,18,0.015790531087860313,18,WT,7.0
22,CloneA,7.0,18,0.02848355048565477,18,WT,7.0
23,CloneE,7.0,18,0.06267435075543597,18,WT,7.0
24,CloneE,7.0,18,0.2392146995226026,18,WT,7.0
25,CloneE,7.0,18,0.04501290281382112,18,WT,7.0
26,WT,70.0,18,0.5823888185944509,18,WT,7.0
27,WT,70.0,18,0.5750501291252448,18,WT,7.0
28,WT,70.0,18,0.5181834750339946,18,WT,7.0
29,CloneA,70.0,18,0.0617715738462632,18,WT,7.0
30,CloneA,70.0,18,-0.15458189440116646,18,WT,7.0
31,CloneA,70.0,18,-0.2713367194825079,18,WT,7.0
32,CloneE,70.0,18,0.1231953099205006,18,WT,7.0
33,CloneE,70.0,18,0.2190628937683876,18,WT,7.0
34,CloneE,70.0,18,0.17041480684733012,18,WT,7.0
35,CloneA,0.7,18,-0.44284585400925,18,WT,7.0
20,CloneA,7.0,19,0.3695273895099553,19,WT,7.0
21,CloneA,7.0,19,-0.07989853348032305,19,WT,7.0
22,CloneA,7.0,19,-0.01910101793040886,19,WT,7.0
23,CloneE,7.0,19,0.10044335633259978,19,WT,7.0
24,CloneE,7.0,19,0.2531913144383359,19,WT,7.0
25,CloneE,7.0,19,0.03144515116437655,19,WT,7.0
26,WT,70.0,19,0.6694462991110981,19,WT,7.0
27,WT,70.0,19,0.597655691976949,19,WT,7.0
28,WT,70.0,19,0.5316983857315506,19,WT,7.0
29,CloneA,70.0,19,0.2856326262246096,19,WT,7.0
30,CloneA,70.0,19,-0.15324372472142758,19,WT,7.0
31,CloneA,70.0,19,-0.021983041249683106,19,WT,7.0
32,CloneE,70.0,19,0.2572394175765853,19,WT,7.0
33,CloneE,70.0,19,0.3414458531615708,19,WT,7.0
34,CloneE,70.0,19,0.2886277713988252,19,WT,7.0
35,CloneA,0.7,19,-0.45807953053217615,19,WT,7.0
21,CloneA,7.0,20,0.5181240875115636,20,CloneA,7.0
22,CloneA,7.0,20,0.667392582920533,20,CloneA,7.0
23,CloneE,7.0,20,0.39056452424760396,20,CloneA,7.0
24,CloneE,7.0,20,0.49824006759637235,20,CloneA,7.0
25,CloneE,7.0,20,0.3834428368697517,20,CloneA,7.0
26,WT,70.0,20,0.11654858938764022,20,CloneA,7.0
27,WT,70.0,20,0.0363153964832918,20,CloneA,7.0
28,WT,70.0,20,0.01968025112557693,20,CloneA,7.0
29,CloneA,70.0,20,0.24783471130774196,20,CloneA,7.0
30,CloneA,70.0,20,-0.18002846695819985,20,CloneA,7.0
31,CloneA,70.0,20,0.06840092876650167,20,CloneA,7.0
32,CloneE,70.0,20,-0.1947404102297406,20,CloneA,7.0
33,CloneE,70.0,20,-0.10553677514575734,20,CloneA,7.0
34,CloneE,70.0,20,-0.14961831297255393,20,CloneA,7.0
35,CloneA,0.7,20,0.007396427561667464,20,CloneA,7.0
22,CloneA,7.0,21,0.6346117078252491,21,CloneA,7.0
23,CloneE,7.0,21,0.39106469428431395,21,CloneA,7.0
24,CloneE,7.0,21,0.19220276851447368,21,CloneA,7.0
25,CloneE,7.0,21,0.17247997257953226,21,CloneA,7.0
26,WT,70.0,21,-0.1099651997986918,21,CloneA,7.0
27,WT,70.0,21,-0.12912081669861167,21,CloneA,7.0
28,WT,70.0,21,-0.14593339936698058,21,CloneA,7.0
29,CloneA,70.0,21,0.12165861490230417,21,CloneA,7.0
30,CloneA,70.0,21,0.11665210284637526,21,CloneA,7.0
31,CloneA,70.0,21,0.2368486976309473,21,CloneA,7.0
32,CloneE,70.0,21,-0.16667250136832462,21,CloneA,7.0
33,CloneE,70.0,21,-0.16753173209183073,21,CloneA,7.0
34,CloneE,70.0,21,-0.27767910872485424,21,CloneA,7.0
35,CloneA,0.7,21,0.18119788393258468,21,CloneA,7.0
23,CloneE,7.0,22,0.6955985133269458,22,CloneA,7.0
24,CloneE,7.0,22,0.502412767258917,22,CloneA,7.0
25,CloneE,7.0,22,0.506328039271927,22,CloneA,7.0
26,WT,70.0,22,-0.1535739048857923,22,CloneA,7.0
27,WT,70.0,22,-0.2474876402761242,22,CloneA,7.0
28,WT,70.0,22,-0.19519989884969183,22,CloneA,7.0
29,CloneA,70.0,22,0.08945002284514372,22,CloneA,7.0
30,CloneA,70.0,22,-0.006335787809588794,22,CloneA,7.0
31,CloneA,70.0,22,0.256260388338389,22,CloneA,7.0
32,CloneE,70.0,22,-0.2359478013601964,22,CloneA,7.0
33,CloneE,70.0,22,-0.1452917124037404,22,CloneA,7.0
34,CloneE,70.0,22,-0.1460476362730184,22,CloneA,7.0
35,CloneA,0.7,22,0.33910538261731177,22,CloneA,7.0
24,CloneE,7.0,23,0.6204619742940476,23,CloneE,7.0
25,CloneE,7.0,23,0.585795660577038,23,CloneE,7.0
26,WT,70.0,23,-0.02406444748077495,23,CloneE,7.0
27,WT,70.0,23,-0.08750242375357493,23,CloneE,7.0
28,WT,70.0,23,-0.10480061234643476,23,CloneE,7.0
29,CloneA,70.0,23,0.023174868333643028,23,CloneE,7.0
30,CloneA,70.0,23,0.138349080188564,23,CloneE,7.0
31,CloneA,70.0,23,0.24221359428999434,23,CloneE,7.0
32,CloneE,70.0,23,0.06162541642889577,23,CloneE,7.0
33,CloneE,70.0,23,0.061352717023975475,23,CloneE,7.0
34,CloneE,70.0,23,0.060892121923638416,23,CloneE,7.0
35,CloneA,0.7,23,0.15893014309496234,23,CloneE,7.0
25,CloneE,7.0,24,0.612702484216156,24,CloneE,7.0
26,WT,70.0,24,0.042846429356245296,24,CloneE,7.0
27,WT,70.0,24,-0.035060657252725766,24,CloneE,7.0
28,WT,70.0,24,0.06775558030021323,24,CloneE,7.0
29,CloneA,70.0,24,0.12010920901642946,24,CloneE,7.0
30,CloneA,70.0,24,0.028543837095696162,24,CloneE,7.0
31,CloneA,70.0,24,0.11245868164549219,24,CloneE,7.0
32,CloneE,70.0,24,0.1161723452456254,24,CloneE,7.0
33,CloneE,70.0,24,0.13580762784904196,24,CloneE,7.0
34,CloneE,70.0,24,0.16446886909316397,24,CloneE,7.0
35,CloneA,0.7,24,-0.04536839935217988,24,CloneE,7.0
26,WT,70.0,25,-0.226513948439787,25,CloneE,7.0
27,WT,70.0,25,-0.3314688038335315,25,CloneE,7.0
28,WT,70.0,25,-0.2027541911887188,25,CloneE,7.0
29,CloneA,70.0,25,0.1305678188467903,25,CloneE,7.0
30,CloneA,70.0,25,0.1637976271054279,25,CloneE,7.0
31,CloneA,70.0,25,0.2633410333637103,25,CloneE,7.0
32,CloneE,70.0,25,-0.01761127646188802,25,CloneE,7.0
33,CloneE,70.0,25,0.018168943021884067,25,CloneE,7.0
34,CloneE,70.0,25,-0.0033105591619148438,25,CloneE,7.0
35,CloneA,0.7,25,0.12375842535642916,25,CloneE,7.0
27,WT,70.0,26,0.8818900757896324,26,WT,70.0
28,WT,70.0,26,0.830573194442908,26,WT,70.0
29,CloneA,70.0,26,0.1829648262549816,26,WT,70.0
30,CloneA,70.0,26,-0.17856609617806923,26,WT,70.0
31,CloneA,70.0,26,-0.1577564854330886,26,WT,70.0
32,CloneE,70.0,26,0.49642900624509567,26,WT,70.0
33,CloneE,70.0,26,0.43418385412036237,26,WT,70.0
34,CloneE,70.0,26,0.33041134859075655,26,WT,70.0
35,CloneA,0.7,26,-0.32270042914662517,26,WT,70.0
28,WT,70.0,27,0.7839405188694668,27,WT,70.0
29,CloneA,70.0,27,0.07892160857929788,27,WT,70.0
30,CloneA,70.0,27,-0.22833351403575786,27,WT,70.0
31,CloneA,70.0,27,-0.32456561899989117,27,WT,70.0
32,CloneE,70.0,27,0.44230839713283415,27,WT,70.0
33,CloneE,70.0,27,0.37393358004825444,27,WT,70.0
34,CloneE,70.0,27,0.27200586236011265,27,WT,70.0
35,CloneA,0.7,27,-0.45212962565864817,27,WT,70.0
29,CloneA,70.0,28,0.2712406231582472,28,WT,70.0
30,CloneA,70.0,28,-0.18759102850178508,28,WT,70.0
31,CloneA,70.0,28,-0.2220125797368167,28,WT,70.0
32,CloneE,70.0,28,0.5409747689645553,28,WT,70.0
33,CloneE,70.0,28,0.5785619976450963,28,WT,70.0
34,CloneE,70.0,28,0.48612091558757614,28,WT,70.0
35,CloneA,0.7,28,-0.3543852887000423,28,WT,70.0
30,CloneA,70.0,29,0.031115111520700907,29,CloneA,70.0
31,CloneA,70.0,29,0.4520646625077257,29,CloneA,70.0
32,CloneE,70.0,29,0.295023260549961,29,CloneA,70.0
33,CloneE,70.0,29,0.465342627137713,29,CloneA,70.0
34,CloneE,70.0,29,0.239538215504347,29,CloneA,70.0
35,CloneA,0.7,29,0.11206608721558886,29,CloneA,70.0
31,CloneA,70.0,30,0.43567447074193677,30,CloneA,70.0
32,CloneE,70.0,30,0.07898575268224445,30,CloneA,70.0
33,CloneE,70.0,30,-0.04056353404577779,30,CloneA,70.0
34,CloneE,70.0,30,0.02558628503312545,30,CloneA,70.0
35,CloneA,0.7,30,0.08314851576422896,30,CloneA,70.0
32,CloneE,70.0,31,0.13986586976746737,31,CloneA,70.0
33,CloneE,70.0,31,0.1284051877755391,31,CloneA,70.0
34,CloneE,70.0,31,0.11303964542983923,31,CloneA,70.0
35,CloneA,0.7,31,0.3673919574081504,31,CloneA,70.0
33,CloneE,70.0,32,0.8326682202116548,32,CloneE,70.0
34,CloneE,70.0,32,0.7670863096883889,32,CloneE,70.0
35,CloneA,0.7,32,-0.09864897972912313,32,CloneE,70.0
34,CloneE,70.0,33,0.8028137757981547,33,CloneE,70.0
35,CloneA,0.7,33,-0.11044075868908426,33,CloneE,70.0
35,CloneA,0.7,34,-0.11781718988448302,34,CloneE,70.0
