column_match_pair_a,Metadata_clone_number_pair_a,Metadata_treatment_pair_a,row_match,pairwise_correlation,column_match_pair_b,Metadata_clone_number_pair_b,Metadata_treatment_pair_b
59,WT_parental,bortezomib,6,-0.30713566563308436,6,BZ001,DMSO
8,WT_parental,DMSO,7,-0.01547846548093842,7,BZ008,DMSO
9,WT_parental,DMSO,7,-0.4240916745189771,7,BZ008,DMSO
10,BZ017,DMSO,7,-0.01262391643521738,7,BZ008,DMSO
11,BZ008,DMSO,7,0.5623235706787113,7,BZ008,DMSO
12,BZ001,DMSO,7,0.7093362403662539,7,BZ008,DMSO
13,WT011,DMSO,7,0.2969782205482064,7,BZ008,DMSO
14,BZ018,DMSO,7,0.3561338119824057,7,BZ008,DMSO
15,WT009,DMSO,7,0.7150233063536077,7,BZ008,DMSO
16,WT008,DMSO,7,0.6461076227732224,7,BZ008,DMSO
17,WT002,DMSO,7,0.17567065633390472,7,BZ008,DMSO
18,WT_parental,DMSO,7,-0.09038570116433786,7,BZ008,DMSO
19,WT_parental,DMSO,7,-0.5784458281110413,7,BZ008,DMSO
20,BZ017,DMSO,7,-0.08591247093232943,7,BZ008,DMSO
21,WT002,DMSO,7,0.0666535316497792,7,BZ008,DMSO
22,WT008,DMSO,7,0.5757555335192396,7,BZ008,DMSO
23,WT009,DMSO,7,0.3225581840390761,7,BZ008,DMSO
24,BZ018,DMSO,7,0.3625238744064513,7,BZ008,DMSO
25,WT011,DMSO,7,0.44257168886291365,7,BZ008,DMSO
26,BZ001,DMSO,7,0.7232301922529256,7,BZ008,DMSO
27,BZ008,DMSO,7,0.6158674182622066,7,BZ008,DMSO
28,WT_parental,DMSO,7,0.15406212913523099,7,BZ008,DMSO
29,WT_parental,DMSO,7,-0.45351647846420445,7,BZ008,DMSO
30,WT_parental,DMSO,7,-0.44374584261015637,7,BZ008,DMSO
31,BZ017,bortezomib,7,-0.25195107413841167,7,BZ008,DMSO
32,WT002,bortezomib,7,-0.3847222066950328,7,BZ008,DMSO
33,WT008,bortezomib,7,-0.07195362526048629,7,BZ008,DMSO
34,WT009,bortezomib,7,-0.1256165876531698,7,BZ008,DMSO
35,BZ018,bortezomib,7,0.11928801115844456,7,BZ008,DMSO
36,WT011,bortezomib,7,-0.0255812964968501,7,BZ008,DMSO
37,BZ001,bortezomib,7,0.15609716629932543,7,BZ008,DMSO
38,BZ008,bortezomib,7,0.5940741317100567,7,BZ008,DMSO
39,WT_parental,bortezomib,7,-0.4037950030112714,7,BZ008,DMSO
40,WT_parental,DMSO,7,-0.48322899535938324,7,BZ008,DMSO
41,BZ017,bortezomib,7,-0.23931824636974272,7,BZ008,DMSO
42,BZ008,bortezomib,7,0.5156529772781713,7,BZ008,DMSO
43,BZ001,bortezomib,7,0.06816553117388716,7,BZ008,DMSO
44,WT011,bortezomib,7,0.005451410807483712,7,BZ008,DMSO
45,BZ018,bortezomib,7,0.029011216847139875,7,BZ008,DMSO
46,WT009,bortezomib,7,-0.15830212372450927,7,BZ008,DMSO
47,WT008,bortezomib,7,-0.03328384142203118,7,BZ008,DMSO
48,WT002,bortezomib,7,-0.34586516190568434,7,BZ008,DMSO
49,WT_parental,bortezomib,7,-0.45583081648518525,7,BZ008,DMSO
50,WT_parental,DMSO,7,-0.4716072619042738,7,BZ008,DMSO
51,BZ017,bortezomib,7,-0.6150280676509132,7,BZ008,DMSO
52,WT002,bortezomib,7,-0.4698067388204772,7,BZ008,DMSO
53,WT008,bortezomib,7,-0.1562143583999304,7,BZ008,DMSO
54,WT009,bortezomib,7,-0.222531837434683,7,BZ008,DMSO
55,BZ018,bortezomib,7,-0.4462510907595809,7,BZ008,DMSO
56,WT011,bortezomib,7,-0.12279443156743455,7,BZ008,DMSO
57,BZ001,bortezomib,7,-0.07934787714310543,7,BZ008,DMSO
58,BZ008,bortezomib,7,0.2810125075718578,7,BZ008,DMSO
59,WT_parental,bortezomib,7,-0.5445062113293081,7,BZ008,DMSO
9,WT_parental,DMSO,8,0.6946873852238661,8,WT_parental,DMSO
10,BZ017,DMSO,8,0.3887003480439073,8,WT_parental,DMSO
11,BZ008,DMSO,8,-0.39359686355039936,8,WT_parental,DMSO
12,BZ001,DMSO,8,-0.19073211553688893,8,WT_parental,DMSO
13,WT011,DMSO,8,-0.1881233647951852,8,WT_parental,DMSO
14,BZ018,DMSO,8,-0.15217715141626662,8,WT_parental,DMSO
15,WT009,DMSO,8,-0.1857117855592665,8,WT_parental,DMSO
16,WT008,DMSO,8,0.04788710480145462,8,WT_parental,DMSO
17,WT002,DMSO,8,0.4654960289119844,8,WT_parental,DMSO
18,WT_parental,DMSO,8,0.48336186318086544,8,WT_parental,DMSO
19,WT_parental,DMSO,8,0.6216255703459075,8,WT_parental,DMSO
20,BZ017,DMSO,8,0.28770984487972656,8,WT_parental,DMSO
21,WT002,DMSO,8,0.21155272936044128,8,WT_parental,DMSO
22,WT008,DMSO,8,-0.29736321805775257,8,WT_parental,DMSO
23,WT009,DMSO,8,-0.4851143362829817,8,WT_parental,DMSO
24,BZ018,DMSO,8,-0.44294895606267065,8,WT_parental,DMSO
25,WT011,DMSO,8,-0.11604004002422959,8,WT_parental,DMSO
26,BZ001,DMSO,8,-0.31420701418288716,8,WT_parental,DMSO
27,BZ008,DMSO,8,-0.3098136774082212,8,WT_parental,DMSO
28,WT_parental,DMSO,8,0.2628992397807989,8,WT_parental,DMSO
29,WT_parental,DMSO,8,0.6774486144650687,8,WT_parental,DMSO
30,WT_parental,DMSO,8,0.5149248238124593,8,WT_parental,DMSO
31,BZ017,bortezomib,8,-0.26131994068889797,8,WT_parental,DMSO
32,WT002,bortezomib,8,-0.09268506371862636,8,WT_parental,DMSO
33,WT008,bortezomib,8,-0.5491425219382479,8,WT_parental,DMSO
34,WT009,bortezomib,8,-0.684902166916569,8,WT_parental,DMSO
35,BZ018,bortezomib,8,-0.49257443853867805,8,WT_parental,DMSO
36,WT011,bortezomib,8,-0.3839125644250728,8,WT_parental,DMSO
37,BZ001,bortezomib,8,-0.5925400604049432,8,WT_parental,DMSO
38,BZ008,bortezomib,8,-0.3603929057364621,8,WT_parental,DMSO
39,WT_parental,bortezomib,8,0.28113430960912156,8,WT_parental,DMSO
40,WT_parental,DMSO,8,0.3387954464605287,8,WT_parental,DMSO
41,BZ017,bortezomib,8,-0.12184735518040996,8,WT_parental,DMSO
42,BZ008,bortezomib,8,-0.4544872307967464,8,WT_parental,DMSO
43,BZ001,bortezomib,8,-0.6227093942271523,8,WT_parental,DMSO
44,WT011,bortezomib,8,-0.3761378972008926,8,WT_parental,DMSO
45,BZ018,bortezomib,8,-0.42436037229043766,8,WT_parental,DMSO
46,WT009,bortezomib,8,-0.5349363784721515,8,WT_parental,DMSO
47,WT008,bortezomib,8,-0.31722077037815394,8,WT_parental,DMSO
48,WT002,bortezomib,8,0.20930104994063983,8,WT_parental,DMSO
49,WT_parental,bortezomib,8,0.29456993118765246,8,WT_parental,DMSO
50,WT_parental,DMSO,8,0.3036282936251074,8,WT_parental,DMSO
51,BZ017,bortezomib,8,0.012341256141287534,8,WT_parental,DMSO
52,WT002,bortezomib,8,-0.08838922095145194,8,WT_parental,DMSO
53,WT008,bortezomib,8,-0.47067987067719375,8,WT_parental,DMSO
54,WT009,bortezomib,8,-0.5455227599110272,8,WT_parental,DMSO
55,BZ018,bortezomib,8,-0.19818218405024,8,WT_parental,DMSO
56,WT011,bortezomib,8,-0.30258003598121014,8,WT_parental,DMSO
57,BZ001,bortezomib,8,-0.5547467692859942,8,WT_parental,DMSO
58,BZ008,bortezomib,8,-0.3950953133220868,8,WT_parental,DMSO
59,WT_parental,bortezomib,8,0.14083153571335602,8,WT_parental,DMSO
10,BZ017,DMSO,9,0.3190909456691378,9,WT_parental,DMSO
11,BZ008,DMSO,9,-0.5664679428040708,9,WT_parental,DMSO
12,BZ001,DMSO,9,-0.4280023684047955,9,WT_parental,DMSO
13,WT011,DMSO,9,-0.24406398818594527,9,WT_parental,DMSO
14,BZ018,DMSO,9,-0.3934064734739683,9,WT_parental,DMSO
15,WT009,DMSO,9,-0.4248782933285886,9,WT_parental,DMSO
16,WT008,DMSO,9,-0.36291296033142817,9,WT_parental,DMSO
17,WT002,DMSO,9,0.08223370417095247,9,WT_parental,DMSO
18,WT_parental,DMSO,9,0.25436347119123637,9,WT_parental,DMSO
19,WT_parental,DMSO,9,0.9007861536820968,9,WT_parental,DMSO
20,BZ017,DMSO,9,0.36017616100250693,9,WT_parental,DMSO
21,WT002,DMSO,9,-0.11694472660155773,9,WT_parental,DMSO
22,WT008,DMSO,9,-0.5675858205884118,9,WT_parental,DMSO
23,WT009,DMSO,9,-0.6053726904635877,9,WT_parental,DMSO
24,BZ018,DMSO,9,-0.4775928577976234,9,WT_parental,DMSO
25,WT011,DMSO,9,-0.1421572783527331,9,WT_parental,DMSO
26,BZ001,DMSO,9,-0.5841021481885189,9,WT_parental,DMSO
27,BZ008,DMSO,9,-0.3685414308681674,9,WT_parental,DMSO
28,WT_parental,DMSO,9,-0.1335414347156399,9,WT_parental,DMSO
29,WT_parental,DMSO,9,0.9130958103272665,9,WT_parental,DMSO
30,WT_parental,DMSO,9,0.7019424815582633,9,WT_parental,DMSO
31,BZ017,bortezomib,9,-0.03754741588905544,9,WT_parental,DMSO
32,WT002,bortezomib,9,-0.024582919285344687,9,WT_parental,DMSO
33,WT008,bortezomib,9,-0.4347730457369197,9,WT_parental,DMSO
34,WT009,bortezomib,9,-0.472071044441858,9,WT_parental,DMSO
35,BZ018,bortezomib,9,-0.43767713281717147,9,WT_parental,DMSO
36,WT011,bortezomib,9,-0.20103087005571393,9,WT_parental,DMSO
37,BZ001,bortezomib,9,-0.5139361508540636,9,WT_parental,DMSO
38,BZ008,bortezomib,9,-0.5245183816786453,9,WT_parental,DMSO
39,WT_parental,bortezomib,9,0.37538599393576727,9,WT_parental,DMSO
40,WT_parental,DMSO,9,0.49796571920166033,9,WT_parental,DMSO
41,BZ017,bortezomib,9,0.01778593354540932,9,WT_parental,DMSO
42,BZ008,bortezomib,9,-0.5083840690015646,9,WT_parental,DMSO
43,BZ001,bortezomib,9,-0.6316902671583612,9,WT_parental,DMSO
44,WT011,bortezomib,9,-0.17323906111466536,9,WT_parental,DMSO
45,BZ018,bortezomib,9,-0.35765508630442355,9,WT_parental,DMSO
46,WT009,bortezomib,9,-0.4218255029348944,9,WT_parental,DMSO
47,WT008,bortezomib,9,-0.23225790500718532,9,WT_parental,DMSO
48,WT002,bortezomib,9,0.3110232546476337,9,WT_parental,DMSO
49,WT_parental,bortezomib,9,0.4615373465146948,9,WT_parental,DMSO
50,WT_parental,DMSO,9,0.47380218637616395,9,WT_parental,DMSO
51,BZ017,bortezomib,9,0.24034248777747322,9,WT_parental,DMSO
52,WT002,bortezomib,9,0.13426747215919096,9,WT_parental,DMSO
53,WT008,bortezomib,9,-0.3954850140582589,9,WT_parental,DMSO
54,WT009,bortezomib,9,-0.438797025357005,9,WT_parental,DMSO
55,BZ018,bortezomib,9,-0.03036683236974821,9,WT_parental,DMSO
56,WT011,bortezomib,9,-0.09621877059363125,9,WT_parental,DMSO
57,BZ001,bortezomib,9,-0.5516604120201908,9,WT_parental,DMSO
58,BZ008,bortezomib,9,-0.5041213767930461,9,WT_parental,DMSO
59,WT_parental,bortezomib,9,0.3234655186478056,9,WT_parental,DMSO
11,BZ008,DMSO,10,-0.30505412842541324,10,BZ017,DMSO
12,BZ001,DMSO,10,0.38831941214953053,10,BZ017,DMSO
13,WT011,DMSO,10,-0.21866071932689374,10,BZ017,DMSO
14,BZ018,DMSO,10,0.32391803726502555,10,BZ017,DMSO
15,WT009,DMSO,10,0.07208120307230872,10,BZ017,DMSO
16,WT008,DMSO,10,-0.0607304178560797,10,BZ017,DMSO
17,WT002,DMSO,10,0.028281046463496388,10,BZ017,DMSO
18,WT_parental,DMSO,10,0.27851461075972594,10,BZ017,DMSO
19,WT_parental,DMSO,10,0.23957305107150495,10,BZ017,DMSO
20,BZ017,DMSO,10,0.8561478840148669,10,BZ017,DMSO
21,WT002,DMSO,10,0.10313474179331382,10,BZ017,DMSO
22,WT008,DMSO,10,0.07339253725046739,10,BZ017,DMSO
23,WT009,DMSO,10,-0.2039745705691442,10,BZ017,DMSO
24,BZ018,DMSO,10,-0.02582353415373704,10,BZ017,DMSO
25,WT011,DMSO,10,-0.13915830370198642,10,BZ017,DMSO
26,BZ001,DMSO,10,0.03082512916662445,10,BZ017,DMSO
27,BZ008,DMSO,10,-0.2357042345960856,10,BZ017,DMSO
28,WT_parental,DMSO,10,0.17500249520427072,10,BZ017,DMSO
29,WT_parental,DMSO,10,0.21544702053938972,10,BZ017,DMSO
30,WT_parental,DMSO,10,0.4128352246264836,10,BZ017,DMSO
31,BZ017,bortezomib,10,0.23694951512861756,10,BZ017,DMSO
32,WT002,bortezomib,10,-0.21352145213726303,10,BZ017,DMSO
33,WT008,bortezomib,10,-0.6813334337998151,10,BZ017,DMSO
34,WT009,bortezomib,10,-0.6419777199565211,10,BZ017,DMSO
35,BZ018,bortezomib,10,-0.11766150166405531,10,BZ017,DMSO
36,WT011,bortezomib,10,-0.5222867093340801,10,BZ017,DMSO
37,BZ001,bortezomib,10,-0.189820979624426,10,BZ017,DMSO
38,BZ008,bortezomib,10,-0.39680293757626567,10,BZ017,DMSO
39,WT_parental,bortezomib,10,-0.2575997483348071,10,BZ017,DMSO
40,WT_parental,DMSO,10,0.3494680514715582,10,BZ017,DMSO
41,BZ017,bortezomib,10,0.3532365979626288,10,BZ017,DMSO
42,BZ008,bortezomib,10,-0.36107349086684226,10,BZ017,DMSO
43,BZ001,bortezomib,10,-0.3532721571690968,10,BZ017,DMSO
44,WT011,bortezomib,10,-0.4169608022613276,10,BZ017,DMSO
45,BZ018,bortezomib,10,0.005938459364126307,10,BZ017,DMSO
46,WT009,bortezomib,10,-0.4703475318554618,10,BZ017,DMSO
47,WT008,bortezomib,10,-0.26203926775565184,10,BZ017,DMSO
48,WT002,bortezomib,10,-0.1901706231491965,10,BZ017,DMSO
49,WT_parental,bortezomib,10,-0.20449536359260917,10,BZ017,DMSO
50,WT_parental,DMSO,10,0.15357914408526388,10,BZ017,DMSO
51,BZ017,bortezomib,10,0.3632078428033948,10,BZ017,DMSO
52,WT002,bortezomib,10,-0.1059501278659956,10,BZ017,DMSO
53,WT008,bortezomib,10,-0.5929165127986479,10,BZ017,DMSO
54,WT009,bortezomib,10,-0.5463463091462638,10,BZ017,DMSO
55,BZ018,bortezomib,10,0.11857582850507288,10,BZ017,DMSO
56,WT011,bortezomib,10,-0.41119388297476983,10,BZ017,DMSO
57,BZ001,bortezomib,10,-0.11234046741135073,10,BZ017,DMSO
58,BZ008,bortezomib,10,-0.43272414957603456,10,BZ017,DMSO
59,WT_parental,bortezomib,10,-0.3562680891838548,10,BZ017,DMSO
12,BZ001,DMSO,11,0.41458848563969325,11,BZ008,DMSO
13,WT011,DMSO,11,0.4473840126917806,11,BZ008,DMSO
14,BZ018,DMSO,11,0.26357985308422605,11,BZ008,DMSO
15,WT009,DMSO,11,0.31579623037216936,11,BZ008,DMSO
16,WT008,DMSO,11,0.4748405480706469,11,BZ008,DMSO
17,WT002,DMSO,11,-0.07860391526305127,11,BZ008,DMSO
18,WT_parental,DMSO,11,-0.19481018908691347,11,BZ008,DMSO
19,WT_parental,DMSO,11,-0.5595824439499156,11,BZ008,DMSO
20,BZ017,DMSO,11,-0.3571510633466573,11,BZ008,DMSO
21,WT002,DMSO,11,0.24920038398839572,11,BZ008,DMSO
22,WT008,DMSO,11,0.5131409459748548,11,BZ008,DMSO
23,WT009,DMSO,11,0.7637112970065424,11,BZ008,DMSO
24,BZ018,DMSO,11,0.399669357967648,11,BZ008,DMSO
25,WT011,DMSO,11,0.15025220027019687,11,BZ008,DMSO
26,BZ001,DMSO,11,0.6666741337197668,11,BZ008,DMSO
27,BZ008,DMSO,11,0.39133671099263184,11,BZ008,DMSO
28,WT_parental,DMSO,11,0.15287267162803223,11,BZ008,DMSO
29,WT_parental,DMSO,11,-0.4884870462623692,11,BZ008,DMSO
30,WT_parental,DMSO,11,-0.32139570395055495,11,BZ008,DMSO
31,BZ017,bortezomib,11,-0.33757037612397933,11,BZ008,DMSO
32,WT002,bortezomib,11,-0.31042576410720935,11,BZ008,DMSO
33,WT008,bortezomib,11,0.3019711685247586,11,BZ008,DMSO
34,WT009,bortezomib,11,0.2633749072173953,11,BZ008,DMSO
35,BZ018,bortezomib,11,-0.001211675375022018,11,BZ008,DMSO
36,WT011,bortezomib,11,0.16854708515469283,11,BZ008,DMSO
37,BZ001,bortezomib,11,0.15915999195932365,11,BZ008,DMSO
38,BZ008,bortezomib,11,0.5861218208829022,11,BZ008,DMSO
39,WT_parental,bortezomib,11,-0.4351609049885889,11,BZ008,DMSO
40,WT_parental,DMSO,11,-0.27106986459088217,11,BZ008,DMSO
41,BZ017,bortezomib,11,-0.4005709574741317,11,BZ008,DMSO
42,BZ008,bortezomib,11,0.6814541391652764,11,BZ008,DMSO
43,BZ001,bortezomib,11,0.4348749153725127,11,BZ008,DMSO
44,WT011,bortezomib,11,0.009906089005439739,11,BZ008,DMSO
45,BZ018,bortezomib,11,-0.10095708561551829,11,BZ008,DMSO
46,WT009,bortezomib,11,0.15882257179959733,11,BZ008,DMSO
47,WT008,bortezomib,11,-0.29237106681379516,11,BZ008,DMSO
48,WT002,bortezomib,11,-0.44997900027231097,11,BZ008,DMSO
49,WT_parental,bortezomib,11,-0.443221120758914,11,BZ008,DMSO
50,WT_parental,DMSO,11,-0.20888477456175078,11,BZ008,DMSO
51,BZ017,bortezomib,11,-0.5261031933777288,11,BZ008,DMSO
52,WT002,bortezomib,11,-0.47686661296899535,11,BZ008,DMSO
53,WT008,bortezomib,11,0.15186556484134148,11,BZ008,DMSO
54,WT009,bortezomib,11,0.24918940685695876,11,BZ008,DMSO
55,BZ018,bortezomib,11,-0.4229562096364261,11,BZ008,DMSO
56,WT011,bortezomib,11,0.001722678416574687,11,BZ008,DMSO
57,BZ001,bortezomib,11,0.03869721390969865,11,BZ008,DMSO
58,BZ008,bortezomib,11,0.670474507802865,11,BZ008,DMSO
59,WT_parental,bortezomib,11,-0.3468821873521784,11,BZ008,DMSO
13,WT011,DMSO,12,0.0955829455160963,12,BZ001,DMSO
14,BZ018,DMSO,12,0.5440317376181354,12,BZ001,DMSO
15,WT009,DMSO,12,0.6933990441499364,12,BZ001,DMSO
16,WT008,DMSO,12,0.39405797850314356,12,BZ001,DMSO
17,WT002,DMSO,12,-0.08281350941564976,12,BZ001,DMSO
18,WT_parental,DMSO,12,-0.10961868806868556,12,BZ001,DMSO
19,WT_parental,DMSO,12,-0.5432867224786787,12,BZ001,DMSO
20,BZ017,DMSO,12,0.30025188323350893,12,BZ001,DMSO
21,WT002,DMSO,12,-0.09493615577596706,12,BZ001,DMSO
22,WT008,DMSO,12,0.6124360889414204,12,BZ001,DMSO
23,WT009,DMSO,12,0.2666745239666857,12,BZ001,DMSO
24,BZ018,DMSO,12,0.48599567879408434,12,BZ001,DMSO
25,WT011,DMSO,12,0.3013558098841962,12,BZ001,DMSO
26,BZ001,DMSO,12,0.775247756645537,12,BZ001,DMSO
27,BZ008,DMSO,12,0.5172113544394796,12,BZ001,DMSO
28,WT_parental,DMSO,12,0.07551515823062331,12,BZ001,DMSO
29,WT_parental,DMSO,12,-0.5210940975238075,12,BZ001,DMSO
30,WT_parental,DMSO,12,-0.38224051444315543,12,BZ001,DMSO
31,BZ017,bortezomib,12,0.12553904502530935,12,BZ001,DMSO
32,WT002,bortezomib,12,-0.33040461286938416,12,BZ001,DMSO
33,WT008,bortezomib,12,-0.22500843138209098,12,BZ001,DMSO
34,WT009,bortezomib,12,-0.22641077932817935,12,BZ001,DMSO
35,BZ018,bortezomib,12,0.32557416493244684,12,BZ001,DMSO
36,WT011,bortezomib,12,-0.1890792276106186,12,BZ001,DMSO
37,BZ001,bortezomib,12,0.34077390641658684,12,BZ001,DMSO
38,BZ008,bortezomib,12,0.3977943568062954,12,BZ001,DMSO
39,WT_parental,bortezomib,12,-0.5032564951175804,12,BZ001,DMSO
40,WT_parental,DMSO,12,-0.40543994848605963,12,BZ001,DMSO
41,BZ017,bortezomib,12,0.140093413423778,12,BZ001,DMSO
42,BZ008,bortezomib,12,0.3719131632357382,12,BZ001,DMSO
43,BZ001,bortezomib,12,0.15431246998369982,12,BZ001,DMSO
44,WT011,bortezomib,12,-0.12846821565733565,12,BZ001,DMSO
45,BZ018,bortezomib,12,0.30412490741730375,12,BZ001,DMSO
46,WT009,bortezomib,12,-0.27588460122449027,12,BZ001,DMSO
47,WT008,bortezomib,12,-0.04323864822644106,12,BZ001,DMSO
48,WT002,bortezomib,12,-0.39416741150788853,12,BZ001,DMSO
49,WT_parental,bortezomib,12,-0.49738364522514333,12,BZ001,DMSO
50,WT_parental,DMSO,12,-0.45203872100438985,12,BZ001,DMSO
51,BZ017,bortezomib,12,-0.22283427150669094,12,BZ001,DMSO
52,WT002,bortezomib,12,-0.32578357360241056,12,BZ001,DMSO
53,WT008,bortezomib,12,-0.29393394703616627,12,BZ001,DMSO
54,WT009,bortezomib,12,-0.3499098326823816,12,BZ001,DMSO
55,BZ018,bortezomib,12,-0.06906084796116053,12,BZ001,DMSO
56,WT011,bortezomib,12,-0.2528601510644436,12,BZ001,DMSO
57,BZ001,bortezomib,12,0.17577101911242793,12,BZ001,DMSO
58,BZ008,bortezomib,12,0.14090047391862365,12,BZ001,DMSO
59,WT_parental,bortezomib,12,-0.6542954173579529,12,BZ001,DMSO
14,BZ018,DMSO,13,-0.21303848855155946,13,WT011,DMSO
15,WT009,DMSO,13,0.1628258510290169,13,WT011,DMSO
16,WT008,DMSO,13,0.26037082508327836,13,WT011,DMSO
17,WT002,DMSO,13,-0.21602305458991702,13,WT011,DMSO
18,WT_parental,DMSO,13,-0.4012358254232731,13,WT011,DMSO
19,WT_parental,DMSO,13,-0.30838630279867857,13,WT011,DMSO
20,BZ017,DMSO,13,-0.15048195324680189,13,WT011,DMSO
21,WT002,DMSO,13,-0.02955511624870461,13,WT011,DMSO
22,WT008,DMSO,13,0.4526479480784704,13,WT011,DMSO
23,WT009,DMSO,13,0.44421412084162404,13,WT011,DMSO
24,BZ018,DMSO,13,0.009602029877590627,13,WT011,DMSO
25,WT011,DMSO,13,0.5596942743090977,13,WT011,DMSO
26,BZ001,DMSO,13,0.19232686655990924,13,WT011,DMSO
27,BZ008,DMSO,13,0.26865185830946764,13,WT011,DMSO
28,WT_parental,DMSO,13,-0.37570639164435043,13,WT011,DMSO
29,WT_parental,DMSO,13,-0.24213106710614024,13,WT011,DMSO
30,WT_parental,DMSO,13,-0.1792782436029817,13,WT011,DMSO
31,BZ017,bortezomib,13,-0.04198194964933767,13,WT011,DMSO
32,WT002,bortezomib,13,-0.4852103199729802,13,WT011,DMSO
33,WT008,bortezomib,13,0.2955405206864016,13,WT011,DMSO
34,WT009,bortezomib,13,0.22075140964490902,13,WT011,DMSO
35,BZ018,bortezomib,13,-0.259517448137764,13,WT011,DMSO
36,WT011,bortezomib,13,0.6150586963669769,13,WT011,DMSO
37,BZ001,bortezomib,13,0.1135779027371789,13,WT011,DMSO
38,BZ008,bortezomib,13,0.1661579834150098,13,WT011,DMSO
39,WT_parental,bortezomib,13,-0.5303089380824578,13,WT011,DMSO
40,WT_parental,DMSO,13,-0.19270131423399406,13,WT011,DMSO
41,BZ017,bortezomib,13,-0.18901747093156582,13,WT011,DMSO
42,BZ008,bortezomib,13,0.5204220491152385,13,WT011,DMSO
43,BZ001,bortezomib,13,0.1640458090817414,13,WT011,DMSO
44,WT011,bortezomib,13,0.5221183551649482,13,WT011,DMSO
45,BZ018,bortezomib,13,-0.27063441431068136,13,WT011,DMSO
46,WT009,bortezomib,13,0.08976176342131487,13,WT011,DMSO
47,WT008,bortezomib,13,-0.19456613622399213,13,WT011,DMSO
48,WT002,bortezomib,13,-0.5342620951416651,13,WT011,DMSO
49,WT_parental,bortezomib,13,-0.49805990124249977,13,WT011,DMSO
50,WT_parental,DMSO,13,-0.12390705479279919,13,WT011,DMSO
51,BZ017,bortezomib,13,-0.5689718776674818,13,WT011,DMSO
52,WT002,bortezomib,13,-0.5447143205879909,13,WT011,DMSO
53,WT008,bortezomib,13,-0.010888556038559602,13,WT011,DMSO
54,WT009,bortezomib,13,0.17090941494754971,13,WT011,DMSO
55,BZ018,bortezomib,13,-0.6552833694644238,13,WT011,DMSO
56,WT011,bortezomib,13,0.6040466985833848,13,WT011,DMSO
57,BZ001,bortezomib,13,-0.13277671169109045,13,WT011,DMSO
58,BZ008,bortezomib,13,0.22986895064460708,13,WT011,DMSO
59,WT_parental,bortezomib,13,-0.41757553435332756,13,WT011,DMSO
15,WT009,DMSO,14,0.46297278415698445,14,BZ018,DMSO
16,WT008,DMSO,14,0.3752107987310626,14,BZ018,DMSO
17,WT002,DMSO,14,0.02337784133032261,14,BZ018,DMSO
18,WT_parental,DMSO,14,0.2190764955650139,14,BZ018,DMSO
19,WT_parental,DMSO,14,-0.3797752773408765,14,BZ018,DMSO
20,BZ017,DMSO,14,0.23726594839478293,14,BZ018,DMSO
21,WT002,DMSO,14,0.20301410758851965,14,BZ018,DMSO
22,WT008,DMSO,14,0.3655032602627305,14,BZ018,DMSO
23,WT009,DMSO,14,0.3070548056856807,14,BZ018,DMSO
24,BZ018,DMSO,14,0.7574360554709524,14,BZ018,DMSO
25,WT011,DMSO,14,-0.11063730084083602,14,BZ018,DMSO
26,BZ001,DMSO,14,0.6008648958643732,14,BZ018,DMSO
27,BZ008,DMSO,14,0.13039565127131617,14,BZ018,DMSO
28,WT_parental,DMSO,14,0.45773023975196203,14,BZ018,DMSO
29,WT_parental,DMSO,14,-0.339443283329426,14,BZ018,DMSO
30,WT_parental,DMSO,14,-0.256190335078281,14,BZ018,DMSO
31,BZ017,bortezomib,14,-0.07159376463261871,14,BZ018,DMSO
32,WT002,bortezomib,14,-0.2891844318760175,14,BZ018,DMSO
33,WT008,bortezomib,14,-0.31585940071862945,14,BZ018,DMSO
34,WT009,bortezomib,14,-0.13210041990916613,14,BZ018,DMSO
35,BZ018,bortezomib,14,0.5128403004474434,14,BZ018,DMSO
36,WT011,bortezomib,14,-0.48394993568544425,14,BZ018,DMSO
37,BZ001,bortezomib,14,0.24327829363047412,14,BZ018,DMSO
38,BZ008,bortezomib,14,0.36572871393904893,14,BZ018,DMSO
39,WT_parental,bortezomib,14,-0.4050419225770848,14,BZ018,DMSO
40,WT_parental,DMSO,14,-0.1003368932268835,14,BZ018,DMSO
41,BZ017,bortezomib,14,0.02471802137162318,14,BZ018,DMSO
42,BZ008,bortezomib,14,0.1158868434278155,14,BZ018,DMSO
43,BZ001,bortezomib,14,0.21243354382108284,14,BZ018,DMSO
44,WT011,bortezomib,14,-0.3429642308726586,14,BZ018,DMSO
45,BZ018,bortezomib,14,0.5688239552865361,14,BZ018,DMSO
46,WT009,bortezomib,14,-0.0025907966104164256,14,BZ018,DMSO
47,WT008,bortezomib,14,-0.03437202771205965,14,BZ018,DMSO
48,WT002,bortezomib,14,-0.4314225913906433,14,BZ018,DMSO
49,WT_parental,bortezomib,14,-0.4700097670612456,14,BZ018,DMSO
50,WT_parental,DMSO,14,-0.2364117996016627,14,BZ018,DMSO
51,BZ017,bortezomib,14,-0.07175852872920457,14,BZ018,DMSO
52,WT002,bortezomib,14,-0.3192937511754878,14,BZ018,DMSO
53,WT008,bortezomib,14,-0.11013514367619487,14,BZ018,DMSO
54,WT009,bortezomib,14,-0.07345163691435092,14,BZ018,DMSO
55,BZ018,bortezomib,14,0.22852778319184905,14,BZ018,DMSO
56,WT011,bortezomib,14,-0.4735837260370136,14,BZ018,DMSO
