column_match_pair_a,Metadata_clone_number_pair_a,row_match,pairwise_correlation,column_match_pair_b,Metadata_clone_number_pair_b
30,WT010,14,-0.16807296344588946,14,WT005
31,WT010,14,-0.05739910042296562,14,WT005
32,WT010,14,-0.06783880872765392,14,WT005
33,WT011,14,0.38825340893229865,14,WT005
34,WT011,14,0.3505074707777889,14,WT005
35,WT011,14,0.32938116303582965,14,WT005
36,WT012,14,-0.11357912997042603,14,WT005
37,WT012,14,-0.23319187905665087,14,WT005
38,WT012,14,0.0985005123686174,14,WT005
39,WT013,14,0.1069616520212778,14,WT005
40,WT013,14,-0.05070517345925618,14,WT005
41,WT013,14,0.09014064331922064,14,WT005
42,WT014,14,-0.3639781828299139,14,WT005
43,WT014,14,-0.4014605977220561,14,WT005
44,WT014,14,-0.3102328089228313,14,WT005
45,WT015,14,0.1322602992388178,14,WT005
46,WT015,14,-0.05850362559939723,14,WT005
47,WT015,14,-0.17875396753732004,14,WT005
16,WT006,15,-0.1653554736716128,15,WT005
17,WT006,15,-0.10989098711931934,15,WT005
18,WT006,15,-0.22636915597741908,15,WT005
19,WT_parental,15,-0.5674539707986065,15,WT005
20,WT007,15,-0.06091477523880529,15,WT005
21,WT007,15,0.04632217622300403,15,WT005
22,WT007,15,0.06351687202729599,15,WT005
23,WT008,15,0.12574555695276443,15,WT005
24,WT008,15,0.005519537372758692,15,WT005
25,WT008,15,0.22213649730439236,15,WT005
26,WT009,15,0.15656257259282252,15,WT005
27,WT009,15,0.14181811687406023,15,WT005
28,WT009,15,0.13043076136323664,15,WT005
29,WT_parental,15,-0.6905527144641118,15,WT005
30,WT010,15,-0.030711389808144637,15,WT005
31,WT010,15,-0.24425228525389697,15,WT005
32,WT010,15,-0.08332938973586952,15,WT005
33,WT011,15,0.34854437268260324,15,WT005
34,WT011,15,0.34682883708127704,15,WT005
35,WT011,15,0.37588138661634785,15,WT005
36,WT012,15,-0.1293539800611236,15,WT005
37,WT012,15,-0.0933964967135483,15,WT005
38,WT012,15,0.12567902152548094,15,WT005
39,WT013,15,-0.0997614689488991,15,WT005
40,WT013,15,-0.028203127303994716,15,WT005
41,WT013,15,-0.021722226556337744,15,WT005
42,WT014,15,-0.3713291447346391,15,WT005
43,WT014,15,-0.3132072326127618,15,WT005
44,WT014,15,-0.24332594198117818,15,WT005
45,WT015,15,0.026049346866011312,15,WT005
46,WT015,15,-0.070424431459799,15,WT005
47,WT015,15,-0.11472682841586283,15,WT005
17,WT006,16,0.8894231061352972,16,WT006
18,WT006,16,0.7753206541440619,16,WT006
19,WT_parental,16,-0.1565192756809,16,WT006
20,WT007,16,-0.08663205250961895,16,WT006
21,WT007,16,-0.15958968412099706,16,WT006
22,WT007,16,-0.04572913190748149,16,WT006
23,WT008,16,-0.0701299072886295,16,WT006
24,WT008,16,-0.05012048924676097,16,WT006
25,WT008,16,-0.0923660486335215,16,WT006
26,WT009,16,0.232274483292018,16,WT006
27,WT009,16,0.23192921781280285,16,WT006
28,WT009,16,0.14027441570082866,16,WT006
29,WT_parental,16,0.04978726871759002,16,WT006
30,WT010,16,0.2605500180441033,16,WT006
31,WT010,16,0.5459999117256399,16,WT006
32,WT010,16,0.4036404414095513,16,WT006
33,WT011,16,-0.3491897987408473,16,WT006
34,WT011,16,-0.42522485318302106,16,WT006
35,WT011,16,-0.32555565435298894,16,WT006
36,WT012,16,0.2469931342711369,16,WT006
37,WT012,16,0.11618220890325132,16,WT006
38,WT012,16,0.14475165024453135,16,WT006
39,WT013,16,0.12899105026814134,16,WT006
40,WT013,16,0.1969744463415616,16,WT006
41,WT013,16,0.13520633440506502,16,WT006
42,WT014,16,-0.3664632410606403,16,WT006
43,WT014,16,-0.45570697274821503,16,WT006
44,WT014,16,-0.5208568917647147,16,WT006
45,WT015,16,0.13553675778640792,16,WT006
46,WT015,16,0.4276917558777142,16,WT006
47,WT015,16,0.07297592389941389,16,WT006
18,WT006,17,0.7061755426659189,17,WT006
19,WT_parental,17,-0.2090297812322267,17,WT006
20,WT007,17,0.029734531695068865,17,WT006
21,WT007,17,-0.05289920700702388,17,WT006
22,WT007,17,0.07551637970578003,17,WT006
23,WT008,17,0.05022659997861113,17,WT006
24,WT008,17,0.05107173371651204,17,WT006
25,WT008,17,0.04887047060501609,17,WT006
26,WT009,17,0.2826156738951315,17,WT006
27,WT009,17,0.35661988048536525,17,WT006
28,WT009,17,0.23530648006215668,17,WT006
29,WT_parental,17,0.009548521871736323,17,WT006
30,WT010,17,0.14526332791989374,17,WT006
31,WT010,17,0.35641064843744813,17,WT006
32,WT010,17,0.32526260914850785,17,WT006
33,WT011,17,-0.32423636765823244,17,WT006
34,WT011,17,-0.37877326243764575,17,WT006
35,WT011,17,-0.3737897624974482,17,WT006
36,WT012,17,0.2435153710745678,17,WT006
37,WT012,17,0.24675199424444308,17,WT006
38,WT012,17,0.22240095192760445,17,WT006
39,WT013,17,-0.008559169594049527,17,WT006
40,WT013,17,0.10231697639240181,17,WT006
41,WT013,17,-0.004210104696232647,17,WT006
42,WT014,17,-0.4221933287050798,17,WT006
43,WT014,17,-0.4855149381710241,17,WT006
44,WT014,17,-0.5200372461634137,17,WT006
45,WT015,17,0.05223606322155494,17,WT006
46,WT015,17,0.36802420366853383,17,WT006
47,WT015,17,0.030153392222343346,17,WT006
19,WT_parental,18,0.07771806288472158,18,WT006
20,WT007,18,-0.3019723764677458,18,WT006
21,WT007,18,-0.3375288692582307,18,WT006
22,WT007,18,-0.2611388006608286,18,WT006
23,WT008,18,-0.18175995635257378,18,WT006
24,WT008,18,-0.136395290113355,18,WT006
25,WT008,18,-0.26281049990457944,18,WT006
26,WT009,18,0.1683943305693917,18,WT006
27,WT009,18,0.1574381239734479,18,WT006
28,WT009,18,0.12452370747144323,18,WT006
29,WT_parental,18,0.18734420044517985,18,WT006
30,WT010,18,0.09314783967102094,18,WT006
31,WT010,18,0.3259609922966935,18,WT006
32,WT010,18,0.27301598188326304,18,WT006
33,WT011,18,-0.3225257021557931,18,WT006
34,WT011,18,-0.3868416789660494,18,WT006
35,WT011,18,-0.2821165097397736,18,WT006
36,WT012,18,0.08665303810355245,18,WT006
37,WT012,18,-0.005500647843058282,18,WT006
38,WT012,18,0.051033148647062654,18,WT006
39,WT013,18,0.15549794111584028,18,WT006
40,WT013,18,0.21391120486389756,18,WT006
41,WT013,18,0.2316014701352836,18,WT006
42,WT014,18,-0.1427655056227658,18,WT006
43,WT014,18,-0.16699127109465756,18,WT006
44,WT014,18,-0.1807465724240124,18,WT006
45,WT015,18,0.12500024948317245,18,WT006
46,WT015,18,0.4784342689747674,18,WT006
47,WT015,18,0.2045775731236753,18,WT006
20,WT007,19,-0.18940763787296694,19,WT_parental
21,WT007,19,-0.2568931410265319,19,WT_parental
22,WT007,19,-0.2675427247525192,19,WT_parental
23,WT008,19,-0.25887103738441386,19,WT_parental
24,WT008,19,-0.12819211975744366,19,WT_parental
25,WT008,19,-0.391325300222084,19,WT_parental
26,WT009,19,-0.41070941811846595,19,WT_parental
27,WT009,19,-0.28993685151495713,19,WT_parental
28,WT009,19,-0.34835896740357974,19,WT_parental
29,WT_parental,19,0.8184465492576926,19,WT_parental
30,WT010,19,-0.15923039851124626,19,WT_parental
31,WT010,19,-0.05378326192711639,19,WT_parental
32,WT010,19,-0.09985354517252469,19,WT_parental
33,WT011,19,-0.3022797122099702,19,WT_parental
34,WT011,19,-0.2219887727523312,19,WT_parental
35,WT011,19,-0.098980768421957,19,WT_parental
36,WT012,19,-0.10680198371749075,19,WT_parental
37,WT012,19,-0.15589594810943608,19,WT_parental
38,WT012,19,-0.48108976169261314,19,WT_parental
39,WT013,19,0.052992616049604625,19,WT_parental
40,WT013,19,0.08577863953294697,19,WT_parental
41,WT013,19,0.07385709178417377,19,WT_parental
42,WT014,19,0.6759524331671355,19,WT_parental
43,WT014,19,0.7342501207156109,19,WT_parental
44,WT014,19,0.6653866500166504,19,WT_parental
45,WT015,19,-0.09293717650900842,19,WT_parental
46,WT015,19,-0.08852060625450274,19,WT_parental
47,WT015,19,0.08133101573820684,19,WT_parental
21,WT007,20,0.8534754742435061,20,WT007
22,WT007,20,0.8210767582069528,20,WT007
23,WT008,20,0.6067796238526378,20,WT007
24,WT008,20,0.6233473391748349,20,WT007
25,WT008,20,0.5734069375402877,20,WT007
26,WT009,20,0.29971364828615804,20,WT007
27,WT009,20,0.35549381819039433,20,WT007
28,WT009,20,0.2774521299847869,20,WT007
29,WT_parental,20,-0.27694384992509996,20,WT007
30,WT010,20,-0.009676993082759265,20,WT007
31,WT010,20,-0.1838833342440795,20,WT007
32,WT010,20,-0.11169338317878583,20,WT007
33,WT011,20,0.10175158706789458,20,WT007
34,WT011,20,0.1750767094622027,20,WT007
35,WT011,20,0.030348237434843793,20,WT007
36,WT012,20,-0.002968135010398447,20,WT007
37,WT012,20,0.1508227318333691,20,WT007
38,WT012,20,0.008322754265807308,20,WT007
39,WT013,20,-0.3574456018444741,20,WT007
40,WT013,20,-0.575076603310816,20,WT007
41,WT013,20,-0.6866423670623103,20,WT007
42,WT014,20,-0.3085544171205804,20,WT007
43,WT014,20,-0.18881989241249278,20,WT007
44,WT014,20,-0.2218520687219358,20,WT007
45,WT015,20,-0.3793002172600408,20,WT007
46,WT015,20,-0.5437923592750312,20,WT007
47,WT015,20,-0.5697761752191633,20,WT007
22,WT007,21,0.8707114465902145,21,WT007
23,WT008,21,0.6025943922896414,21,WT007
24,WT008,21,0.6897051276426029,21,WT007
25,WT008,21,0.6225350049865569,21,WT007
26,WT009,21,0.36905358187024073,21,WT007
27,WT009,21,0.43358362546892093,21,WT007
28,WT009,21,0.3041724335542712,21,WT007
29,WT_parental,21,-0.421422447989749,21,WT007
30,WT010,21,-0.16375514648156564,21,WT007
31,WT010,21,-0.2512341946985306,21,WT007
32,WT010,21,-0.16276609703348827,21,WT007
33,WT011,21,0.26285630363113643,21,WT007
34,WT011,21,0.3103531312486521,21,WT007
35,WT011,21,0.26902100033530835,21,WT007
36,WT012,21,-0.22661611328959047,21,WT007
37,WT012,21,0.06873740186423175,21,WT007
38,WT012,21,-0.14724697355974406,21,WT007
39,WT013,21,-0.4334481049391186,21,WT007
40,WT013,21,-0.5768415482085627,21,WT007
41,WT013,21,-0.6489706233267358,21,WT007
42,WT014,21,-0.2705616239078683,21,WT007
43,WT014,21,-0.15229031033780796,21,WT007
44,WT014,21,-0.1592751774755784,21,WT007
45,WT015,21,-0.3197591419008956,21,WT007
46,WT015,21,-0.5976009167083011,21,WT007
47,WT015,21,-0.6211174528908834,21,WT007
23,WT008,22,0.6752399149419429,22,WT007
24,WT008,22,0.724613249300655,22,WT007
25,WT008,22,0.6268890768005961,22,WT007
26,WT009,22,0.4377893163214216,22,WT007
27,WT009,22,0.5178992060861267,22,WT007
28,WT009,22,0.3754643058372858,22,WT007
29,WT_parental,22,-0.3843445266760231,22,WT007
30,WT010,22,-0.1838653987768385,22,WT007
31,WT010,22,-0.15149281500725226,22,WT007
32,WT010,22,-0.09218543157913586,22,WT007
33,WT011,22,0.21001348856269997,22,WT007
34,WT011,22,0.24605541403816544,22,WT007
35,WT011,22,0.29373161783647866,22,WT007
36,WT012,22,-0.185224383351875,22,WT007
37,WT012,22,-0.0055125167627849275,22,WT007
38,WT012,22,-0.10499699089203496,22,WT007
39,WT013,22,-0.36062736616500507,22,WT007
40,WT013,22,-0.5467567131973481,22,WT007
41,WT013,22,-0.5445405034683135,22,WT007
42,WT014,22,-0.35360105405118464,22,WT007
43,WT014,22,-0.23223466002021867,22,WT007
44,WT014,22,-0.23361856361968636,22,WT007
45,WT015,22,-0.27058410793580706,22,WT007
46,WT015,22,-0.5743893078933919,22,WT007
47,WT015,22,-0.5480627706568935,22,WT007
24,WT008,23,0.7009805371944235,23,WT008
25,WT008,23,0.7973515405246316,23,WT008
26,WT009,23,0.5505827333555233,23,WT008
27,WT009,23,0.5835859797846867,23,WT008
28,WT009,23,0.5934309477388436,23,WT008
29,WT_parental,23,-0.3043572176111746,23,WT008
30,WT010,23,-0.21517928951255444,23,WT008
31,WT010,23,-0.2913373797785529,23,WT008
32,WT010,23,-0.26755425064469424,23,WT008
33,WT011,23,0.3080911961963742,23,WT008
34,WT011,23,0.3552039787700385,23,WT008
35,WT011,23,0.25684724443528945,23,WT008
36,WT012,23,-0.18657041613865913,23,WT008
37,WT012,23,-0.052950445451747735,23,WT008
38,WT012,23,0.019156836463808034,23,WT008
39,WT013,23,-0.30468436584494224,23,WT008
40,WT013,23,-0.5875751661462413,23,WT008
41,WT013,23,-0.3977305050235347,23,WT008
42,WT014,23,-0.29626389725915436,23,WT008
43,WT014,23,-0.24096401513761626,23,WT008
44,WT014,23,-0.18127263222764978,23,WT008
45,WT015,23,-0.271933075881221,23,WT008
46,WT015,23,-0.6003705200904779,23,WT008
47,WT015,23,-0.572841909590282,23,WT008
25,WT008,24,0.7059569079153982,24,WT008
26,WT009,24,0.5492258089050265,24,WT008
27,WT009,24,0.5920638454908308,24,WT008
28,WT009,24,0.5365634674764717,24,WT008
29,WT_parental,24,-0.2541062351470375,24,WT008
30,WT010,24,-0.4055397631973337,24,WT008
31,WT010,24,-0.25538652917227983,24,WT008
32,WT010,24,-0.23097445093999608,24,WT008
33,WT011,24,0.22069479811053808,24,WT008
34,WT011,24,0.26860424645619047,24,WT008
35,WT011,24,0.28186938556446944,24,WT008
36,WT012,24,-0.24849643193751478,24,WT008
37,WT012,24,-0.020752710579925504,24,WT008
38,WT012,24,-0.14905763206711398,24,WT008
39,WT013,24,-0.40668140353562976,24,WT008
40,WT013,24,-0.5874729933809236,24,WT008
41,WT013,24,-0.512730647133758,24,WT008
42,WT014,24,-0.2385951609103849,24,WT008
43,WT014,24,-0.14488603324060179,24,WT008
44,WT014,24,-0.13310150702599222,24,WT008
45,WT015,24,-0.33918510916073596,24,WT008
46,WT015,24,-0.6041455767269805,24,WT008
47,WT015,24,-0.5733393837352968,24,WT008
26,WT009,25,0.49722102220161424,25,WT008
27,WT009,25,0.5908726482599481,25,WT008
28,WT009,25,0.6076126915231868,25,WT008
29,WT_parental,25,-0.42082663158617123,25,WT008
30,WT010,25,-0.1649188940660081,25,WT008
31,WT010,25,-0.4117254008334393,25,WT008
32,WT010,25,-0.27506208291958717,25,WT008
33,WT011,25,0.36496642963812453,25,WT008
34,WT011,25,0.4297616118683451,25,WT008
35,WT011,25,0.30526425602399215,25,WT008
36,WT012,25,-0.2286915402391068,25,WT008
37,WT012,25,0.10380686753926024,25,WT008
38,WT012,25,0.03739265951869785,25,WT008
39,WT013,25,-0.5102436559382721,25,WT008
40,WT013,25,-0.6101127724366063,25,WT008
41,WT013,25,-0.574224556320102,25,WT008
42,WT014,25,-0.32361217971404804,25,WT008
43,WT014,25,-0.2302839892722217,25,WT008
44,WT014,25,-0.18582292618881396,25,WT008
45,WT015,25,-0.31945351172551634,25,WT008
46,WT015,25,-0.5958864434927902,25,WT008
47,WT015,25,-0.5263988290057036,25,WT008
27,WT009,26,0.7826213827854458,26,WT009
28,WT009,26,0.7449744018611001,26,WT009
29,WT_parental,26,-0.368407925239176,26,WT009
30,WT010,26,-0.2394937096394734,26,WT009
31,WT010,26,-0.08620790378009062,26,WT009
32,WT010,26,-0.12623809896501328,26,WT009
33,WT011,26,0.2760408477273142,26,WT009
34,WT011,26,0.19135108229560766,26,WT009
35,WT011,26,0.09584357432026522,26,WT009
36,WT012,26,-0.17545403466182996,26,WT009
37,WT012,26,-0.03561644132647101,26,WT009
38,WT012,26,0.14777255050045818,26,WT009
39,WT013,26,-0.22612033655591074,26,WT009
40,WT013,26,-0.49295808771367483,26,WT009
41,WT013,26,-0.23776678591700104,26,WT009
42,WT014,26,-0.4456755570726105,26,WT009
43,WT014,26,-0.4018964232002689,26,WT009
44,WT014,26,-0.3837303352871369,26,WT009
45,WT015,26,-0.0012646916411597447,26,WT009
46,WT015,26,-0.1551764205140498,26,WT009
47,WT015,26,-0.31334234375006526,26,WT009
28,WT009,27,0.7757080524974763,27,WT009
29,WT_parental,27,-0.2610868712758177,27,WT009
30,WT010,27,-0.26527527865530354,27,WT009
31,WT010,27,-0.21738068462039248,27,WT009
32,WT010,27,-0.13111990858051462,27,WT009
33,WT011,27,0.2911023155635901,27,WT009
34,WT011,27,0.19313004754665308,27,WT009
35,WT011,27,0.2284450647129048,27,WT009
36,WT012,27,-0.18726005954561104,27,WT009
37,WT012,27,0.10265487808144533,27,WT009
38,WT012,27,0.06408586256694784,27,WT009
39,WT013,27,-0.44622232473471124,27,WT009
40,WT013,27,-0.5534515120312085,27,WT009
41,WT013,27,-0.30617972798162335,27,WT009
42,WT014,27,-0.3386480443952799,27,WT009
43,WT014,27,-0.27189202654786515,27,WT009
44,WT014,27,-0.2809525911485797,27,WT009
45,WT015,27,-0.1343815476604036,27,WT009
46,WT015,27,-0.25454391090661094,27,WT009
47,WT015,27,-0.3944470546571113,27,WT009
29,WT_parental,28,-0.25855850038693506,28,WT009
30,WT010,28,-0.18320014130660728,28,WT009
31,WT010,28,-0.23910503495770674,28,WT009
32,WT010,28,-0.28310749249093,28,WT009
33,WT011,28,0.285879701788782,28,WT009
34,WT011,28,0.21503192527745577,28,WT009
35,WT011,28,0.16792740214462545,28,WT009
36,WT012,28,-0.15423312316812055,28,WT009
37,WT012,28,0.05280154264784089,28,WT009
38,WT012,28,0.26803339314136954,28,WT009
39,WT013,28,-0.30939764129933567,28,WT009
40,WT013,28,-0.5382976304338047,28,WT009
41,WT013,28,-0.2565436502693066,28,WT009
42,WT014,28,-0.3540157903785325,28,WT009
43,WT014,28,-0.3239999420742876,28,WT009
44,WT014,28,-0.2714417124434785,28,WT009
45,WT015,28,-0.016944677260403006,28,WT009
46,WT015,28,-0.22783204345046815,28,WT009
47,WT015,28,-0.24644965652127596,28,WT009
30,WT010,29,-0.027070779067501997,29,WT_parental
31,WT010,29,0.14208701616266436,29,WT_parental
32,WT010,29,2.6613180527269102e-05,29,WT_parental
33,WT011,29,-0.4306286325287627,29,WT_parental
34,WT011,29,-0.44829398826932176,29,WT_parental
35,WT011,29,-0.3967860275569616,29,WT_parental
36,WT012,29,0.09859065481138818,29,WT_parental
37,WT012,29,0.0017352025294004863,29,WT_parental
38,WT012,29,-0.1628279751934562,29,WT_parental
39,WT013,29,0.10303955831209563,29,WT_parental
40,WT013,29,0.19331247180685088,29,WT_parental
41,WT013,29,0.21528465045770176,29,WT_parental
42,WT014,29,0.6085050574274812,29,WT_parental
43,WT014,29,0.4868377753181861,29,WT_parental
44,WT014,29,0.38944926346316566,29,WT_parental
45,WT015,29,0.01962579116626966,29,WT_parental
46,WT015,29,0.19124980198217348,29,WT_parental
47,WT015,29,0.30179733709895434,29,WT_parental
31,WT010,30,0.4749395168726534,30,WT010
32,WT010,30,0.41691480076129595,30,WT010
33,WT011,30,-0.37826397486894014,30,WT010
34,WT011,30,-0.47642299275056144,30,WT010
35,WT011,30,-0.3511877913656803,30,WT010
36,WT012,30,0.3482753246540528,30,WT010
37,WT012,30,0.14287395973295972,30,WT010
38,WT012,30,0.23805414418217735,30,WT010
39,WT013,30,0.22550545514549225,30,WT010
40,WT013,30,0.16165640598717876,30,WT010
41,WT013,30,0.12247005910286404,30,WT010
42,WT014,30,-0.11688002184227465,30,WT010
43,WT014,30,-0.18804383678253764,30,WT010
44,WT014,30,-0.19987515907059042,30,WT010
45,WT015,30,0.06448624668184683,30,WT010
46,WT015,30,0.3494331140565494,30,WT010
47,WT015,30,0.2694568190076452,30,WT010
32,WT010,31,0.6409904067912368,31,WT010
33,WT011,31,-0.3965845097567993,31,WT010
34,WT011,31,-0.5793200032051357,31,WT010
35,WT011,31,-0.37711806950161647,31,WT010
36,WT012,31,0.25653188472852484,31,WT010
37,WT012,31,-0.0919077276085659,31,WT010
38,WT012,31,0.01901577993228514,31,WT010
39,WT013,31,0.3974484938490814,31,WT010
40,WT013,31,0.4187055906295855,31,WT010
41,WT013,31,0.36534443435695874,31,WT010
42,WT014,31,-0.08279123132222395,31,WT010
43,WT014,31,-0.26193902504314454,31,WT010
44,WT014,31,-0.3244636332139371,31,WT010
45,WT015,31,0.17004874333124015,31,WT010
46,WT015,31,0.45263806320225364,31,WT010
47,WT015,31,0.2759608703037257,31,WT010
33,WT011,32,-0.2897885379489168,32,WT010
34,WT011,32,-0.5200102400573942,32,WT010
35,WT011,32,-0.23631249290202752,32,WT010
36,WT012,32,0.2054692511791756,32,WT010
37,WT012,32,0.08544851114416385,32,WT010
38,WT012,32,0.08187071107847312,32,WT010
39,WT013,32,0.24504851943876607,32,WT010
40,WT013,32,0.3814672275861832,32,WT010
41,WT013,32,0.33369899418207466,32,WT010
42,WT014,32,-0.17470469104364025,32,WT010
43,WT014,32,-0.2852827254463904,32,WT010
44,WT014,32,-0.2986623211924471,32,WT010
45,WT015,32,0.10876311963088123,32,WT010
46,WT015,32,0.42170154740801197,32,WT010
47,WT015,32,0.3075821266491386,32,WT010
34,WT011,33,0.6810336065261351,33,WT011
35,WT011,33,0.621408449498866,33,WT011
36,WT012,33,-0.3128584965387695,33,WT011
37,WT012,33,-0.16384469299913007,33,WT011
38,WT012,33,-0.11303902714042993,33,WT011
39,WT013,33,-0.2958365166450695,33,WT011
40,WT013,33,-0.26927240172439143,33,WT011
41,WT013,33,-0.13411291730737723,33,WT011
42,WT014,33,-0.13041768310490479,33,WT011
43,WT014,33,-0.04696856779430163,33,WT011
44,WT014,33,0.02221597881089925,33,WT011
45,WT015,33,-0.005128966713116097,33,WT011
46,WT015,33,-0.33887502629426847,33,WT011
47,WT015,33,-0.3334044089992081,33,WT011
35,WT011,34,0.6091888522665665,34,WT011
36,WT012,34,-0.2878707823671139,34,WT011
37,WT012,34,-0.13185180601221352,34,WT011
38,WT012,34,-0.17505081289946173,34,WT011
39,WT013,34,-0.30607472991326323,34,WT011
40,WT013,34,-0.3481042220440265,34,WT011
41,WT013,34,-0.2692051291573052,34,WT011
42,WT014,34,-0.05655391424675251,34,WT011
43,WT014,34,0.07758958964450405,34,WT011
44,WT014,34,0.12049607164135086,34,WT011
45,WT015,34,-0.1535822757462378,34,WT011
46,WT015,34,-0.5342322316577577,34,WT011
47,WT015,34,-0.4506897226782999,34,WT011
36,WT012,35,-0.44358462571781654,35,WT011
37,WT012,35,-0.26831574735745606,35,WT011
38,WT012,35,-0.3660133237276496,35,WT011
39,WT013,35,-0.22180796330796804,35,WT011
40,WT013,35,-0.21602885972260732,35,WT011
41,WT013,35,-0.06292405638422457,35,WT011
42,WT014,35,0.018082159750623356,35,WT011
43,WT014,35,0.12448881132099009,35,WT011
44,WT014,35,0.15314355572278937,35,WT011
45,WT015,35,-0.10317927364616165,35,WT011
46,WT015,35,-0.3986220514832522,35,WT011
47,WT015,35,-0.31421942666268676,35,WT011
37,WT012,36,0.6099204382772696,36,WT012
38,WT012,36,0.5179727829336306,36,WT012
39,WT013,36,0.26780452304195235,36,WT012
40,WT013,36,0.2133245729698829,36,WT012
41,WT013,36,0.12724654038424946,36,WT012
42,WT014,36,-0.25723348776925176,36,WT012
43,WT014,36,-0.31699707614675104,36,WT012
44,WT014,36,-0.3142873434834472,36,WT012
45,WT015,36,0.06687020423532683,36,WT012
46,WT015,36,0.2731633353755806,36,WT012
47,WT015,36,0.21004720652584075,36,WT012
38,WT012,37,0.5432242598500868,37,WT012
39,WT013,37,-0.21076221449166427,37,WT012
40,WT013,37,-0.035840065406352525,37,WT012
41,WT013,37,-0.12722090612805065,37,WT012
42,WT014,37,-0.2980930883054759,37,WT012
43,WT014,37,-0.271495032284888,37,WT012
44,WT014,37,-0.2368730049956468,37,WT012
45,WT015,37,-0.22317161470677416,37,WT012
46,WT015,37,0.06329278306356212,37,WT012
47,WT015,37,0.04499272347512679,37,WT012
39,WT013,38,0.14738020440002478,38,WT012
40,WT013,38,0.08025915962552974,38,WT012
41,WT013,38,0.13625083368325877,38,WT012
42,WT014,38,-0.5240458506602591,38,WT012
43,WT014,38,-0.6092187413071194,38,WT012
44,WT014,38,-0.5509301473846142,38,WT012
45,WT015,38,0.16091685884913248,38,WT012
46,WT015,38,0.29266339912840317,38,WT012
47,WT015,38,0.3324899601368645,38,WT012
40,WT013,39,0.645076376560616,39,WT013
41,WT013,39,0.6603783282379876,39,WT013
42,WT014,39,-0.10654046502542519,39,WT013
43,WT014,39,-0.21406799112549954,39,WT013
44,WT014,39,-0.18596570052868405,39,WT013
45,WT015,39,0.4106838342687087,39,WT013
46,WT015,39,0.389405521617963,39,WT013
47,WT015,39,0.3892642417866357,39,WT013
41,WT013,40,0.6992441136496215,40,WT013
42,WT014,40,0.06649625383641689,40,WT013
43,WT014,40,-0.0628227048797464,40,WT013
44,WT014,40,-0.09283486077508843,40,WT013
45,WT015,40,0.24878424044079198,40,WT013
46,WT015,40,0.47613023999297804,40,WT013
47,WT015,40,0.4528759381036103,40,WT013
42,WT014,41,0.07307149421185233,41,WT013
43,WT014,41,-0.09229094825172941,41,WT013
44,WT014,41,-0.047710232639817836,41,WT013
45,WT015,41,0.41440816012017256,41,WT013
46,WT015,41,0.5044914070528518,41,WT013
47,WT015,41,0.45344506310360905,41,WT013
43,WT014,42,0.8735839419679574,42,WT014
44,WT014,42,0.7903236568899998,42,WT014
45,WT015,42,-0.17425680771918822,42,WT014
46,WT015,42,-0.04793333563568641,42,WT014
47,WT015,42,0.11217675350875018,42,WT014
44,WT014,43,0.9462461291081956,43,WT014
45,WT015,43,-0.23956404352424482,43,WT014
46,WT015,43,-0.22440935280026558,43,WT014
47,WT015,43,-0.0010844377034397125,43,WT014
45,WT015,44,-0.19853902077840158,44,WT014
46,WT015,44,-0.2678831461231576,44,WT014
47,WT015,44,-0.004132974559235797,44,WT014
46,WT015,45,0.43358128635034465,45,WT015
47,WT015,45,0.4000665426367302,45,WT015
47,WT015,46,0.7224644331666399,46,WT015
