plate_map_name	well_position	date	clone_number	celltype_shorthand_from_plate_graph	treatment	treatment_shorthand_from_plate_graph	treatment_time	cell_density	time_to_adhere
219973	E08	20210226	Clone A	2	0.1% DMSO	1	13 hr	2.5x10^3 cells/well	48 hr
219973	E09	20210226	Clone E 	3	0.1% DMSO	1	13 hr	2.5x10^3 cells/well	48 hr
219973	E10	20210226	WT clone 01	4	0.1% DMSO	1	13 hr	2.5x10^3 cells/well	48 hr
219973	E11	20210226	WT clone 02	5	0.1% DMSO	1	13 hr	2.5x10^3 cells/well	48 hr
219973	F02	20210226	BZ002	10	0.1% DMSO	1	13 hr	2.5x10^3 cells/well	48 hr
219973	F03	20210226	BZ001	9	0.1% DMSO	1	13 hr	2.5x10^3 cells/well	48 hr
219973	F04	20210226	WT clone 05	8	0.1% DMSO	1	13 hr	2.5x10^3 cells/well	48 hr
219973	F05	20210226	WT clone 04	7	0.1% DMSO	1	13 hr	2.5x10^3 cells/well	48 hr
219973	F06	20210226	WT clone 03	6	0.1% DMSO	1	13 hr	2.5x10^3 cells/well	48 hr
219973	F07	20210226	BZ002	10	0.1% DMSO	1	13 hr	2.5x10^3 cells/well	48 hr
219973	F08	20210226	BZ001	9	0.1% DMSO	1	13 hr	2.5x10^3 cells/well	48 hr
219973	F09	20210226	WT clone 05	8	0.1% DMSO	1	13 hr	2.5x10^3 cells/well	48 hr
219973	F10	20210226	WT clone 04	7	0.1% DMSO	1	13 hr	2.5x10^3 cells/well	48 hr
219973	F11	20210226	WT clone 03	6	0.1% DMSO	1	13 hr	2.5x10^3 cells/well	48 hr
219973	G02	20210226	BZ003	11	0.1% DMSO	1	13 hr	2.5x10^3 cells/well	48 hr
219973	G03	20210226	BZ004	12	0.1% DMSO	1	13 hr	2.5x10^3 cells/well	48 hr
219973	G04	20210226	BZ005	13	0.1% DMSO	1	13 hr	2.5x10^3 cells/well	48 hr
219973	G05	20210226	WT parental	1	0.1% DMSO	1	13 hr	2.5x10^3 cells/well	48 hr
219973	G06	20210226	WT parental	1	0.1% DMSO	1	13 hr	2.5x10^3 cells/well	48 hr
219973	G07	20210226	BZ003	11	0.1% DMSO	1	13 hr	2.5x10^3 cells/well	48 hr
219973	G08	20210226	BZ004	12	0.1% DMSO	1	13 hr	2.5x10^3 cells/well	48 hr
219973	G09	20210226	BZ005	13	0.1% DMSO	1	13 hr	2.5x10^3 cells/well	48 hr
219973	G10	20210226	WT parental	1	0.1% DMSO	1	13 hr	2.5x10^3 cells/well	48 hr
219973	G11	20210226	WT parental	1	0.1% DMSO	1	13 hr	2.5x10^3 cells/well	48 hr
