fpr,tpr,threshold,model_split,shuffled
0.566666667,0.533333333,-0.050849024,cb5083,TRUE
0.566666667,0.541666667,-0.052202047,cb5083,TRUE
0.575,0.541666667,-0.053027511,cb5083,TRUE
0.583333333,0.541666667,-0.054107988,cb5083,TRUE
0.583333333,0.55,-0.054579657,cb5083,TRUE
0.591666667,0.55,-0.056905265,cb5083,TRUE
0.591666667,0.558333333,-0.058176963,cb5083,TRUE
0.591666667,0.566666667,-0.059041434,cb5083,TRUE
0.591666667,0.575,-0.060533768,cb5083,TRUE
0.6,0.575,-0.063557234,cb5083,TRUE
0.6,0.583333333,-0.069691764,cb5083,TRUE
0.608333333,0.583333333,-0.070987108,cb5083,TRUE
0.616666667,0.583333333,-0.072282428,cb5083,TRUE
0.625,0.583333333,-0.072961857,cb5083,TRUE
0.633333333,0.583333333,-0.073514432,cb5083,TRUE
0.641666667,0.583333333,-0.075489933,cb5083,TRUE
0.641666667,0.591666667,-0.076086615,cb5083,TRUE
0.641666667,0.6,-0.081739736,cb5083,TRUE
0.65,0.6,-0.082377942,cb5083,TRUE
0.658333333,0.6,-0.08662323,cb5083,TRUE
0.658333333,0.608333333,-0.089298586,cb5083,TRUE
0.658333333,0.616666667,-0.09095965,cb5083,TRUE
0.666666667,0.616666667,-0.092432476,cb5083,TRUE
0.675,0.616666667,-0.097239111,cb5083,TRUE
0.675,0.625,-0.099060064,cb5083,TRUE
0.683333333,0.625,-0.102094836,cb5083,TRUE
0.691666667,0.625,-0.11177978,cb5083,TRUE
0.691666667,0.633333333,-0.112812988,cb5083,TRUE
0.691666667,0.641666667,-0.1166514,cb5083,TRUE
0.7,0.641666667,-0.117001316,cb5083,TRUE
0.7,0.65,-0.125614931,cb5083,TRUE
0.7,0.658333333,-0.145300745,cb5083,TRUE
0.708333333,0.658333333,-0.15167277,cb5083,TRUE
0.708333333,0.666666667,-0.152454737,cb5083,TRUE
0.708333333,0.675,-0.152464788,cb5083,TRUE
0.708333333,0.683333333,-0.154693979,cb5083,TRUE
0.708333333,0.691666667,-0.15631902,cb5083,TRUE
0.716666667,0.691666667,-0.157708641,cb5083,TRUE
0.725,0.691666667,-0.163143682,cb5083,TRUE
0.733333333,0.691666667,-0.168924777,cb5083,TRUE
0.733333333,0.7,-0.17677584,cb5083,TRUE
0.733333333,0.708333333,-0.177438562,cb5083,TRUE
0.733333333,0.716666667,-0.181309326,cb5083,TRUE
0.741666667,0.716666667,-0.184232755,cb5083,TRUE
0.741666667,0.725,-0.186197945,cb5083,TRUE
0.75,0.725,-0.186223732,cb5083,TRUE
0.758333333,0.725,-0.187734279,cb5083,TRUE
0.766666667,0.725,-0.18844983,cb5083,TRUE
0.766666667,0.733333333,-0.189007523,cb5083,TRUE
0.775,0.733333333,-0.189588018,cb5083,TRUE
0.783333333,0.733333333,-0.190766534,cb5083,TRUE
0.783333333,0.741666667,-0.191941287,cb5083,TRUE
0.783333333,0.75,-0.197039632,cb5083,TRUE
0.783333333,0.758333333,-0.199442434,cb5083,TRUE
0.783333333,0.766666667,-0.200282624,cb5083,TRUE
0.791666667,0.766666667,-0.200990909,cb5083,TRUE
0.791666667,0.775,-0.207117996,cb5083,TRUE
0.8,0.775,-0.211103122,cb5083,TRUE
0.808333333,0.775,-0.21718177,cb5083,TRUE
0.816666667,0.775,-0.218145695,cb5083,TRUE
0.816666667,0.783333333,-0.220125426,cb5083,TRUE
0.825,0.783333333,-0.224834681,cb5083,TRUE
0.833333333,0.783333333,-0.236904318,cb5083,TRUE
0.841666667,0.783333333,-0.238480493,cb5083,TRUE
0.841666667,0.791666667,-0.239430395,cb5083,TRUE
0.85,0.791666667,-0.24328875,cb5083,TRUE
0.858333333,0.791666667,-0.246698974,cb5083,TRUE
0.858333333,0.8,-0.256890003,cb5083,TRUE
0.866666667,0.8,-0.266051403,cb5083,TRUE
0.866666667,0.808333333,-0.26931039,cb5083,TRUE
0.866666667,0.816666667,-0.277318334,cb5083,TRUE
0.875,0.816666667,-0.277949158,cb5083,TRUE
0.875,0.825,-0.278178934,cb5083,TRUE
0.883333333,0.825,-0.283023621,cb5083,TRUE
0.891666667,0.825,-0.285781868,cb5083,TRUE
0.9,0.825,-0.288280744,cb5083,TRUE
0.9,0.833333333,-0.297547183,cb5083,TRUE
0.9,0.841666667,-0.305780413,cb5083,TRUE
0.908333333,0.841666667,-0.306574597,cb5083,TRUE
0.916666667,0.841666667,-0.307015453,cb5083,TRUE
0.916666667,0.85,-0.308236663,cb5083,TRUE
0.916666667,0.858333333,-0.310452627,cb5083,TRUE
0.916666667,0.866666667,-0.311050664,cb5083,TRUE
0.916666667,0.875,-0.311914483,cb5083,TRUE
0.925,0.875,-0.312888315,cb5083,TRUE
0.925,0.883333333,-0.313425054,cb5083,TRUE
0.925,0.891666667,-0.319712074,cb5083,TRUE
0.933333333,0.891666667,-0.322825395,cb5083,TRUE
0.941666667,0.891666667,-0.322998471,cb5083,TRUE
0.941666667,0.9,-0.329068658,cb5083,TRUE
0.941666667,0.908333333,-0.330109341,cb5083,TRUE
0.95,0.908333333,-0.344736696,cb5083,TRUE
0.958333333,0.908333333,-0.355310175,cb5083,TRUE
0.958333333,0.916666667,-0.355780858,cb5083,TRUE
0.966666667,0.916666667,-0.357881088,cb5083,TRUE
0.966666667,0.925,-0.358170005,cb5083,TRUE
0.966666667,0.933333333,-0.363747922,cb5083,TRUE
0.966666667,0.941666667,-0.370669644,cb5083,TRUE
0.966666667,0.95,-0.374817252,cb5083,TRUE
0.966666667,0.958333333,-0.378463264,cb5083,TRUE
0.975,0.958333333,-0.386815655,cb5083,TRUE
0.975,0.966666667,-0.39088626,cb5083,TRUE
0.983333333,0.966666667,-0.399198734,cb5083,TRUE
0.983333333,0.975,-0.402719933,cb5083,TRUE
0.983333333,0.983333333,-0.411543557,cb5083,TRUE
0.983333333,0.991666667,-0.422940512,cb5083,TRUE
0.983333333,1,-0.472749568,cb5083,TRUE
0.991666667,1,-0.484866304,cb5083,TRUE
1,1,-0.506007327,cb5083,TRUE
0,0,1.486652465,cb5083,FALSE
0,0.008333333,0.486652465,cb5083,FALSE
0.008333333,0.008333333,0.473070276,cb5083,FALSE
0.016666667,0.008333333,0.430502482,cb5083,FALSE
0.025,0.008333333,0.422205185,cb5083,FALSE
0.025,0.016666667,0.421955014,cb5083,FALSE
0.025,0.025,0.419761427,cb5083,FALSE
0.025,0.033333333,0.408838283,cb5083,FALSE
0.033333333,0.033333333,0.403608928,cb5083,FALSE
0.033333333,0.041666667,0.400289378,cb5083,FALSE
0.041666667,0.041666667,0.39118783,cb5083,FALSE
0.05,0.041666667,0.387825861,cb5083,FALSE
0.05,0.05,0.387555296,cb5083,FALSE
0.05,0.058333333,0.385518949,cb5083,FALSE
0.05,0.066666667,0.366750175,cb5083,FALSE
0.05,0.075,0.3554135,cb5083,FALSE
0.05,0.083333333,0.350934405,cb5083,FALSE
0.05,0.091666667,0.343106445,cb5083,FALSE
0.058333333,0.091666667,0.326768853,cb5083,FALSE
0.058333333,0.1,0.318892187,cb5083,FALSE
0.066666667,0.1,0.309793323,cb5083,FALSE
0.075,0.1,0.30835707,cb5083,FALSE
0.083333333,0.1,0.303960463,cb5083,FALSE
0.083333333,0.108333333,0.303779133,cb5083,FALSE
0.091666667,0.108333333,0.302944496,cb5083,FALSE
0.091666667,0.116666667,0.296567438,cb5083,FALSE
0.091666667,0.125,0.293525627,cb5083,FALSE
0.091666667,0.133333333,0.292926903,cb5083,FALSE
0.091666667,0.141666667,0.288787733,cb5083,FALSE
0.1,0.141666667,0.286316382,cb5083,FALSE
0.1,0.15,0.28510146,cb5083,FALSE
0.1,0.158333333,0.271081367,cb5083,FALSE
0.1,0.166666667,0.260879108,cb5083,FALSE
0.1,0.175,0.258233869,cb5083,FALSE
0.1,0.183333333,0.255988072,cb5083,FALSE
0.1,0.191666667,0.254234789,cb5083,FALSE
0.1,0.2,0.249767559,cb5083,FALSE
0.1,0.208333333,0.244881357,cb5083,FALSE
0.108333333,0.208333333,0.242611837,cb5083,FALSE
0.116666667,0.208333333,0.240794772,cb5083,FALSE
0.116666667,0.216666667,0.237261341,cb5083,FALSE
0.125,0.216666667,0.22987452,cb5083,FALSE
0.125,0.225,0.222597764,cb5083,FALSE
0.125,0.233333333,0.221761178,cb5083,FALSE
0.125,0.241666667,0.212904108,cb5083,FALSE
0.133333333,0.241666667,0.20954162,cb5083,FALSE
0.133333333,0.25,0.209440536,cb5083,FALSE
0.133333333,0.258333333,0.207745943,cb5083,FALSE
0.133333333,0.266666667,0.206819455,cb5083,FALSE
0.133333333,0.275,0.202978901,cb5083,FALSE
0.133333333,0.283333333,0.194036048,cb5083,FALSE
0.133333333,0.291666667,0.193084424,cb5083,FALSE
0.141666667,0.291666667,0.190889198,cb5083,FALSE
0.141666667,0.3,0.181986498,cb5083,FALSE
0.15,0.3,0.181347245,cb5083,FALSE
0.15,0.308333333,0.176474354,cb5083,FALSE
0.158333333,0.308333333,0.175672085,cb5083,FALSE
0.158333333,0.316666667,0.174866571,cb5083,FALSE
0.166666667,0.316666667,0.171288405,cb5083,FALSE
0.175,0.316666667,0.168279152,cb5083,FALSE
0.183333333,0.316666667,0.15373534,cb5083,FALSE
0.191666667,0.316666667,0.151982884,cb5083,FALSE
0.191666667,0.325,0.151414238,cb5083,FALSE
0.191666667,0.333333333,0.149826765,cb5083,FALSE
0.191666667,0.341666667,0.146453298,cb5083,FALSE
0.191666667,0.35,0.141325027,cb5083,FALSE
0.191666667,0.358333333,0.139601128,cb5083,FALSE
0.191666667,0.366666667,0.139550456,cb5083,FALSE
0.2,0.366666667,0.128842379,cb5083,FALSE
0.2,0.375,0.126470597,cb5083,FALSE
0.208333333,0.375,0.1260274,cb5083,FALSE
0.208333333,0.383333333,0.123831883,cb5083,FALSE
0.208333333,0.391666667,0.118831334,cb5083,FALSE
0.208333333,0.4,0.111868371,cb5083,FALSE
0.216666667,0.4,0.106649543,cb5083,FALSE
0.225,0.4,0.099055406,cb5083,FALSE
0.233333333,0.4,0.098065578,cb5083,FALSE
0.241666667,0.4,0.096975746,cb5083,FALSE
0.241666667,0.408333333,0.096248229,cb5083,FALSE
0.25,0.408333333,0.0929966,cb5083,FALSE
0.258333333,0.408333333,0.092047693,cb5083,FALSE
0.258333333,0.416666667,0.092027191,cb5083,FALSE
0.258333333,0.425,0.091075199,cb5083,FALSE
0.258333333,0.433333333,0.090896921,cb5083,FALSE
0.266666667,0.433333333,0.082710164,cb5083,FALSE
0.275,0.433333333,0.082572583,cb5083,FALSE
0.283333333,0.433333333,0.079260667,cb5083,FALSE
0.283333333,0.441666667,0.078234565,cb5083,FALSE
0.291666667,0.441666667,0.077882919,cb5083,FALSE
0.3,0.441666667,0.076841441,cb5083,FALSE
0.3,0.45,0.07498787,cb5083,FALSE
0.3,0.458333333,0.07464451,cb5083,FALSE
0.308333333,0.458333333,0.074281123,cb5083,FALSE
0.316666667,0.458333333,0.07295954,cb5083,FALSE
0.325,0.458333333,0.069632179,cb5083,FALSE
0.325,0.466666667,0.069003481,cb5083,FALSE
0.325,0.475,0.068452553,cb5083,FALSE
0.325,0.483333333,0.067446602,cb5083,FALSE
0.325,0.491666667,0.065552034,cb5083,FALSE
0.325,0.5,0.065344542,cb5083,FALSE
0.325,0.508333333,0.06491054,cb5083,FALSE
0.325,0.516666667,0.060662972,cb5083,FALSE
0.325,0.525,0.058093872,cb5083,FALSE
0.325,0.533333333,0.054958244,cb5083,FALSE
0.333333333,0.533333333,0.052859017,cb5083,FALSE
0.333333333,0.541666667,0.050084726,cb5083,FALSE
0.341666667,0.541666667,0.045201616,cb5083,FALSE
0.35,0.541666667,0.038828964,cb5083,FALSE
0.35,0.55,0.031535394,cb5083,FALSE
0.358333333,0.55,0.024750725,cb5083,FALSE
0.366666667,0.55,0.02441627,cb5083,FALSE
0.366666667,0.558333333,0.022243168,cb5083,FALSE
0.366666667,0.566666667,0.019651477,cb5083,FALSE
0.375,0.566666667,0.01895765,cb5083,FALSE
0.383333333,0.566666667,0.014509184,cb5083,FALSE
0.391666667,0.566666667,0.01277938,cb5083,FALSE
0.4,0.566666667,0.010806664,cb5083,FALSE
0.408333333,0.566666667,0.009528654,cb5083,FALSE
0.408333333,0.575,0.005152968,cb5083,FALSE
0.408333333,0.583333333,0.003896638,cb5083,FALSE
0.416666667,0.583333333,0.002060493,cb5083,FALSE
0.416666667,0.591666667,0.001966057,cb5083,FALSE
0.416666667,0.6,0.000964204,cb5083,FALSE
0.416666667,0.608333333,-0.002394337,cb5083,FALSE
0.416666667,0.616666667,-0.009640999,cb5083,FALSE
0.416666667,0.625,-0.010715739,cb5083,FALSE
0.425,0.625,-0.014453479,cb5083,FALSE
0.433333333,0.625,-0.025898428,cb5083,FALSE
0.441666667,0.625,-0.027207878,cb5083,FALSE
0.45,0.625,-0.035622646,cb5083,FALSE
0.45,0.633333333,-0.041773599,cb5083,FALSE
0.458333333,0.633333333,-0.047354515,cb5083,FALSE
0.466666667,0.633333333,-0.050849024,cb5083,FALSE
0.466666667,0.641666667,-0.052202047,cb5083,FALSE
0.466666667,0.65,-0.053027511,cb5083,FALSE
0.475,0.65,-0.054107988,cb5083,FALSE
0.483333333,0.65,-0.054579657,cb5083,FALSE
0.491666667,0.65,-0.056905265,cb5083,FALSE
0.5,0.65,-0.058176963,cb5083,FALSE
0.508333333,0.65,-0.059041434,cb5083,FALSE
0.508333333,0.658333333,-0.060533768,cb5083,FALSE
0.508333333,0.666666667,-0.063557234,cb5083,FALSE
0.516666667,0.666666667,-0.069691764,cb5083,FALSE
0.516666667,0.675,-0.070987108,cb5083,FALSE
0.525,0.675,-0.072282428,cb5083,FALSE
0.533333333,0.675,-0.072961857,cb5083,FALSE
0.533333333,0.683333333,-0.073514432,cb5083,FALSE
0.533333333,0.691666667,-0.075489933,cb5083,FALSE
0.533333333,0.7,-0.076086615,cb5083,FALSE
0.541666667,0.7,-0.081739736,cb5083,FALSE
0.55,0.7,-0.082377942,cb5083,FALSE
0.55,0.708333333,-0.08662323,cb5083,FALSE
0.55,0.716666667,-0.089298586,cb5083,FALSE
0.558333333,0.716666667,-0.09095965,cb5083,FALSE
0.558333333,0.725,-0.092432476,cb5083,FALSE
0.566666667,0.725,-0.097239111,cb5083,FALSE
0.575,0.725,-0.099060064,cb5083,FALSE
0.583333333,0.725,-0.102094836,cb5083,FALSE
0.591666667,0.725,-0.11177978,cb5083,FALSE
0.591666667,0.733333333,-0.112812988,cb5083,FALSE
0.6,0.733333333,-0.1166514,cb5083,FALSE
0.608333333,0.733333333,-0.117001316,cb5083,FALSE
0.608333333,0.741666667,-0.125614931,cb5083,FALSE
0.608333333,0.75,-0.145300745,cb5083,FALSE
0.616666667,0.75,-0.15167277,cb5083,FALSE
0.625,0.75,-0.152454737,cb5083,FALSE
0.625,0.758333333,-0.152464788,cb5083,FALSE
0.633333333,0.758333333,-0.154693979,cb5083,FALSE
0.641666667,0.758333333,-0.15631902,cb5083,FALSE
0.65,0.758333333,-0.157708641,cb5083,FALSE
0.658333333,0.758333333,-0.163143682,cb5083,FALSE
0.666666667,0.758333333,-0.168924777,cb5083,FALSE
0.675,0.758333333,-0.17677584,cb5083,FALSE
0.683333333,0.758333333,-0.177438562,cb5083,FALSE
0.691666667,0.758333333,-0.181309326,cb5083,FALSE
0.7,0.758333333,-0.184232755,cb5083,FALSE
0.7,0.766666667,-0.186197945,cb5083,FALSE
0.7,0.775,-0.186223732,cb5083,FALSE
0.7,0.783333333,-0.187734279,cb5083,FALSE
0.708333333,0.783333333,-0.18844983,cb5083,FALSE
0.708333333,0.791666667,-0.189007523,cb5083,FALSE
0.716666667,0.791666667,-0.189588018,cb5083,FALSE
0.725,0.791666667,-0.190766534,cb5083,FALSE
0.733333333,0.791666667,-0.191941287,cb5083,FALSE
0.741666667,0.791666667,-0.197039632,cb5083,FALSE
0.75,0.791666667,-0.199442434,cb5083,FALSE
0.758333333,0.791666667,-0.200282624,cb5083,FALSE
0.758333333,0.8,-0.200990909,cb5083,FALSE
0.758333333,0.808333333,-0.207117996,cb5083,FALSE
0.766666667,0.808333333,-0.211103122,cb5083,FALSE
0.766666667,0.816666667,-0.21718177,cb5083,FALSE
0.775,0.816666667,-0.218145695,cb5083,FALSE
0.783333333,0.816666667,-0.220125426,cb5083,FALSE
0.791666667,0.816666667,-0.224834681,cb5083,FALSE
0.791666667,0.825,-0.236904318,cb5083,FALSE
0.8,0.825,-0.238480493,cb5083,FALSE
0.808333333,0.825,-0.239430395,cb5083,FALSE
0.816666667,0.825,-0.24328875,cb5083,FALSE
0.825,0.825,-0.246698974,cb5083,FALSE
0.833333333,0.825,-0.256890003,cb5083,FALSE
0.833333333,0.833333333,-0.266051403,cb5083,FALSE
0.841666667,0.833333333,-0.26931039,cb5083,FALSE
0.85,0.833333333,-0.277318334,cb5083,FALSE
0.85,0.841666667,-0.277949158,cb5083,FALSE
0.85,0.85,-0.278178934,cb5083,FALSE
0.85,0.858333333,-0.283023621,cb5083,FALSE
0.858333333,0.858333333,-0.285781868,cb5083,FALSE
0.858333333,0.866666667,-0.288280744,cb5083,FALSE
0.866666667,0.866666667,-0.297547183,cb5083,FALSE
0.866666667,0.875,-0.305780413,cb5083,FALSE
0.875,0.875,-0.306574597,cb5083,FALSE
0.875,0.883333333,-0.307015453,cb5083,FALSE
0.883333333,0.883333333,-0.308236663,cb5083,FALSE
0.891666667,0.883333333,-0.310452627,cb5083,FALSE
0.9,0.883333333,-0.311050664,cb5083,FALSE
0.9,0.891666667,-0.311914483,cb5083,FALSE
0.908333333,0.891666667,-0.312888315,cb5083,FALSE
0.908333333,0.9,-0.313425054,cb5083,FALSE
0.916666667,0.9,-0.319712074,cb5083,FALSE
0.925,0.9,-0.322825395,cb5083,FALSE
0.925,0.908333333,-0.322998471,cb5083,FALSE
0.933333333,0.908333333,-0.329068658,cb5083,FALSE
0.933333333,0.916666667,-0.330109341,cb5083,FALSE
0.933333333,0.925,-0.344736696,cb5083,FALSE
0.941666667,0.925,-0.355310175,cb5083,FALSE
0.941666667,0.933333333,-0.355780858,cb5083,FALSE
0.95,0.933333333,-0.357881088,cb5083,FALSE
0.95,0.941666667,-0.358170005,cb5083,FALSE
0.958333333,0.941666667,-0.363747922,cb5083,FALSE
0.958333333,0.95,-0.370669644,cb5083,FALSE
0.958333333,0.958333333,-0.374817252,cb5083,FALSE
0.966666667,0.958333333,-0.378463264,cb5083,FALSE
0.975,0.958333333,-0.386815655,cb5083,FALSE
0.975,0.966666667,-0.39088626,cb5083,FALSE
0.975,0.975,-0.399198734,cb5083,FALSE
0.983333333,0.975,-0.402719933,cb5083,FALSE
0.991666667,0.975,-0.411543557,cb5083,FALSE
0.991666667,0.983333333,-0.422940512,cb5083,FALSE
0.991666667,0.991666667,-0.472749568,cb5083,FALSE
0.991666667,1,-0.484866304,cb5083,FALSE
1,1,-0.506007327,cb5083,FALSE
