column_match_pair_a,Metadata_clone_number_pair_a,row_match,pairwise_correlation,column_match_pair_b,Metadata_clone_number_pair_b
31,WT010,14,0.05446590747504116,14,WT005
32,WT010,14,0.09067974212601214,14,WT005
33,WT011,14,0.31681832351006706,14,WT005
34,WT011,14,0.26089687849887744,14,WT005
35,WT011,14,0.2447211529319468,14,WT005
36,WT012,14,0.03611644994347464,14,WT005
37,WT012,14,-0.10952204003387947,14,WT005
38,WT012,14,0.28041380438535923,14,WT005
39,WT013,14,0.1514421719060821,14,WT005
40,WT013,14,0.05732296151555238,14,WT005
41,WT013,14,0.0743229885656497,14,WT005
42,WT014,14,-0.46252611154677187,14,WT005
43,WT014,14,-0.5371877624115537,14,WT005
44,WT014,14,-0.469129789665081,14,WT005
45,WT015,14,0.06528979655086217,14,WT005
46,WT015,14,0.032542376160544416,14,WT005
47,WT015,14,-0.06570219666354069,14,WT005
16,WT006,15,-0.11067214678193964,15,WT005
17,WT006,15,-0.07312881798606077,15,WT005
18,WT006,15,-0.16366684709548007,15,WT005
19,WT_parental,15,-0.6271746684512919,15,WT005
20,WT007,15,0.0010031865821703827,15,WT005
21,WT007,15,0.004747773135967966,15,WT005
22,WT007,15,-0.015182446185825614,15,WT005
23,WT008,15,0.04247772207907583,15,WT005
24,WT008,15,-0.03869816220336712,15,WT005
25,WT008,15,0.23915339206094105,15,WT005
26,WT009,15,0.25554044989658264,15,WT005
27,WT009,15,0.1008438896764988,15,WT005
28,WT009,15,0.1665237903656314,15,WT005
29,WT_parental,15,-0.6490277898909362,15,WT005
30,WT010,15,0.1506074326309391,15,WT005
31,WT010,15,-0.0979186810005131,15,WT005
32,WT010,15,0.03319775521832945,15,WT005
33,WT011,15,0.24707770002427565,15,WT005
34,WT011,15,0.2198832717280474,15,WT005
35,WT011,15,0.1345701138225007,15,WT005
36,WT012,15,0.06836214294651392,15,WT005
37,WT012,15,0.06112831790149077,15,WT005
38,WT012,15,0.4065583865196868,15,WT005
39,WT013,15,-0.04710522983086081,15,WT005
40,WT013,15,-0.004192824581450651,15,WT005
41,WT013,15,-0.08505444152399948,15,WT005
42,WT014,15,-0.4956136382447092,15,WT005
43,WT014,15,-0.4805734623296944,15,WT005
44,WT014,15,-0.4069087699547516,15,WT005
45,WT015,15,-0.015372247407079091,15,WT005
46,WT015,15,0.018786852345947604,15,WT005
47,WT015,15,0.00513269360321667,15,WT005
17,WT006,16,0.8900236296756305,16,WT006
18,WT006,16,0.8128586320009392,16,WT006
19,WT_parental,16,-0.02215896250775069,16,WT006
20,WT007,16,-0.20181107325506353,16,WT006
21,WT007,16,-0.2252155698032052,16,WT006
22,WT007,16,-0.12981409461333038,16,WT006
23,WT008,16,-0.1926990483884035,16,WT006
24,WT008,16,-0.14590969366169199,16,WT006
25,WT008,16,-0.22917544578600757,16,WT006
26,WT009,16,0.07121152985973,16,WT006
27,WT009,16,0.03220464038339809,16,WT006
28,WT009,16,-0.032816463303447604,16,WT006
29,WT_parental,16,0.15001459205997192,16,WT006
30,WT010,16,0.3638070152352251,16,WT006
31,WT010,16,0.6626972382487868,16,WT006
32,WT010,16,0.672326584522456,16,WT006
33,WT011,16,-0.3838602873844076,16,WT006
34,WT011,16,-0.4704120658135771,16,WT006
35,WT011,16,-0.2833566020104083,16,WT006
36,WT012,16,0.2672355700233692,16,WT006
37,WT012,16,0.08440376704603261,16,WT006
38,WT012,16,0.13000836633298668,16,WT006
39,WT013,16,0.280278683408881,16,WT006
40,WT013,16,0.39921685383312955,16,WT006
41,WT013,16,0.35161278811310775,16,WT006
42,WT014,16,-0.1628685619595138,16,WT006
43,WT014,16,-0.28024466639756085,16,WT006
44,WT014,16,-0.35934328497381784,16,WT006
45,WT015,16,0.1901821959195505,16,WT006
46,WT015,16,0.5323765097129095,16,WT006
47,WT015,16,0.2726869539400778,16,WT006
18,WT006,17,0.7638372969476094,17,WT006
19,WT_parental,17,-0.12166260508067146,17,WT006
20,WT007,17,-0.1482370496943771,17,WT006
21,WT007,17,-0.15247440556516484,17,WT006
22,WT007,17,-0.03860768424504703,17,WT006
23,WT008,17,-0.05081646523805391,17,WT006
24,WT008,17,-0.045821809613197345,17,WT006
25,WT008,17,-0.08173350502442914,17,WT006
26,WT009,17,0.12985742913463733,17,WT006
27,WT009,17,0.2078866792858925,17,WT006
28,WT009,17,0.09168191635501934,17,WT006
29,WT_parental,17,0.04736403826784637,17,WT006
30,WT010,17,0.24566605896798463,17,WT006
31,WT010,17,0.5175335797676053,17,WT006
32,WT010,17,0.5626226819106407,17,WT006
33,WT011,17,-0.3656149399854399,17,WT006
34,WT011,17,-0.4078590533242073,17,WT006
35,WT011,17,-0.28113654651671327,17,WT006
36,WT012,17,0.26985932374630645,17,WT006
37,WT012,17,0.26278320454819376,17,WT006
38,WT012,17,0.1708542937250731,17,WT006
39,WT013,17,0.1257008309437324,17,WT006
40,WT013,17,0.30751323343581577,17,WT006
41,WT013,17,0.2363063067213485,17,WT006
42,WT014,17,-0.21257208241780043,17,WT006
43,WT014,17,-0.3080159076773465,17,WT006
44,WT014,17,-0.35576399776439227,17,WT006
45,WT015,17,0.07955402389749915,17,WT006
46,WT015,17,0.43940494616264597,17,WT006
47,WT015,17,0.17105273941484417,17,WT006
19,WT_parental,18,0.19690429782120933,18,WT006
20,WT007,18,-0.387332720811189,18,WT006
21,WT007,18,-0.3957759653295507,18,WT006
22,WT007,18,-0.2926618336361484,18,WT006
23,WT008,18,-0.25461666401000843,18,WT006
24,WT008,18,-0.22051277747713602,18,WT006
25,WT008,18,-0.3142163419259017,18,WT006
26,WT009,18,-0.052661695362955264,18,WT006
27,WT009,18,0.013601749417177983,18,WT006
28,WT009,18,0.011497928021030758,18,WT006
29,WT_parental,18,0.31381856976956657,18,WT006
30,WT010,18,0.21978831468993104,18,WT006
31,WT010,18,0.36903484442969486,18,WT006
32,WT010,18,0.41007814411916166,18,WT006
33,WT011,18,-0.37243714499815567,18,WT006
34,WT011,18,-0.34110133059001163,18,WT006
35,WT011,18,-0.20509388894831668,18,WT006
36,WT012,18,0.15173103138885968,18,WT006
37,WT012,18,0.06816540783885992,18,WT006
38,WT012,18,0.03327723267708354,18,WT006
39,WT013,18,0.23909526979095636,18,WT006
40,WT013,18,0.3587833896745322,18,WT006
41,WT013,18,0.37627188117002425,18,WT006
42,WT014,18,0.043765849145712694,18,WT006
43,WT014,18,-0.035719257229165566,18,WT006
44,WT014,18,-0.07311346310631595,18,WT006
45,WT015,18,0.17156060554711092,18,WT006
46,WT015,18,0.5385889332526586,18,WT006
47,WT015,18,0.3373084947904,18,WT006
20,WT007,19,-0.1512653353863487,19,WT_parental
21,WT007,19,-0.2506396777907945,19,WT_parental
22,WT007,19,-0.26087163564141264,19,WT_parental
23,WT008,19,-0.19283324826902415,19,WT_parental
24,WT008,19,-0.21478226400329392,19,WT_parental
25,WT008,19,-0.4172695530539518,19,WT_parental
26,WT009,19,-0.43094267573023454,19,WT_parental
27,WT009,19,-0.23555823830688638,19,WT_parental
28,WT009,19,-0.3339090146142721,19,WT_parental
29,WT_parental,19,0.8906445835629025,19,WT_parental
30,WT010,19,-0.025480206713506037,19,WT_parental
31,WT010,19,-0.046390644033900065,19,WT_parental
32,WT010,19,-0.14292997559598056,19,WT_parental
33,WT011,19,-0.26954463134764167,19,WT_parental
34,WT011,19,-0.1535860932459054,19,WT_parental
35,WT011,19,-0.11452307900187474,19,WT_parental
36,WT012,19,-0.0770734271638233,19,WT_parental
37,WT012,19,-0.1988628561247429,19,WT_parental
38,WT012,19,-0.4849019248938337,19,WT_parental
39,WT013,19,0.1666768191655477,19,WT_parental
40,WT013,19,0.1081556143708094,19,WT_parental
41,WT013,19,0.16355490008132004,19,WT_parental
42,WT014,19,0.7986296432538087,19,WT_parental
43,WT014,19,0.8276537977974633,19,WT_parental
44,WT014,19,0.7863517718406166,19,WT_parental
45,WT015,19,0.1317640239640595,19,WT_parental
46,WT015,19,0.09622927505856095,19,WT_parental
47,WT015,19,0.24349423033706777,19,WT_parental
21,WT007,20,0.8850657187888089,20,WT007
22,WT007,20,0.866233717839139,20,WT007
23,WT008,20,0.6373542712323279,20,WT007
24,WT008,20,0.6833579423226902,20,WT007
25,WT008,20,0.6162063640939177,20,WT007
26,WT009,20,0.4286403050450051,20,WT007
27,WT009,20,0.36423990708759013,20,WT007
28,WT009,20,0.30766023677575294,20,WT007
29,WT_parental,20,-0.28891153801853026,20,WT007
30,WT010,20,-0.10437371316791517,20,WT007
31,WT010,20,-0.2191163025928427,20,WT007
32,WT010,20,-0.16725786069975102,20,WT007
33,WT011,20,0.1690174471037599,20,WT007
34,WT011,20,0.351302224883564,20,WT007
35,WT011,20,0.09438135836881792,20,WT007
36,WT012,20,-0.07958922719226055,20,WT007
37,WT012,20,0.09150179350623006,20,WT007
38,WT012,20,-0.09327033905721277,20,WT007
39,WT013,20,-0.49244407029366905,20,WT007
40,WT013,20,-0.591679673320523,20,WT007
41,WT013,20,-0.75635860497982,20,WT007
42,WT014,20,-0.165065507816266,20,WT007
43,WT014,20,-0.031984303375558576,20,WT007
44,WT014,20,-0.06841318456260854,20,WT007
45,WT015,20,-0.39500553437006514,20,WT007
46,WT015,20,-0.6308702747461893,20,WT007
47,WT015,20,-0.5713465354461599,20,WT007
22,WT007,21,0.9104388497832765,21,WT007
23,WT008,21,0.6552819998270255,21,WT007
24,WT008,21,0.7547673716210843,21,WT007
25,WT008,21,0.6787618758498485,21,WT007
26,WT009,21,0.5068378513140861,21,WT007
27,WT009,21,0.48613771548859114,21,WT007
28,WT009,21,0.3962075077264781,21,WT007
29,WT_parental,21,-0.4286911503594595,21,WT007
30,WT010,21,-0.23747998230749032,21,WT007
31,WT010,21,-0.2686707774855866,21,WT007
32,WT010,21,-0.20475266240454537,21,WT007
33,WT011,21,0.3525198901838365,21,WT007
34,WT011,21,0.49956793705901154,21,WT007
35,WT011,21,0.28467201460984637,21,WT007
36,WT012,21,-0.2526757902525338,21,WT007
37,WT012,21,0.08246643437222297,21,WT007
38,WT012,21,-0.1895718084116549,21,WT007
39,WT013,21,-0.578853010692609,21,WT007
40,WT013,21,-0.6231737065439561,21,WT007
41,WT013,21,-0.7154450937736155,21,WT007
42,WT014,21,-0.17427435790043191,21,WT007
43,WT014,21,-0.043505842263396544,21,WT007
44,WT014,21,-0.06216629855755454,21,WT007
45,WT015,21,-0.40696566705917486,21,WT007
46,WT015,21,-0.6667849970088596,21,WT007
47,WT015,21,-0.6719468589251009,21,WT007
23,WT008,22,0.7132246060559498,22,WT007
24,WT008,22,0.8161778596828665,22,WT007
25,WT008,22,0.7056144761033345,22,WT007
26,WT009,22,0.5453241857628357,22,WT007
27,WT009,22,0.5594239927957807,22,WT007
28,WT009,22,0.4379546523445255,22,WT007
29,WT_parental,22,-0.3759037017940798,22,WT007
30,WT010,22,-0.25665387222169644,22,WT007
31,WT010,22,-0.19584262633778285,22,WT007
32,WT010,22,-0.1351570173812196,22,WT007
33,WT011,22,0.32842120007553177,22,WT007
34,WT011,22,0.4343268278606092,22,WT007
35,WT011,22,0.31811967493534715,22,WT007
36,WT012,22,-0.20387905403407194,22,WT007
37,WT012,22,0.09029491159587164,22,WT007
38,WT012,22,-0.1797017395661598,22,WT007
39,WT013,22,-0.5672823831318102,22,WT007
40,WT013,22,-0.599731067472608,22,WT007
41,WT013,22,-0.6538308544891925,22,WT007
42,WT014,22,-0.21214440261550446,22,WT007
43,WT014,22,-0.096870515157485,22,WT007
44,WT014,22,-0.13055703344944317,22,WT007
45,WT015,22,-0.4119449648121392,22,WT007
46,WT015,22,-0.6623452378301476,22,WT007
47,WT015,22,-0.6312712832048486,22,WT007
24,WT008,23,0.8395678184718384,23,WT008
25,WT008,23,0.7794915529583544,23,WT008
26,WT009,23,0.6671298954241256,23,WT008
27,WT009,23,0.58300573885212,23,WT008
28,WT009,23,0.6487804182893685,23,WT008
29,WT_parental,23,-0.2808952198770245,23,WT008
30,WT010,23,-0.299205745526181,23,WT008
31,WT010,23,-0.3001056005068548,23,WT008
32,WT010,23,-0.26401932968347497,23,WT008
33,WT011,23,0.3491429116363382,23,WT008
34,WT011,23,0.45792200677700895,23,WT008
35,WT011,23,0.3981445815555835,23,WT008
36,WT012,23,-0.27682312932802056,23,WT008
37,WT012,23,-0.06342924584722162,23,WT008
38,WT012,23,-0.08204325409348423,23,WT008
39,WT013,23,-0.4717174799861728,23,WT008
40,WT013,23,-0.5794349910638393,23,WT008
41,WT013,23,-0.5125495590726751,23,WT008
42,WT014,23,-0.17365990234957404,23,WT008
43,WT014,23,-0.12589572998586596,23,WT008
44,WT014,23,-0.08807689393289811,23,WT008
45,WT015,23,-0.43757155993865576,23,WT008
46,WT015,23,-0.6877441161047545,23,WT008
47,WT015,23,-0.5815328551609574,23,WT008
25,WT008,24,0.8033686909815512,24,WT008
26,WT009,24,0.6769906769936684,24,WT008
27,WT009,24,0.6265917209041589,24,WT008
28,WT009,24,0.6537634834954429,24,WT008
29,WT_parental,24,-0.3407193234437129,24,WT008
30,WT010,24,-0.38016605863159875,24,WT008
31,WT010,24,-0.2864847857636156,24,WT008
32,WT010,24,-0.2548910643386279,24,WT008
33,WT011,24,0.38552942467515783,24,WT008
34,WT011,24,0.48292975424741186,24,WT008
35,WT011,24,0.3680873750027092,24,WT008
36,WT012,24,-0.3449809954474676,24,WT008
37,WT012,24,-0.01932185647779911,24,WT008
38,WT012,24,-0.15870749930775202,24,WT008
39,WT013,24,-0.5442879896244173,24,WT008
40,WT013,24,-0.6237001972585211,24,WT008
41,WT013,24,-0.5947179684793482,24,WT008
42,WT014,24,-0.1955023082205761,24,WT008
43,WT014,24,-0.10899863925112613,24,WT008
44,WT014,24,-0.10850513139491828,24,WT008
45,WT015,24,-0.4570127756080577,24,WT008
46,WT015,24,-0.7261275713491973,24,WT008
47,WT015,24,-0.6782748284650412,24,WT008
26,WT009,25,0.6588090637255295,25,WT008
27,WT009,25,0.5831828950541398,25,WT008
28,WT009,25,0.7069272252037238,25,WT008
29,WT_parental,25,-0.4651609709092513,25,WT008
30,WT010,25,-0.21687343475629595,25,WT008
31,WT010,25,-0.35869547281171893,25,WT008
32,WT010,25,-0.2360117157655961,25,WT008
33,WT011,25,0.42619990343925124,25,WT008
34,WT011,25,0.4925515280593525,25,WT008
35,WT011,25,0.3461593214221373,25,WT008
36,WT012,25,-0.29462196139928626,25,WT008
37,WT012,25,0.17136496641921833,25,WT008
38,WT012,25,0.09187872812219912,25,WT008
39,WT013,25,-0.6146034496706464,25,WT008
40,WT013,25,-0.646208750289732,25,WT008
41,WT013,25,-0.6295119399304077,25,WT008
42,WT014,25,-0.3135039396574554,25,WT008
43,WT014,25,-0.21521911797268564,25,WT008
44,WT014,25,-0.17461062850901804,25,WT008
45,WT015,25,-0.43201389707921334,25,WT008
46,WT015,25,-0.6640566100630884,25,WT008
47,WT015,25,-0.5744694464767892,25,WT008
27,WT009,26,0.7082106802101461,26,WT009
28,WT009,26,0.7641865771088755,26,WT009
29,WT_parental,26,-0.44251371592593436,26,WT009
30,WT010,26,-0.12726650000158232,26,WT009
31,WT010,26,-0.07401873665379718,26,WT009
32,WT010,26,-0.05016869086855505,26,WT009
33,WT011,26,0.3446713799694113,26,WT009
34,WT011,26,0.2903272284608296,26,WT009
35,WT011,26,0.1880056893485302,26,WT009
36,WT012,26,-0.20522878522731908,26,WT009
37,WT012,26,0.007207627480182209,26,WT009
38,WT012,26,0.1263136388571186,26,WT009
39,WT013,26,-0.35777685103270723,26,WT009
40,WT013,26,-0.4970261178413214,26,WT009
41,WT013,26,-0.35541394302935725,26,WT009
42,WT014,26,-0.35918128286921336,26,WT009
43,WT014,26,-0.33916662455187213,26,WT009
44,WT014,26,-0.32789212777397847,26,WT009
45,WT015,26,-0.23549284254940828,26,WT009
46,WT015,26,-0.3513722503398106,26,WT009
47,WT015,26,-0.4426090612443176,26,WT009
28,WT009,27,0.6824937172873153,27,WT009
29,WT_parental,27,-0.313938247908844,27,WT009
30,WT010,27,-0.233564112427334,27,WT009
31,WT010,27,-0.24003835516837255,27,WT009
32,WT010,27,-0.1551032381674137,27,WT009
33,WT011,27,0.32544739699328057,27,WT009
34,WT011,27,0.370712833332081,27,WT009
35,WT011,27,0.31422367748030455,27,WT009
36,WT012,27,-0.22171102166888976,27,WT009
37,WT012,27,0.21694588062438072,27,WT009
38,WT012,27,-0.05034784891630146,27,WT009
39,WT013,27,-0.49369579532885755,27,WT009
40,WT013,27,-0.5045207998485757,27,WT009
41,WT013,27,-0.36170345300866785,27,WT009
42,WT014,27,-0.16843754747226336,27,WT009
43,WT014,27,-0.1062182166026346,27,WT009
44,WT014,27,-0.10575806185934683,27,WT009
45,WT015,27,-0.29579172608576093,27,WT009
46,WT015,27,-0.4011972133283599,27,WT009
47,WT015,27,-0.4989643103578302,27,WT009
29,WT_parental,28,-0.3046787570927327,28,WT009
30,WT010,28,-0.19229617932965273,28,WT009
31,WT010,28,-0.2149608939069456,28,WT009
32,WT010,28,-0.20150325028377836,28,WT009
33,WT011,28,0.3617186669574674,28,WT009
34,WT011,28,0.2660724414467658,28,WT009
35,WT011,28,0.2142073771768567,28,WT009
36,WT012,28,-0.24339247327325547,28,WT009
37,WT012,28,0.0941169876970269,28,WT009
38,WT012,28,0.24084498253845157,28,WT009
39,WT013,28,-0.4099540826967223,28,WT009
40,WT013,28,-0.5544117685637919,28,WT009
41,WT013,28,-0.33731524382581773,28,WT009
42,WT014,28,-0.2939274911628961,28,WT009
43,WT014,28,-0.2797577707254521,28,WT009
44,WT014,28,-0.22746512246825726,28,WT009
45,WT015,28,-0.23635448870716055,28,WT009
46,WT015,28,-0.3579788284093421,28,WT009
47,WT015,28,-0.36413661486096893,28,WT009
30,WT010,29,0.11348139397267051,29,WT_parental
31,WT010,29,0.16414629469163816,29,WT_parental
32,WT010,29,0.027011765880809262,29,WT_parental
33,WT011,29,-0.36246249460063895,29,WT_parental
34,WT011,29,-0.4009514495950256,29,WT_parental
35,WT011,29,-0.2763863915745623,29,WT_parental
36,WT012,29,0.10582365361477782,29,WT_parental
37,WT012,29,-0.0726307002097927,29,WT_parental
38,WT012,29,-0.2606388012786686,29,WT_parental
39,WT013,29,0.281360038655747,29,WT_parental
40,WT013,29,0.24611150358956357,29,WT_parental
41,WT013,29,0.3717695898029672,29,WT_parental
42,WT014,29,0.7268936197403071,29,WT_parental
43,WT014,29,0.6600518819075668,29,WT_parental
44,WT014,29,0.6067865278432623,29,WT_parental
45,WT015,29,0.2235663014438861,29,WT_parental
46,WT015,29,0.3175187697398267,29,WT_parental
47,WT015,29,0.4316085284262059,29,WT_parental
31,WT010,30,0.3883519335338024,30,WT010
32,WT010,30,0.378991353099567,30,WT010
33,WT011,30,-0.3810952973342438,30,WT010
34,WT011,30,-0.4753629097673947,30,WT010
35,WT011,30,-0.4104028415875086,30,WT010
36,WT012,30,0.30130424132048395,30,WT010
37,WT012,30,0.1605376945857335,30,WT010
38,WT012,30,0.40425582476025224,30,WT010
39,WT013,30,0.35623766136320356,30,WT010
40,WT013,30,0.26770387954680425,30,WT010
41,WT013,30,0.23954426837323328,30,WT010
42,WT014,30,-0.07550071125363791,30,WT010
43,WT014,30,-0.1330313196574277,30,WT010
44,WT014,30,-0.13202365245966294,30,WT010
45,WT015,30,0.2599146082618037,30,WT010
46,WT015,30,0.44470474259695075,30,WT010
47,WT015,30,0.4861504969101168,30,WT010
32,WT010,31,0.7456235861327339,31,WT010
33,WT011,31,-0.2592184147692325,31,WT010
34,WT011,31,-0.5352119640414685,31,WT010
35,WT011,31,-0.3445058587704287,31,WT010
36,WT012,31,0.3459578259027448,31,WT010
37,WT012,31,0.03562160716848878,31,WT010
38,WT012,31,0.1636397413876179,31,WT010
39,WT013,31,0.4034992093034346,31,WT010
40,WT013,31,0.4544601419042434,31,WT010
41,WT013,31,0.4826948041198739,31,WT010
42,WT014,31,-0.09220143236121053,31,WT010
43,WT014,31,-0.2523884672282243,31,WT010
44,WT014,31,-0.3546107852384664,31,WT010
45,WT015,31,0.2794683412152575,31,WT010
46,WT015,31,0.5161783710344187,31,WT010
47,WT015,31,0.3142601274480956,31,WT010
33,WT011,32,-0.2862533612020359,32,WT010
34,WT011,32,-0.42350509212408194,32,WT010
35,WT011,32,-0.2234166541629842,32,WT010
36,WT012,32,0.4176123512989289,32,WT010
37,WT012,32,0.24274109138750033,32,WT010
38,WT012,32,0.27805571357234055,32,WT010
39,WT013,32,0.3179624627779161,32,WT010
40,WT013,32,0.48699263036971213,32,WT010
41,WT013,32,0.47603342679040705,32,WT010
42,WT014,32,-0.23660429780272882,32,WT010
43,WT014,32,-0.36610859358834824,32,WT010
44,WT014,32,-0.438754625702309,32,WT010
45,WT015,32,0.24889401043936835,32,WT010
46,WT015,32,0.5386369825006754,32,WT010
47,WT015,32,0.3465362645343749,32,WT010
34,WT011,33,0.6722488034142466,33,WT011
35,WT011,33,0.6550462782389302,33,WT011
36,WT012,33,-0.29513511170329226,33,WT011
37,WT012,33,-0.13504000953007728,33,WT011
38,WT012,33,-0.09791859010033319,33,WT011
39,WT013,33,-0.28896688986770014,33,WT011
40,WT013,33,-0.310410125720727,33,WT011
41,WT013,33,-0.16192178503158958,33,WT011
42,WT014,33,-0.11001609155125726,33,WT011
43,WT014,33,-0.05576834459224526,33,WT011
44,WT014,33,-0.015201160933334948,33,WT011
45,WT015,33,-0.09784644785357559,33,WT011
46,WT015,33,-0.36457249029003663,33,WT011
47,WT015,33,-0.37782628316979,33,WT011
35,WT011,34,0.7169653159985253,34,WT011
36,WT012,34,-0.3746179070227259,34,WT011
37,WT012,34,-0.13649323922408313,34,WT011
38,WT012,34,-0.28445370873054476,34,WT011
39,WT013,34,-0.3723726177236235,34,WT011
40,WT013,34,-0.3439114006232077,34,WT011
41,WT013,34,-0.406978024532441,34,WT011
42,WT014,34,-0.02079196017628561,34,WT011
43,WT014,34,0.07445842734681124,34,WT011
44,WT014,34,0.09424021649410341,34,WT011
45,WT015,34,-0.25279237229902896,34,WT011
46,WT015,34,-0.5879599100628189,34,WT011
47,WT015,34,-0.5319484942491747,34,WT011
36,WT012,35,-0.3985481065139473,35,WT011
37,WT012,35,-0.22977894527659434,35,WT011
38,WT012,35,-0.3119643400067233,35,WT011
39,WT013,35,-0.25792870804408724,35,WT011
40,WT013,35,-0.19199202670041043,35,WT011
41,WT013,35,-0.08715434606763875,35,WT011
42,WT014,35,0.01239164839013556,35,WT011
43,WT014,35,0.005345590353309116,35,WT011
44,WT014,35,0.027626649561271387,35,WT011
45,WT015,35,-0.1566256503237875,35,WT011
46,WT015,35,-0.340722392320302,35,WT011
47,WT015,35,-0.31387896527641407,35,WT011
37,WT012,36,0.5341477299285958,36,WT012
38,WT012,36,0.5176194865497716,36,WT012
39,WT013,36,0.36471637494958015,36,WT012
40,WT013,36,0.37468847324623195,36,WT012
41,WT013,36,0.28976807038112695,36,WT012
42,WT014,36,-0.18661945664827098,36,WT012
43,WT014,36,-0.2526555597184669,36,WT012
44,WT014,36,-0.25617463026223025,36,WT012
45,WT015,36,0.23826338938984734,36,WT012
46,WT015,36,0.38413392015082454,36,WT012
47,WT015,36,0.3220391608723037,36,WT012
38,WT012,37,0.4961895464806923,37,WT012
39,WT013,37,-0.1256379332412103,37,WT012
40,WT013,37,-0.030484450488342,37,WT012
41,WT013,37,-0.02398998473486646,37,WT012
42,WT014,37,-0.2568504332413737,37,WT012
43,WT014,37,-0.17873470138158368,37,WT012
44,WT014,37,-0.15748733973140605,37,WT012
45,WT015,37,-0.06096700850813892,37,WT012
46,WT015,37,0.12019535719114142,37,WT012
47,WT015,37,0.04029856204789508,37,WT012
39,WT013,38,0.26276323717749855,38,WT012
40,WT013,38,0.17655430400426017,38,WT012
41,WT013,38,0.21119227171557903,38,WT012
42,WT014,38,-0.5634947549236056,38,WT012
43,WT014,38,-0.6111899456559932,38,WT012
44,WT014,38,-0.5552590297107052,38,WT012
45,WT015,38,0.13984150432053702,38,WT012
46,WT015,38,0.294961961406103,38,WT012
47,WT015,38,0.3507059533125339,38,WT012
40,WT013,39,0.768022180602403,39,WT013
41,WT013,39,0.7391554488560852,39,WT013
42,WT014,39,-0.06965989088043642,39,WT013
43,WT014,39,-0.17468636630106843,39,WT013
44,WT014,39,-0.17729601641918347,39,WT013
45,WT015,39,0.5039213904523924,39,WT013
46,WT015,39,0.542468441638155,39,WT013
47,WT015,39,0.5643184619209318,39,WT013
41,WT013,40,0.7920282871036214,40,WT013
42,WT014,40,0.01352540663656142,40,WT013
43,WT014,40,-0.12952667515881738,40,WT013
44,WT014,40,-0.17019395935211365,40,WT013
45,WT015,40,0.4262578108257145,40,WT013
46,WT015,40,0.6222446937269885,40,WT013
47,WT015,40,0.5594633475776182,40,WT013
42,WT014,41,0.07941759090020635,41,WT013
43,WT014,41,-0.11023492543888402,41,WT013
44,WT014,41,-0.11194867005663536,41,WT013
45,WT015,41,0.4939888349170722,41,WT013
46,WT015,41,0.6600732920689191,41,WT013
47,WT015,41,0.5994772520453517,41,WT013
43,WT014,42,0.9095424164575968,42,WT014
44,WT014,42,0.8691361466262452,42,WT014
45,WT015,42,0.06892280033470685,42,WT014
46,WT015,42,0.06178213544545262,42,WT014
47,WT015,42,0.15397146430813952,42,WT014
44,WT014,43,0.9684125388739712,43,WT014
45,WT015,43,-0.011170456288071121,43,WT014
46,WT015,43,-0.10339066883042075,43,WT014
47,WT015,43,0.044976420096485475,43,WT014
45,WT015,44,-0.016135798154217614,44,WT014
46,WT015,44,-0.14246684611157467,44,WT014
47,WT015,44,0.04042579384563884,44,WT014
46,WT015,45,0.484381075492178,45,WT015
47,WT015,45,0.49730878194527095,45,WT015
47,WT015,46,0.8198779089577872,46,WT015
